address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.14,район Верх-Исетский,ул. Маршала Жукова,д.14,"56.840966,60.588473",182.0,28850000,158516
Свердловская область;Екатеринбург;район Октябрьский;ул. Мамина-Сибиряка;д.132,район Октябрьский,ул. Мамина-Сибиряка,д.132,"56.829808,60.620067",229.0,29000000,126637
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.14,район Верх-Исетский,ул. Маршала Жукова,д.14,"56.840966,60.588473",191.5,30400000,158746
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.14,район Верх-Исетский,ул. Маршала Жукова,д.14,"56.840966,60.588473",191.5,30500000,159268
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.119,район Ленинский,ул. Шейнкмана,д.119,"56.820114,60.591590",263.0,36400000,138403
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.121,район Ленинский,ул. Шейнкмана,д.121,"56.819449,60.591932",304.7,42500000,139481
Свердловская область;Екатеринбург;район Октябрьский;ул. Малышева;д.71а,район Октябрьский,ул. Малышева,д.71а,"56.837672,60.623490",364.0,45000000,123626
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Февральской революции;д.15,район Верх-Исетский,ул. Февральской революции,д.15,"56.841374,60.591393",291.0,54900000,188659
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Февральской революции;д.15,район Верх-Исетский,ул. Февральской революции,д.15,"56.841374,60.591393",291.0,54900000,188659
Свердловская область;Екатеринбург;район Октябрьский;ул. Луначарского;д.240к10,район Октябрьский,ул. Луначарского,д.240к10,"56.819129,60.625655",532.0,55000000,103383
Свердловская область;Екатеринбург;район Октябрьский;Красноармейская ул.;д.66,район Октябрьский,Красноармейская ул.,д.66,"56.831551,60.617803",276.0,60000000,217391
Свердловская область;Екатеринбург;район Железнодорожный;ул. Николая Никонова;д.8,район Железнодорожный,ул. Николая Никонова,д.8,"56.847917,60.604463",198.0,59900000,302525
Свердловская область;Екатеринбург;район Ленинский;ул. Хохрякова;д.48,район Ленинский,ул. Хохрякова,д.48,"56.830669,60.593028",240.0,150000000,625000
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;ул. Каменотесов;д.2к2,Лечебный мкр,ул. Каменотесов,д.2к2,"56.807531,60.712800",72.0,3199000,44430
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.14,район Верх-Исетский,ул. Маршала Жукова,д.14,"56.840966,60.588473",155.1,18590000,119858
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.22,Старая Сортировка мкр,ул. Расточная,д.22,"56.879683,60.519061",90.9,4200000,46204
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.12,Старая Сортировка мкр,ул. Маневровая,д.12,"56.871576,60.515494",87.0,4300000,49425
Свердловская область;Екатеринбург;район Верх-Исетский;Московская ул.;д.80,район Верх-Исетский,Московская ул.,д.80,"56.819523,60.586659",72.0,4780000,66388
Свердловская область;Екатеринбург;район Ленинский;ул. Амундсена;д.69,район Ленинский,ул. Амундсена,д.69,"56.794913,60.579355",96.0,4900000,51041
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.13,район Кировский,ул. Блюхера,д.13,"56.848325,60.634862",93.8,5000000,53304
Свердловская область;Екатеринбург;район Чкаловский;ул. Академика Шварца;д.16к2,район Чкаловский,ул. Академика Шварца,д.16к2,"56.794662,60.627191",89.6,5200000,58035
Свердловская область;Екатеринбург;район Чкаловский;Шишимская ул.;д.21,район Чкаловский,Шишимская ул.,д.21,"56.781143,60.641348",113.9,5250000,46093
Свердловская область;Екатеринбург;район Ленинский;ул. Отто Шмидта;д.95,район Ленинский,ул. Отто Шмидта,д.95,"56.810433,60.607006",89.3,5990000,67077
Свердловская область;Екатеринбург;район Ленинский;ул. Сурикова;д.50,район Ленинский,ул. Сурикова,д.50,"56.808373,60.600789",93.0,5950000,63978
Свердловская область;Екатеринбург;район Железнодорожный;ул. Азина;д.42,район Железнодорожный,ул. Азина,д.42,"56.854064,60.602676",132.5,6400000,48301
