address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.68,район Верх-Исетский,ул. Токарей,д.68,"56.826813,60.558721",108.3,8500000,78485
Свердловская область;Екатеринбург;район Октябрьский;Машинная ул.;д.29а,район Октябрьский,Машинная ул.,д.29а,"56.807166,60.632042",122.5,8500000,69387
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;пер. Волчанский;д.8А,Лечебный мкр,пер. Волчанский,д.8А,"56.806964,60.709126",119.7,8500000,71010
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",148.6,8580000,57738
Свердловская область;Екатеринбург;район Октябрьский;Базовый пер.;д.52,район Октябрьский,Базовый пер.,д.52,"56.805456,60.647232",155.7,8630000,55427
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.37,район Чкаловский,ул. Крестинского,д.37,"56.790506,60.620597",112.0,8650000,77232
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Орденоносцев;д.8,Химмаш мкр,ул. Орденоносцев,д.8,"56.753182,60.690279",172.0,8680000,50465
Свердловская область;Екатеринбург;район Ленинский;ул. Куйбышева;д.10,район Ленинский,ул. Куйбышева,д.10,"56.825020,60.592686",85.0,8850000,104117
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Ясная;д.22Б,Юго-Западный мкр,ул. Ясная,д.22Б,"56.817513,60.571855",98.4,8900000,90447
Свердловская область;Екатеринбург;район Чкаловский;Авиационная ул.;д.59,район Чкаловский,Авиационная ул.,д.59,"56.802504,60.613572",118.0,8950000,75847
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.11,район Верх-Исетский,ул. Маршала Жукова,д.11,"56.840577,60.586856",107.0,8970000,83831
Свердловская область;Екатеринбург;район Ленинский;ул. Пушкина;д.9,район Ленинский,ул. Пушкина,д.9,"56.837248,60.608290",90.7,9000000,99228
Свердловская область;Екатеринбург;район Ленинский;ул. Фрунзе;д.39,район Ленинский,ул. Фрунзе,д.39,"56.813069,60.611021",110.0,9000000,81818
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.57к2,Пионерский мкр,ул. Уральская,д.57к2,"56.858597,60.630982",120.6,9000000,74626
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Лодыгина;д.4,Втузгородок мкр,ул. Лодыгина,д.4,"56.843275,60.660114",144.0,9040000,62777
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.9,Ботанический мкр,ул. Родонитовая,д.9,"56.793173,60.620732",121.5,9100000,74897
Свердловская область;Екатеринбург;район Ленинский;ул. Народной воли;д.25,район Ленинский,ул. Народной воли,д.25,"56.824198,60.593908",113.7,9300000,81794
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.6,район Верх-Исетский,ул. Татищева,д.6,"56.835663,60.571190",127.6,9250000,72492
Свердловская область;Екатеринбург;район Ленинский;ул. Сурикова;д.48,район Ленинский,ул. Сурикова,д.48,"56.809364,60.600439",152.0,9500000,62500
Свердловская область;Екатеринбург;район Ленинский;ул. Сурикова;д.48,район Ленинский,ул. Сурикова,д.48,"56.809364,60.600439",152.0,9500000,62500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.10,район Верх-Исетский,ул. Маршала Жукова,д.10,"56.840946,60.590351",95.0,9499000,99989
Свердловская область;Екатеринбург;район Чкаловский;ул. Щербакова;д.39,район Чкаловский,ул. Щербакова,д.39,"56.784097,60.651104",140.0,9600000,68571
Свердловская область;Екатеринбург;район Чкаловский;ул. Щербакова;д.39,район Чкаловский,ул. Щербакова,д.39,"56.784097,60.651104",140.0,9650000,68928
Свердловская область;Екатеринбург;район Чкаловский;ул. Белинского;д.180,район Чкаловский,ул. Белинского,д.180,"56.808644,60.622807",127.0,9790000,77086
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова;д.5,район Ленинский,ул. Чкалова,д.5,"56.813187,60.582086",119.0,9790000,82268
