address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.31,Академический мкр,просп. Академика Сахарова,д.31,"56.773504,60.536362",37.0,2649000,71594
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",36.0,2600000,72222
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.,Екатеринбург,район Железнодорожный,Техническая ул.,"56.880923,60.503423",41.5,2641748,63656
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Солнечная,район Кировский,Пионерский мкр,ул. Солнечная,"56.853828,60.624094",37.2,2600000,69986
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",48.8,2684550,55000
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794471,60.471996",43.2,2661736,61600
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",36.0,2650000,73611
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Старых Большевиков;д.75,Эльмаш мкр,ул. Старых Большевиков,д.75,"56.898200,60.621513",36.1,2690000,74515
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",49.5,2722500,55000
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",36.5,2705400,74120
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",35.2,2705400,76857
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",38.4,2742300,71469
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",35.8,2711700,75745
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.8,район Верх-Исетский,ул. Евгения Савкова,д.8,"56.795121,60.491860",36.3,2726000,75096
Свердловская область;Екатеринбург;район Железнодорожный;Пионерский мкр;пер. Трамвайный;д.2к1,Пионерский мкр,пер. Трамвайный,д.2к1,"56.860516,60.616510",33.0,2722500,82500
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Агрономическая;д.39,Вторчермет мкр,ул. Агрономическая,д.39,"56.773869,60.608883",35.2,2700000,76704
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Пионеров;д.3,Пионерский мкр,ул. Пионеров,д.3,"56.856441,60.623768",32.2,2700000,83850
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",44.0,2750000,62500
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",43.2,2790000,64583
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Разливная ул.;д.50к3,район Ленинский,Разливная ул.,д.50к3,"56.765414,60.543737",33.8,2750000,81481
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",45.5,2760000,60659
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",40.0,2780000,69500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",50.6,2783550,55000
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к4,район Чкаловский,ул. Патриотов,д.6к4,"56.781006,60.673269",45.3,2779189,61391
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",39.1,2780100,71102
