address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.4,Эльмаш мкр,ул. Стачек,д.4,"56.883509,60.634045",48.0,3550000,73958
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Юмашева;д.1,район Верх-Исетский,ул. Юмашева,д.1,"56.842285,60.571387",62.0,7450000,120161
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.9,Химмаш мкр,ул. Инженерная,д.9,"56.747408,60.709602",40.4,2100000,51980
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.25,ЖБИ мкр,ул. Сыромолотова,д.25,"56.835318,60.687243",44.4,2890000,65090
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.156,район Железнодорожный,Техническая ул.,д.156,"56.883553,60.499504",51.0,3500000,68627
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.1,Пионерский мкр,ул. Уральская,д.1,"56.863159,60.622852",74.0,6100000,82432
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;пер. Вечерний;д.2,Кольцово мкр,пер. Вечерний,д.2,"56.756622,60.816124",61.0,1900000,31147
Свердловская область;Екатеринбург;район Орджоникидзевский;Донбасская ул.;д.37,район Орджоникидзевский,Донбасская ул.,д.37,"56.883356,60.561120",42.0,2200000,52380
Свердловская область;Екатеринбург;район Чкаловский;Елизавет мкр;ш. Елизаветинское;д.8,Елизавет мкр,ш. Елизаветинское,д.8,"56.767224,60.628727",40.5,2250000,55555
Свердловская область;Екатеринбург;район Верх-Исетский;Чердынская ул.;д.34,район Верх-Исетский,Чердынская ул.,д.34,"56.815631,60.547663",45.0,2360000,52444
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Пехотинцев;д.21,Новая Сортировка мкр,ул. Пехотинцев,д.21,"56.866952,60.564461",36.5,2450000,67123
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;пер. Коллективный;д.11,Вторчермет мкр,пер. Коллективный,д.11,"56.763549,60.609584",37.8,2500000,66137
Свердловская область;Екатеринбург;район Чкаловский;Короткий пер.;д.4,район Чкаловский,Короткий пер.,д.4,"56.778515,60.634332",42.0,2580000,61428
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794280,60.473254",48.1,2645500,55000
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.18,Рудный мкр,ул. Круговая,д.18,"56.723457,60.635786",55.3,2630376,47600
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Тенистая,район Верх-Исетский,Широкая Речка мкр,ул. Тенистая,"56.800570,60.501143",45.8,2657560,58000
Свердловская область;Екатеринбург;район Октябрьский;ул. Куйбышева;д.82,район Октябрьский,ул. Куйбышева,д.82,"56.830029,60.640827",51.0,2650000,51960
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.,Екатеринбург,район Октябрьский,Латвийская ул.,"56.799823,60.765257",52.3,2656332,50800
Свердловская область;Екатеринбург;пос. Исток;район Октябрьский;ул. Главная;д.20А,район Октябрьский,ул. Главная,д.20А,"56.780921,60.879222",49.0,2690000,54897
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.789953,60.488517",53.4,2791774,52300
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.100,район Орджоникидзевский,ул. Бакинских Комиссаров,д.100,"56.908483,60.592462",43.0,2790000,64883
Свердловская область;Екатеринбург;район Верх-Исетский;Посадская ул.;д.46к1,район Верх-Исетский,Посадская ул.,д.46к1,"56.818213,60.580568",43.2,2750000,63657
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748317,60.566596",44.8,2819880,63000
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Пехотинцев;д.12,Новая Сортировка мкр,ул. Пехотинцев,д.12,"56.867223,60.556691",42.7,2800000,65573
Свердловская область;Екатеринбург;район Железнодорожный;ул. Челюскинцев;д.33А,район Железнодорожный,ул. Челюскинцев,д.33А,"56.857824,60.609952",40.5,2900000,71604
