address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.,Екатеринбург,район Октябрьский,Луганская ул.,"56.807962,60.638341",41.4,3065820,74000
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.97,район Кировский,ул. Блюхера,д.97,"56.864763,60.666977",37.5,3050000,81333
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.,Екатеринбург,район Октябрьский,Луганская ул.,"56.807962,60.638341",35.3,3071100,87000
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748454,60.567727",47.6,3072135,64500
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к2,район Железнодорожный,просп. Космонавтов,д.11к2,"56.866859,60.609503",42.1,3098560,73600
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",41.1,3069900,74693
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",48.4,3087000,63820
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822018,60.551685",43.8,3066000,70000
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.66,район Орджоникидзевский,ул. Индустрии,д.66,"56.903936,60.606413",32.0,3050000,95312
Свердловская область;Екатеринбург;район Ленинский;ул. Вильгельма де Геннина;д.31,район Ленинский,ул. Вильгельма де Геннина,д.31,"56.792404,60.521324",43.7,3050000,69794
Свердловская область;Екатеринбург;район Орджоникидзевский;Симбирский пер.,Екатеринбург,район Орджоникидзевский,Симбирский пер.,"56.897178,60.583181",38.5,3081790,80129
Свердловская область;Екатеринбург;район Железнодорожный;Билимбаевская ул.;д.35,район Железнодорожный,Билимбаевская ул.,д.35,"56.885584,60.506655",49.0,3075000,62755
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.;д.94,район Верх-Исетский,Заводская ул.,д.94,"56.822853,60.550735",38.0,3135000,82500
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822203,60.550899",40.5,3118500,77000
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой,район Кировский,ЖБИ мкр,ул. Новгородцевой,"56.832447,60.673908",37.0,3100000,83783
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748928,60.566289",50.3,3179592,63200
Свердловская область;Екатеринбург;район Октябрьский;Восточная ул.;д.31,район Октябрьский,Восточная ул.,д.31,"56.822862,60.640685",41.0,3160000,77073
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",38.6,3168480,82000
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.67,район Кировский,Комсомольская ул.,д.67,"56.837022,60.661857",36.3,3176000,87541
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",48.5,3183300,65607
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.99,район Кировский,ул. Блюхера,д.99,"56.865235,60.667920",37.0,3180000,85945
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",45.5,3153150,69300
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;пер. Волчанский;д.2А,Лечебный мкр,пер. Волчанский,д.2А,"56.809763,60.710500",43.9,3150000,71753
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Учителей;д.16Г,Пионерский мкр,ул. Учителей,д.16Г,"56.864118,60.636587",32.9,3150000,95744
Свердловская область;Екатеринбург;район Верх-Исетский;Ухтомская ул.;д.41,район Верх-Исетский,Ухтомская ул.,д.41,"56.818341,60.546073",34.0,3150000,92647
