address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;Карасьеозерский-2 кп;ул. Малогородская;д.4,Карасьеозерский-2 кп,ул. Малогородская,д.4,"56.827109,60.407139",96.0,8588838,89467
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.18Д,район Кировский,ул. Владимира Высоцкого,д.18Д,"56.839671,60.684764",86.9,8600000,98964
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.37,район Чкаловский,ул. Крестинского,д.37,"56.790506,60.620597",112.0,8650000,77232
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",109.0,8750000,80275
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.816496,60.633040",114.6,8850000,77245
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.816496,60.633040",123.0,8830000,71794
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",112.1,8860000,79036
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. 40-летия Октября;д.42к1,район Орджоникидзевский,ул. 40-летия Октября,д.42к1,"56.894729,60.587656",167.5,8800000,52537
Свердловская область;Екатеринбург;район Ленинский;ул. Ткачей,Екатеринбург,район Ленинский,ул. Ткачей,"56.816274,60.629100",120.6,8980000,74442
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",134.4,8940000,66517
Свердловская область;Екатеринбург;район Ленинский;ул. Ткачей,Екатеринбург,район Ленинский,ул. Ткачей,"56.816274,60.629100",134.1,9070000,67651
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.816496,60.633040",120.4,9180000,76233
Свердловская область;Екатеринбург;район Верх-Исетский;Гаринский пер.;д.5,район Верх-Исетский,Гаринский пер.,д.5,"56.839587,60.578592",101.5,9134100,90000
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.814963,60.633988",94.2,9200000,97685
Свердловская область;Екатеринбург;район Ленинский;ул. Ткачей,Екатеринбург,район Ленинский,ул. Ткачей,"56.816274,60.629100",129.4,9210000,71174
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",144.1,9312200,64623
Свердловская область;Екатеринбург;район Верх-Исетский;Гаринский пер.;д.5,район Верх-Исетский,Гаринский пер.,д.5,"56.839587,60.578592",109.7,9354250,85240
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.816496,60.633040",117.7,9380000,79714
Свердловская область;Екатеринбург;район Чкаловский;ул. Щорса;д.103,район Чкаловский,ул. Щорса,д.103,"56.807432,60.604625",90.0,9400000,104444
Свердловская область;Екатеринбург;район Ленинский;ул. Ткачей,Екатеринбург,район Ленинский,ул. Ткачей,"56.816274,60.629100",131.6,9450000,71792
Свердловская область;Екатеринбург;район Ленинский;ул. Сурикова;д.48,район Ленинский,ул. Сурикова,д.48,"56.809364,60.600439",122.0,9500000,77868
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",119.6,9490000,79347
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",127.6,9720000,76175
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.814963,60.633988",91.0,9960000,109510
Свердловская область;Екатеринбург;район Ленинский;ул. Сурикова;д.48,район Ленинский,ул. Сурикова,д.48,"56.809364,60.600439",123.4,10000000,81037
