address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Железнодорожный;Вокзальный мкр;ул. Некрасова;д.2,Вокзальный мкр,ул. Некрасова,д.2,"56.853361,60.588743",74.0,5090000,68783
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Шефская;д.61,Эльмаш мкр,ул. Шефская,д.61,"56.899754,60.627020",81.1,5300000,65351
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.53,район Чкаловский,ул. Крестинского,д.53,"56.791364,60.635249",80.0,5300000,66250
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.55,Эльмаш мкр,ул. Стачек,д.55,"56.894602,60.619582",119.5,5430000,45439
Свердловская область;Екатеринбург;район Октябрьский;Сибирский тракт;д.33А,район Октябрьский,Сибирский тракт,д.33А,"56.822109,60.660186",90.0,5490000,61000
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.67,район Железнодорожный,Техническая ул.,д.67,"56.870494,60.520938",107.0,5500000,51401
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Викулова;д.57,район Верх-Исетский,ул. Викулова,д.57,"56.823548,60.543234",112.3,5590000,49777
Свердловская область;Екатеринбург;район Кировский;просп. Ленина;д.93,район Кировский,просп. Ленина,д.93,"56.842610,60.638168",96.0,5500000,57291
Свердловская область;Екатеринбург;район Кировский;ул. Тургенева;д.4а,район Кировский,ул. Тургенева,д.4а,"56.841025,60.616043",75.0,5580000,74400
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Прибалтийская;д.11,Компрессорный мкр,ул. Прибалтийская,д.11,"56.788939,60.782644",108.0,5500000,50925
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.93,Юго-Западный мкр,ул. Шаумяна,д.93,"56.814754,60.566258",92.0,5500000,59782
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Боровая;д.22,Пионерский мкр,ул. Боровая,д.22,"56.862037,60.649568",72.2,5600000,77562
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская;д.31к1,Юго-Западный мкр,ул. Волгоградская,д.31к1,"56.799887,60.588698",90.0,5800000,64444
Свердловская область;Екатеринбург;район Верх-Исетский;просп. Ленина;д.5А,район Верх-Исетский,просп. Ленина,д.5А,"56.836672,60.583452",93.0,5800000,62365
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Папанина;д.7к3,район Верх-Исетский,ул. Папанина,д.7к3,"56.845874,60.576849",74.0,6000000,81081
Свердловская область;Екатеринбург;район Орджоникидзевский;бул. Культуры;д.25,район Орджоникидзевский,бул. Культуры,д.25,"56.890693,60.574900",115.0,6000000,52173
Свердловская область;Екатеринбург;район Кировский;ул. Малышева;д.132,район Кировский,ул. Малышева,д.132,"56.839878,60.650861",122.0,6050000,49590
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.44а,район Верх-Исетский,ул. Металлургов,д.44а,"56.829231,60.532418",77.0,6100000,79220
Свердловская область;Екатеринбург;район Ленинский;ул. Степана Разина;д.75,район Ленинский,ул. Степана Разина,д.75,"56.810078,60.613635",77.1,6150000,79766
Свердловская область;Екатеринбург;район Ленинский;ул. Фурманова;д.33,район Ленинский,ул. Фурманова,д.33,"56.815730,60.613249",82.0,6200000,75609
Свердловская область;Екатеринбург;район Октябрьский;ул. Бажова;д.164,район Октябрьский,ул. Бажова,д.164,"56.830561,60.629499",79.0,6200000,78481
Свердловская область;Екатеринбург;район Октябрьский;ул. Декабристов;д.51,район Октябрьский,ул. Декабристов,д.51,"56.823873,60.619627",76.0,6300000,82894
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Ирбитская,район Кировский,Пионерский мкр,ул. Ирбитская,"56.862297,60.655101",103.9,6353000,61157
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.67,Пионерский мкр,ул. Уральская,д.67,"56.855078,60.636380",74.8,6399000,85548
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.59,Пионерский мкр,ул. Уральская,д.59,"56.857559,60.632239",76.0,6480000,85263
