address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Бородина;д.15Б,Химмаш мкр,ул. Бородина,д.15Б,"56.752348,60.699361",40.0,2100000,52500
Свердловская область;Екатеринбург;район Ленинский;ул. Отто Шмидта;д.70,район Ленинский,ул. Отто Шмидта,д.70,"56.811015,60.605658",44.0,2465000,56022
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриса Лумумбы;д.23,район Чкаловский,ул. Патриса Лумумбы,д.23,"56.776261,60.599873",43.0,2540000,59069
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Солнечная;д.43А,Пионерский мкр,ул. Солнечная,д.43А,"56.850811,60.626589",41.2,2999000,72791
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.12,Старая Сортировка мкр,ул. Маневровая,д.12,"56.871576,60.515494",48.0,3180000,66250
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Альпинистов;д.18,Химмаш мкр,ул. Альпинистов,д.18,"56.756163,60.702775",50.0,3199000,63980
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля;д.72,район Верх-Исетский,ул. Крауля,д.72,"56.831620,60.547861",43.0,3300000,76744
Свердловская область;Екатеринбург;район Верх-Исетский;Хрустальногорская ул.;д.84,район Верх-Исетский,Хрустальногорская ул.,д.84,"56.795604,60.496207",56.0,3840000,68571
Свердловская область;Екатеринбург;район Кировский;просп. Ленина;д.62к2,район Кировский,просп. Ленина,д.62к2,"56.841965,60.638474",56.0,3999999,71428
Свердловская область;Екатеринбург;район Железнодорожный;ул. Якова Свердлова;д.11,район Железнодорожный,ул. Якова Свердлова,д.11,"56.852027,60.604706",59.0,4300000,72881
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.40,район Верх-Исетский,ул. Токарей,д.40,"56.834540,60.560823",61.0,6000000,98360
Свердловская область;Екатеринбург;район Ленинский;ул. Народной воли;д.25,район Ленинский,ул. Народной воли,д.25,"56.824198,60.593908",87.0,7750000,89080
Свердловская область;Екатеринбург;район Ленинский;ул. Вайнера;д.60,район Ленинский,ул. Вайнера,д.60,"56.828365,60.596801",120.0,11900000,99166
Свердловская область;Екатеринбург;пос. Полеводство;район Чкаловский;Комсомольская ул.;д.3,район Чкаловский,Комсомольская ул.,д.3,"56.707392,60.558245",45.0,1880000,41777
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.43к1,Старая Сортировка мкр,ул. Расточная,д.43к1,"56.882953,60.519564",40.9,2199999,53789
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.68,район Чкаловский,Селькоровская ул.,д.68,"56.758960,60.610608",45.0,2380000,52888
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.3,район Октябрьский,Латвийская ул.,д.3,"56.786878,60.781485",47.9,2390000,49895
Свердловская область;Екатеринбург;район Железнодорожный;Билимбаевская ул.;д.41,район Железнодорожный,Билимбаевская ул.,д.41,"56.885471,60.504643",43.2,2440000,56481
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Камчатская;д.47,Пионерский мкр,ул. Камчатская,д.47,"56.870376,60.655389",41.0,2595000,63292
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Хмелева;д.4,район Орджоникидзевский,ул. Хмелева,д.4,"56.886966,60.584117",40.0,2570000,64250
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;ул. Курганская;д.4,Лечебный мкр,ул. Курганская,д.4,"56.805964,60.719241",48.0,2590000,53958
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Народного Фронта;д.85к2,район Орджоникидзевский,ул. Народного Фронта,д.85к2,"56.910635,60.586596",43.1,2550000,59164
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Палисадная;д.12,Вторчермет мкр,ул. Палисадная,д.12,"56.773494,60.593127",42.7,2600000,60889
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Пехотинцев;д.12,Новая Сортировка мкр,ул. Пехотинцев,д.12,"56.867223,60.556691",42.6,2650000,62206
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина,район Октябрьский,Компрессорный мкр,ул. Яскина,"56.796737,60.760116",51.8,2693000,51998
