address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Таганская;д.6А,Эльмаш мкр,ул. Таганская,д.6А,"56.896902,60.642821",18.2,1300000,71428
Свердловская область;Екатеринбург;район Кировский;Первомайская ул.;д.103,район Кировский,Первомайская ул.,д.103,"56.847710,60.661057",26.0,1300000,50000
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.7,ЖБИ мкр,ул. Сыромолотова,д.7,"56.840621,60.680605",17.0,1300000,76470
Свердловская область;Екатеринбург;район Орджоникидзевский;Суворовский пер.;д.3,район Орджоникидзевский,Суворовский пер.,д.3,"56.885825,60.574487",18.6,1380000,74193
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Краснофлотцев;д.21,Эльмаш мкр,ул. Краснофлотцев,д.21,"56.890442,60.632509",20.0,1380000,69000
Свердловская область;Екатеринбург;район Чкаловский;Самолетная ул.;д.45,район Чкаловский,Самолетная ул.,д.45,"56.781833,60.631925",23.0,1380000,60000
Свердловская область;Екатеринбург;пос. Шабровский;район Чкаловский;Парковая ул.;д.1,район Чкаловский,Парковая ул.,д.1,"56.634843,60.586802",31.2,1370000,43910
Свердловская область;Екатеринбург;район Железнодорожный;ул. Летчиков;д.36,район Железнодорожный,ул. Летчиков,д.36,"56.864836,60.572681",30.0,1350000,45000
Свердловская область;Екатеринбург;район Октябрьский;Трактовая ул.;д.7,район Октябрьский,Трактовая ул.,д.7,"56.778786,60.798257",31.0,1350000,43548
Свердловская область;Екатеринбург;район Орджоникидзевский;Суворовский пер.;д.1,район Орджоникидзевский,Суворовский пер.,д.1,"56.885796,60.576041",18.8,1365000,72606
Свердловская область;Екатеринбург;район Орджоникидзевский;Суворовский пер.;д.1,район Орджоникидзевский,Суворовский пер.,д.1,"56.885796,60.576041",18.8,1365000,72606
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.76к1,район Чкаловский,Селькоровская ул.,д.76к1,"56.756252,60.609341",18.0,1350000,75000
Свердловская область;Екатеринбург;пос. Садовый;район Орджоникидзевский;ул. Сибирка,пос. Садовый,район Орджоникидзевский,ул. Сибирка,"56.956446,60.682518",25.0,1360000,54400
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.76к1,район Чкаловский,Селькоровская ул.,д.76к1,"56.756252,60.609341",18.8,1360000,72340
Свердловская область;Екатеринбург;район Железнодорожный;ул. Летчиков;д.28,район Железнодорожный,ул. Летчиков,д.28,"56.863946,60.574082",30.4,1350000,44407
Свердловская область;Екатеринбург;район Ленинский;Уктусская ул.;д.41,район Ленинский,Уктусская ул.,д.41,"56.809955,60.604544",15.0,1400000,93333
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Фигурная ул.;д.19к1,район Ленинский,Фигурная ул.,д.19к1,"56.760347,60.559350",19.0,1400000,73684
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Дагестанская;д.34,Химмаш мкр,ул. Дагестанская,д.34,"56.762730,60.715684",25.6,1430000,55859
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.52Б,район Орджоникидзевский,просп. Космонавтов,д.52Б,"56.891268,60.616357",18.1,1420000,78453
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Черняховского;д.35,Химмаш мкр,ул. Черняховского,д.35,"56.752945,60.702946",21.3,1400000,65727
Свердловская область;Екатеринбург;район Чкаловский;пер. Трактористов;д.5,район Чкаловский,пер. Трактористов,д.5,"56.802401,60.627083",13.1,1410000,107633
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Ясная;д.1к6,Юго-Западный мкр,ул. Ясная,д.1к6,"56.814661,60.585563",18.0,1430000,79444
Свердловская область;Екатеринбург;район Орджоникидзевский;Донбасская ул.;д.35,район Орджоникидзевский,Донбасская ул.,д.35,"56.884045,60.561892",19.1,1400000,73298
Свердловская область;Екатеринбург;район Ленинский;ул. Фурманова;д.60,район Ленинский,ул. Фурманова,д.60,"56.815853,60.605514",18.0,1490000,82777
Свердловская область;Екатеринбург;район Кировский;Мурзинская ул.;д.2,район Кировский,Мурзинская ул.,д.2,"56.907785,60.717400",26.0,1450000,55769
