address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Дагестанская;д.34,Химмаш мкр,ул. Дагестанская,д.34,"56.762730,60.715684",39.0,1650000,42307
Свердловская область;Екатеринбург;пос. Садовый;район Орджоникидзевский;ул. Сибирка;д.30А,район Орджоникидзевский,ул. Сибирка,д.30А,"56.956137,60.682195",46.6,1660000,35622
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Умельцев;д.7,Вторчермет мкр,ул. Умельцев,д.7,"56.761689,60.584269",35.0,1790000,51142
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Хвойная,район Октябрьский,Компрессорный мкр,ул. Хвойная,"56.791911,60.770795",37.0,1780000,48108
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;пер. Обходной;д.35,Вторчермет мкр,пер. Обходной,д.35,"56.758023,60.608057",45.0,1780000,39555
Свердловская область;Екатеринбург;район Железнодорожный;Тюменская ул.;д.20,район Железнодорожный,Тюменская ул.,д.20,"56.861648,60.596639",51.0,1790000,35098
Свердловская область;Екатеринбург;с. Горный Щит;район Чкаловский;ул. Берегового;д.8,район Чкаловский,ул. Берегового,д.8,"56.688078,60.509080",42.8,1800000,42056
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Окраинная;д.15,Вторчермет мкр,ул. Окраинная,д.15,"56.771526,60.589453",30.0,1800000,60000
Свердловская область;Екатеринбург;район Кировский;Вишневая ул.;д.34А,район Кировский,Вишневая ул.,д.34А,"56.830640,60.653215",32.0,1800000,56250
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Шефская;д.10,Эльмаш мкр,ул. Шефская,д.10,"56.891544,60.637665",54.9,1800000,32786
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Зои Космодемьянской;д.47,Химмаш мкр,ул. Зои Космодемьянской,д.47,"56.752062,60.707419",35.0,1800000,51428
Свердловская область;Екатеринбург;район Кировский;ул. Искровцев;д.19А,район Кировский,ул. Искровцев,д.19А,"56.876358,60.684845",37.0,1880000,50810
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Торговая,район Чкаловский,Химмаш мкр,ул. Торговая,"56.758349,60.710375",60.0,1880000,31333
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.13А,Кольцово мкр,ул. Бахчиванджи,д.13А,"56.755872,60.821766",42.6,1900000,44600
Свердловская область;Екатеринбург;район Верх-Исетский,unknown,unknown,unknown,"56.838011,60.597465",40.2,1900000,47263
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Агрономическая;д.39А,Вторчермет мкр,ул. Агрономическая,д.39А,"56.774174,60.610446",33.0,1900000,57575
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Аптекарская;д.35,Вторчермет мкр,ул. Аптекарская,д.35,"56.764028,60.611695",34.0,1900000,55882
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Старых Большевиков;д.18,Эльмаш мкр,ул. Старых Большевиков,д.18,"56.891691,60.631000",29.4,1900000,64625
Свердловская область;Екатеринбург;пос. Северка;район Железнодорожный;ул. Стрелочников;д.11,район Железнодорожный,ул. Стрелочников,д.11,"56.861225,60.305747",57.0,1900000,33333
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.28,Рудный мкр,ул. Круговая,д.28,"56.724459,60.640198",49.0,1999000,40795
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.21,Кольцово мкр,ул. Бахчиванджи,д.21,"56.753587,60.818532",43.0,1950000,45348
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Белоярская;д.19,Компрессорный мкр,ул. Белоярская,д.19,"56.793583,60.773490",42.7,1998000,46791
Свердловская область;Екатеринбург;район Октябрьский;Летняя ул.;д.5,район Октябрьский,Летняя ул.,д.5,"56.811488,60.722017",43.0,1970000,45813
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.26,Рудный мкр,ул. Круговая,д.26,"56.724657,60.638860",47.9,1950000,40709
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Испытателей;д.12,Кольцово мкр,ул. Испытателей,д.12,"56.765167,60.816906",42.0,1980000,47142
