address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Готвальда;д.19,район Верх-Исетский,ул. Готвальда,д.19,"56.852878,60.570354",72.2,4800000,66481
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.14,район Железнодорожный,Техническая ул.,д.14,"56.862386,60.545453",78.4,4800000,61224
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.27,район Чкаловский,ул. Крестинского,д.27,"56.792084,60.614524",78.3,4800000,61302
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.7,ЖБИ мкр,ул. Сыромолотова,д.7,"56.840621,60.680605",79.0,4900000,62025
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Черепанова;д.16,район Верх-Исетский,ул. Черепанова,д.16,"56.855807,60.563518",77.2,4900000,63471
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Викулова;д.59к2,район Верх-Исетский,ул. Викулова,д.59к2,"56.822626,60.543728",91.0,4900000,53846
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Прибалтийская;д.11,Компрессорный мкр,ул. Прибалтийская,д.11,"56.788939,60.782644",102.0,4900000,48039
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.30к3,район Верх-Исетский,ул. Металлургов,д.30к3,"56.828458,60.539964",74.0,4990000,67432
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.30к3,район Верх-Исетский,ул. Металлургов,д.30к3,"56.828458,60.539964",74.0,4990000,67432
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Мира;д.12А,Втузгородок мкр,ул. Мира,д.12А,"56.849428,60.646630",76.9,4950000,64369
Свердловская область;Екатеринбург;район Чкаловский;Елизавет мкр;ул. Бисертская;д.16к4,Елизавет мкр,ул. Бисертская,д.16к4,"56.743306,60.616483",83.1,4990000,60048
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.44а,район Верх-Исетский,ул. Металлургов,д.44а,"56.829231,60.532418",76.9,4990000,64889
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.25,Ботанический мкр,ул. Родонитовая,д.25,"56.793864,60.626427",79.2,4970000,62752
Свердловская область;Екатеринбург;район Ленинский;ул. Амундсена;д.61,район Ленинский,ул. Амундсена,д.61,"56.798630,60.582841",76.8,5000000,65104
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Ватутина;д.11,Старая Сортировка мкр,ул. Ватутина,д.11,"56.873077,60.521854",73.0,5000000,68493
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Восстания;д.91,район Орджоникидзевский,ул. Восстания,д.91,"56.904743,60.596980",77.3,5000000,64683
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Предельная ул.;д.39,район Ленинский,Предельная ул.,д.39,"56.764560,60.561632",110.0,5000000,45454
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.15,район Орджоникидзевский,ул. Бакинских Комиссаров,д.15,"56.896268,60.575205",82.0,5000000,60975
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.52,район Кировский,Советская ул.,д.52,"56.855634,60.640423",77.6,5050000,65077
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.16к2,район Ленинский,ул. Краснолесья,д.16к2,"56.781602,60.545866",96.0,5100000,53125
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.93,Юго-Западный мкр,ул. Шаумяна,д.93,"56.814754,60.566258",92.0,5190000,56413
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.18,Ботанический мкр,ул. Родонитовая,д.18,"56.792192,60.624927",79.7,5150000,64617
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;бул. Денисова-Уральского;д.6А,Юго-Западный мкр,бул. Денисова-Уральского,д.6А,"56.796121,60.589192",95.0,5200000,54736
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Калинина;д.36,район Орджоникидзевский,ул. Калинина,д.36,"56.894115,60.595875",83.0,5200000,62650
Свердловская область;Екатеринбург;район Верх-Исетский;Опалихинская ул.;д.26,район Верх-Исетский,Опалихинская ул.,д.26,"56.853956,60.566141",77.1,5200000,67444
