address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.56,район Кировский,Советская ул.,д.56,"56.856392,60.642040",78.7,4350000,55273
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.14к3,район Ленинский,ул. Краснолесья,д.14к3,"56.782006,60.548085",79.0,4400000,55696
Свердловская область;Екатеринбург;район Октябрьский;Синие Камни мкр;бул. Есенина;д.3,Синие Камни мкр,бул. Есенина,д.3,"56.826892,60.676427",79.0,4470000,56582
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.86к1,Юго-Западный мкр,ул. Шаумяна,д.86к1,"56.815439,60.569492",72.4,4500000,62154
Свердловская область;Екатеринбург;район Орджоникидзевский;Черниговский пер.;д.11,район Орджоникидзевский,Черниговский пер.,д.11,"56.886563,60.569258",85.0,4500000,52941
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Соликамская;д.3,Старая Сортировка мкр,ул. Соликамская,д.3,"56.870858,60.517291",84.0,4600000,54761
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.19,район Чкаловский,ул. Крестинского,д.19,"56.792956,60.612485",77.0,4600000,59740
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.70,Эльмаш мкр,ул. Стачек,д.70,"56.898874,60.616932",75.3,4690000,62284
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Ясная;д.24,Юго-Западный мкр,ул. Ясная,д.24,"56.815828,60.571468",71.0,4650000,65492
Свердловская область;Екатеринбург;район Железнодорожный;Ангарская ул.;д.26,район Железнодорожный,Ангарская ул.,д.26,"56.885963,60.501229",93.0,4690000,50430
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Черепанова;д.12,район Верх-Исетский,ул. Черепанова,д.12,"56.856274,60.561138",77.5,4650000,60000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.30к3,район Верх-Исетский,ул. Металлургов,д.30к3,"56.828458,60.539964",74.3,4680000,62987
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.53,район Чкаловский,ул. Крестинского,д.53,"56.791364,60.635249",80.0,4650000,58125
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Фрезеровщиков;д.78,Эльмаш мкр,ул. Фрезеровщиков,д.78,"56.905568,60.634431",78.0,4700000,60256
Свердловская область;Екатеринбург;пос. Лиственный;район Верх-Исетский;бул. Петра Кожемяко;д.16,район Верх-Исетский,бул. Петра Кожемяко,д.16,"56.799167,60.492866",73.0,4720000,64657
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.7,ЖБИ мкр,ул. Сыромолотова,д.7,"56.840621,60.680605",79.0,4750000,60126
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Радищева;д.63,район Верх-Исетский,ул. Радищева,д.63,"56.826449,60.577595",74.0,4800000,64864
Свердловская область;Екатеринбург;район Чкаловский;ул. Чайковского;д.75,район Чкаловский,ул. Чайковского,д.75,"56.808497,60.621064",78.3,4800000,61302
Свердловская область;Екатеринбург;район Октябрьский;Переходный пер.;д.7,район Октябрьский,Переходный пер.,д.7,"56.803628,60.629607",76.2,4880000,64041
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Черепанова;д.12,район Верх-Исетский,ул. Черепанова,д.12,"56.856274,60.561138",77.6,4890000,63015
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.7,ЖБИ мкр,ул. Сыромолотова,д.7,"56.840621,60.680605",79.0,4900000,62025
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;пер. Малахитовый;д.5,Вторчермет мкр,пер. Малахитовый,д.5,"56.765350,60.601454",80.0,4990000,62375
Свердловская область;Екатеринбург;район Октябрьский;ул. Куйбышева;д.48к1,район Октябрьский,ул. Куйбышева,д.48к1,"56.828788,60.623238",76.0,4999000,65776
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Очеретина;д.9,район Верх-Исетский,ул. Очеретина,д.9,"56.798586,60.520597",111.0,4990000,44954
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Белореченская;д.17к1,Юго-Западный мкр,ул. Белореченская,д.17к1,"56.817626,60.565288",73.0,5000000,68493
