address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова;д.43,Пионерский мкр,ул. Сулимова,д.43,"56.861171,60.638231",72.1,5100000,70735
Свердловская область;Екатеринбург;район Железнодорожный;ул. Короленко;д.14,район Железнодорожный,ул. Короленко,д.14,"56.851471,60.620004",82.0,6489999,79146
Свердловская область;Екатеринбург;район Ленинский;просп. Ленина;д.36,район Ленинский,просп. Ленина,д.36,"56.838573,60.609135",110.0,7300000,66363
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.18,район Железнодорожный,Техническая ул.,д.18,"56.863749,60.544716",118.9,7900000,66442
Свердловская область;Екатеринбург;район Кировский;ул. Луначарского;д.77,район Кировский,ул. Луначарского,д.77,"56.848202,60.617893",110.0,9599994,87272
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Готвальда;д.6к3,район Верх-Исетский,ул. Готвальда,д.6к3,"56.850535,60.570067",160.0,10500000,65625
Свердловская область;Екатеринбург;район Чкаловский;ул. Академика Шварца;д.4,район Чкаловский,ул. Академика Шварца,д.4,"56.795535,60.615010",180.0,10500000,58333
Свердловская область;Екатеринбург;район Октябрьский;ул. Энгельса;д.15,район Октябрьский,ул. Энгельса,д.15,"56.833698,60.615584",101.7,10800000,106194
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Шевелева;д.1,район Верх-Исетский,ул. Шевелева,д.1,"56.842300,60.575448",140.4,11200000,79789
Свердловская область;Екатеринбург;район Октябрьский;ул. Тверитина;д.38к1,район Октябрьский,ул. Тверитина,д.38к1,"56.822287,60.623894",152.0,12099996,79605
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.47,район Ленинский,ул. Сакко и Ванцетти,д.47,"56.835451,60.589228",110.0,15000000,136363
Свердловская область;Екатеринбург;район Октябрьский;ул. Карла Маркса;д.20А,район Октябрьский,ул. Карла Маркса,д.20А,"56.830635,60.614623",191.9,24000000,125084
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.121,район Ленинский,ул. Шейнкмана,д.121,"56.819449,60.591932",240.0,25700000,107083
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.121,район Ленинский,ул. Шейнкмана,д.121,"56.819449,60.591932",187.4,48700000,259871
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Предельная ул.;д.14,район Ленинский,Предельная ул.,д.14,"56.762128,60.569725",65.5,2499000,38152
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.15,Химмаш мкр,ул. Инженерная,д.15,"56.749387,60.709225",78.0,2650000,33974
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Альпинистов;д.49,Химмаш мкр,ул. Альпинистов,д.49,"56.758886,60.710968",76.8,2800000,36458
Свердловская область;Екатеринбург;пос. Чусовское Озеро;район Верх-Исетский;ул. Мира;д.32,район Верх-Исетский,ул. Мира,д.32,"56.762681,60.296961",78.0,2999000,38448
Свердловская область;Екатеринбург;район Октябрьский;Птицефабрика мкр;ул. Сажинская;д.4,Птицефабрика мкр,ул. Сажинская,д.4,"56.785270,60.731898",61.7,2990000,48460
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Ломоносова;д.9,район Орджоникидзевский,ул. Ломоносова,д.9,"56.897094,60.584332",69.0,3000000,43478
Свердловская область;Екатеринбург;пос. Садовый;район Орджоникидзевский;Верстовая ул.;д.6,район Орджоникидзевский,Верстовая ул.,д.6,"56.956309,60.680263",78.6,3100000,39440
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Симферопольская;д.17,Вторчермет мкр,ул. Симферопольская,д.17,"56.773050,60.583631",58.4,3150000,53938
Свердловская область;Екатеринбург;район Чкаловский;ул. Адмирала Ушакова;д.22,район Чкаловский,ул. Адмирала Ушакова,д.22,"56.722627,60.639480",101.9,3200000,31403
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Кунарская;д.16,Старая Сортировка мкр,ул. Кунарская,д.16,"56.882029,60.509107",68.0,3290000,48382
Свердловская область;Екатеринбург;пос. Садовый;район Орджоникидзевский;Верстовая ул.;д.5,район Орджоникидзевский,Верстовая ул.,д.5,"56.957178,60.678862",81.0,3250000,40123
