address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.121,район Чкаловский,ул. Прониной,д.121,"56.772788,60.663932",80.7,4000000,49566
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.25,Старая Сортировка мкр,ул. Маневровая,д.25,"56.876741,60.519860",103.9,4000000,38498
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.55,район Кировский,ул. Блюхера,д.55,"56.856136,60.645992",64.0,4000000,62500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.56к2,район Верх-Исетский,ул. Токарей,д.56к2,"56.828724,60.558299",73.0,4099000,56150
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.12,Кольцово мкр,ул. Бахчиванджи,д.12,"56.760406,60.818487",89.0,4050000,45505
Свердловская область;Екатеринбург;район Октябрьский;Птицефабрика мкр;ул. Варшавская;д.2Б,Птицефабрика мкр,ул. Варшавская,д.2Б,"56.786587,60.730353",77.2,4050000,52461
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.13,Старая Сортировка мкр,ул. Расточная,д.13,"56.875344,60.509053",80.0,4050000,50625
Свердловская область;Екатеринбург;район Октябрьский;ул. Мичурина;д.171,район Октябрьский,ул. Мичурина,д.171,"56.828315,60.634404",65.0,4050000,62307
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;бул. Сиреневый;д.21,ЖБИ мкр,бул. Сиреневый,д.21,"56.828823,60.684899",64.0,4100000,64062
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.107,Юго-Западный мкр,ул. Шаумяна,д.107,"56.817405,60.558299",64.4,4112000,63850
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.58,район Орджоникидзевский,ул. Бакинских Комиссаров,д.58,"56.904738,60.587728",73.8,4100000,55555
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.59,район Октябрьский,Латвийская ул.,д.59,"56.797615,60.760842",77.1,4100000,53177
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.17,ЖБИ мкр,ул. Новгородцевой,д.17,"56.832423,60.676652",80.0,4170000,52125
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.42,район Верх-Исетский,ул. Металлургов,д.42,"56.828222,60.534377",72.6,4190000,57713
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.6,район Кировский,ул. Владимира Высоцкого,д.6,"56.838834,60.674451",79.0,4198000,53139
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. 40-летия Комсомола;д.29,ЖБИ мкр,ул. 40-летия Комсомола,д.29,"56.832861,60.694789",78.0,4150000,53205
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.107,Юго-Западный мкр,ул. Шаумяна,д.107,"56.817405,60.558299",63.8,4150000,65047
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.15к1,Старая Сортировка мкр,ул. Расточная,д.15к1,"56.877046,60.508972",71.0,4200000,59154
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.7,ЖБИ мкр,ул. Новгородцевой,д.7,"56.836288,60.670858",77.3,4200000,54333
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Ломоносова;д.59,район Орджоникидзевский,ул. Ломоносова,д.59,"56.904064,60.592031",75.1,4200000,55925
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.7,ЖБИ мкр,ул. Сыромолотова,д.7,"56.840621,60.680605",78.7,4200000,53367
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Лесная;д.39,Новая Сортировка мкр,ул. Лесная,д.39,"56.869486,60.546405",76.0,4200000,55263
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. 40-летия Комсомола;д.31,ЖБИ мкр,ул. 40-летия Комсомола,д.31,"56.831423,60.694609",80.0,4200000,52500
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.1Б,Кольцово мкр,ул. Бахчиванджи,д.1Б,"56.759301,60.820436",79.6,4200000,52763
Свердловская область;Екатеринбург;район Орджоникидзевский;Стахановская ул.;д.29,район Орджоникидзевский,Стахановская ул.,д.29,"56.894508,60.597295",74.0,4200000,56756
