address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Авиационная ул.;д.10,район Чкаловский,Авиационная ул.,д.10,"56.802125,60.602020",126.0,11800000,93650
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.55,район Ленинский,Московская ул.,д.55,"56.830733,60.585159",91.1,11900000,130625
Свердловская область;Екатеринбург;район Кировский;ул. Шевченко;д.18,район Кировский,ул. Шевченко,д.18,"56.848759,60.620480",128.6,11999000,93304
Свердловская область;Екатеринбург;район Ленинский;ул. 8 Марта;д.90,район Ленинский,ул. 8 Марта,д.90,"56.816375,60.606035",136.0,11990000,88161
Свердловская область;Екатеринбург;район Ленинский;ул. 8 Марта;д.90,район Ленинский,ул. 8 Марта,д.90,"56.816375,60.606035",134.0,11950000,89179
Свердловская область;Екатеринбург;район Октябрьский;ул. Тверитина;д.38к1,район Октябрьский,ул. Тверитина,д.38к1,"56.822287,60.623894",153.0,12000000,78431
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.21,район Ленинский,ул. Чапаева,д.21,"56.815873,60.615261",152.0,12000000,78947
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей;д.13,район Октябрьский,ул. Ткачей,д.13,"56.815809,60.633037",148.8,12420000,83490
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская;д.178,Юго-Западный мкр,ул. Волгоградская,д.178,"56.809862,60.566303",177.1,12400000,70016
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.77,район Ленинский,Московская ул.,д.77,"56.826419,60.586587",142.0,12490000,87957
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина;д.48А,Юго-Западный мкр,ул. Академика Бардина,д.48А,"56.800385,60.577828",133.0,12600000,94736
Свердловская область;Екатеринбург;район Ленинский;ул. 8 Марта;д.90,район Ленинский,ул. 8 Марта,д.90,"56.816375,60.606035",140.2,12620000,90014
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Фролова;д.27,район Верх-Исетский,ул. Фролова,д.27,"56.838632,60.546783",174.0,12500000,71839
Свердловская область;Екатеринбург;район Железнодорожный;ул. Челюскинцев,Екатеринбург,район Железнодорожный,ул. Челюскинцев,"56.848933,60.592442",139.1,12517200,89999
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Мельникова;д.27,район Верх-Исетский,ул. Мельникова,д.27,"56.833171,60.569429",122.8,12650000,103013
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.225к4,район Ленинский,Московская ул.,д.225к4,"56.808152,60.594618",157.0,12700000,80891
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Фролова;д.27,район Верх-Исетский,ул. Фролова,д.27,"56.838632,60.546783",172.0,12700000,73837
Свердловская область;Екатеринбург;район Железнодорожный;Красный пер.;д.8Б,район Железнодорожный,Красный пер.,д.8Б,"56.847395,60.595319",115.0,12800000,111304
Свердловская область;Екатеринбург;район Ленинский;Европейский мкр;ул. Кольцевая;д.32,Европейский мкр,ул. Кольцевая,д.32,"56.782751,60.534988",191.1,12900000,67503
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Фролова;д.29,район Верх-Исетский,ул. Фролова,д.29,"56.839075,60.545255",133.3,12900000,96774
Свердловская область;Екатеринбург;район Верх-Исетский;Ключевская ул.;д.15,район Верх-Исетский,Ключевская ул.,д.15,"56.832368,60.566779",131.0,13000000,99236
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей;д.13,район Октябрьский,ул. Ткачей,д.13,"56.815809,60.633037",164.3,13040000,79352
Свердловская область;Екатеринбург;район Ленинский;ул. Горького;д.69/1,район Ленинский,ул. Горького,д.69/1,"56.828517,60.609943",116.0,13000000,112068
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.215А,район Ленинский,Московская ул.,д.215А,"56.811034,60.592103",151.0,13000000,86092
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",223.0,13321088,59735
