address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",40.5,2766600,68344
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.66,район Орджоникидзевский,ул. Индустрии,д.66,"56.903936,60.606413",31.4,2750000,87579
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.70,Эльмаш мкр,ул. Стачек,д.70,"56.898874,60.616932",36.8,2750000,74728
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",44.7,2750000,61521
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;бул. Денисова-Уральского;д.16,Юго-Западный мкр,бул. Денисова-Уральского,д.16,"56.797053,60.583200",34.9,2780000,79656
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Кунарская;д.14к1,Старая Сортировка мкр,ул. Кунарская,д.14к1,"56.881497,60.510401",36.4,2750000,75549
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.790630,60.486631",42.5,2750000,64705
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Солнечная;д.33,Пионерский мкр,ул. Солнечная,д.33,"56.853828,60.624094",36.0,2780000,77222
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11,район Железнодорожный,просп. Космонавтов,д.11,"56.867523,60.609503",37.8,2838780,75100
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748928,60.566289",39.5,2806630,71000
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к2,район Железнодорожный,просп. Космонавтов,д.11к2,"56.866859,60.609503",40.7,2828650,69500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Викулова;д.65,район Верх-Исетский,ул. Викулова,д.65,"56.820587,60.538356",38.0,2800000,73684
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова,район Ленинский,Академический мкр,просп. Академика Сахарова,"56.780513,60.523399",37.4,2836050,75830
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",42.4,2838790,67000
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",38.6,2840960,73600
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",42.5,2806320,66000
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",36.9,2841300,77000
Свердловская область;Екатеринбург;район Чкаловский;ул. Щербакова,Екатеринбург,район Чкаловский,ул. Щербакова,"56.777356,60.663748",40.9,2823480,69000
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.,Екатеринбург,район Чкаловский,Широкий пер.,"56.782778,60.651349",42.2,2826730,67000
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья,Екатеринбург,район Ленинский,ул. Краснолесья,"56.784661,60.538231",39.2,2812500,71839
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.66,район Орджоникидзевский,ул. Индустрии,д.66,"56.903936,60.606413",33.5,2800000,83582
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",42.0,2811600,66942
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Соболева;д.19,Широкая Речка мкр,ул. Соболева,д.19,"56.810507,60.514713",41.5,2800000,67469
Свердловская область;Екатеринбург;район Октябрьский;ул. Бажова;д.166,район Октябрьский,ул. Бажова,д.166,"56.828852,60.630281",49.8,2800000,56247
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",36.0,2890000,80277
