address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Железнодорожный;Пилотная ул.;д.5,район Железнодорожный,Пилотная ул.,д.5,"56.859434,60.579409",63.0,2300000,36507
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Победы;д.40к2,район Орджоникидзевский,ул. Победы,д.40к2,"56.900643,60.598229",32.2,2310000,71739
Свердловская область;Екатеринбург;район Кировский;Вишневая ул.;д.34А,район Кировский,Вишневая ул.,д.34А,"56.830640,60.653215",38.0,2300000,60526
Свердловская область;Екатеринбург;район Октябрьский;ул. Трубачева;д.43,район Октябрьский,ул. Трубачева,д.43,"56.782272,60.739678",64.0,2300000,35937
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Косарева;д.19,Химмаш мкр,ул. Косарева,д.19,"56.749772,60.707985",43.0,2330000,54186
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Испытателей;д.12,Кольцово мкр,ул. Испытателей,д.12,"56.765167,60.816906",52.9,2400000,45368
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.23,Химмаш мкр,ул. Инженерная,д.23,"56.751677,60.707635",58.8,2490000,42346
Свердловская область;Екатеринбург;пос. Исток;район Октябрьский;ул. Главная;д.20,район Октябрьский,ул. Главная,д.20,"56.780729,60.880013",56.0,2499000,44625
Свердловская область;Екатеринбург;район Чкаловский;Елизавет мкр;ш. Елизаветинское;д.22,Елизавет мкр,ш. Елизаветинское,д.22,"56.765241,60.628359",74.2,2460000,33153
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.7,Химмаш мкр,ул. Инженерная,д.7,"56.746450,60.709944",58.0,2500000,43103
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Испытателей;д.16,Кольцово мкр,ул. Испытателей,д.16,"56.765695,60.815505",61.0,2530000,41475
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Ляпустина;д.8,Вторчермет мкр,ул. Ляпустина,д.8,"56.769306,60.599217",41.8,2549000,60980
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.12,Химмаш мкр,ул. Инженерная,д.12,"56.748691,60.710680",57.7,2500000,43327
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Белоярская;д.38,Компрессорный мкр,ул. Белоярская,д.38,"56.795761,60.774883",61.0,2550000,41803
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.64,район Орджоникидзевский,ул. Бакинских Комиссаров,д.64,"56.906084,60.589659",59.0,2590000,43898
Свердловская область;Екатеринбург;район Кировский;Парковый пер.;д.14,район Кировский,Парковый пер.,д.14,"56.858577,60.639947",75.0,2570000,34266
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Испытателей;д.15,Кольцово мкр,ул. Испытателей,д.15,"56.767101,60.817238",58.0,2550000,43965
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;пер. Волчанский;д.3,Лечебный мкр,пер. Волчанский,д.3,"56.809255,60.711722",58.7,2649000,45127
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.102к4,район Чкаловский,Селькоровская ул.,д.102к4,"56.749214,60.604634",52.0,2600000,50000
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.41,Старая Сортировка мкр,ул. Расточная,д.41,"56.882806,60.518593",59.8,2620000,43812
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.14,Кольцово мкр,ул. Бахчиванджи,д.14,"56.759039,60.818846",57.3,2640000,46073
Свердловская область;Екатеринбург;пос. Исток;район Октябрьский;ул. Главная;д.20,район Октябрьский,ул. Главная,д.20,"56.780729,60.880013",55.7,2625000,47127
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Авиаторов;д.9,Кольцово мкр,ул. Авиаторов,д.9,"56.758768,60.811992",54.0,2600000,48148
Свердловская область;Екатеринбург;пос. Садовый;район Орджоникидзевский;Верстовая ул.;д.5,район Орджоникидзевский,Верстовая ул.,д.5,"56.957178,60.678862",64.0,2600000,40625
Свердловская область;Екатеринбург;район Октябрьский;Птицефабрика мкр;ул. Сажинская;д.4,Птицефабрика мкр,ул. Сажинская,д.4,"56.785270,60.731898",51.5,2600000,50485
