address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Шаумяна;д.87,Юго-Западный мкр,ул. Шаумяна,д.87,"56.812966,60.571953",47.1,3950000,83881
Свердловская область;Екатеринбург;район Ленинский;Европейский мкр;ул. Кольцевая;д.20,Европейский мкр,ул. Кольцевая,д.20,"56.785231,60.532167",40.3,3950000,98014
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.110,район Ленинский,ул. Шейнкмана,д.110,"56.821897,60.588141",41.0,3950000,96341
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова,Екатеринбург,район Ленинский,ул. Чкалова,"56.810832,60.577397",50.8,4110000,80905
Свердловская область;Екатеринбург;район Ленинский;ул. Большакова,Екатеринбург,район Ленинский,ул. Большакова,"56.815957,60.593574",43.0,4347040,101000
Свердловская область;Екатеринбург;район Чкаловский;ул. Щорса;д.103,район Чкаловский,ул. Щорса,д.103,"56.807432,60.604625",38.3,4300000,112271
Свердловская область;Екатеринбург;район Ленинский;ул. Ткачей,Екатеринбург,район Ленинский,ул. Ткачей,"56.816274,60.629100",51.0,4420000,86717
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская,район Ленинский,Юго-Западный мкр,ул. Волгоградская,"56.800320,60.591347",45.0,4400000,97690
Свердловская область;Екатеринбург;район Кировский;просп. Ленина;д.99А,район Кировский,просп. Ленина,д.99А,"56.843865,60.642435",44.2,5143500,116474
Свердловская область;Екатеринбург;район Ленинский;ул. Гоголя;д.57,район Ленинский,ул. Гоголя,д.57,"56.829510,60.611844",54.2,5129052,94631
Свердловская область;Екатеринбург;район Ленинский;ул. Гоголя;д.57,район Ленинский,ул. Гоголя,д.57,"56.829369,60.611865",55.0,5700000,103636
Свердловская область;Екатеринбург;район Ленинский;ул. Хохрякова,Екатеринбург,район Ленинский,ул. Хохрякова,"56.828675,60.594653",49.4,6350000,128542
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",43.0,3500000,81395
Свердловская область;Екатеринбург;район Чкаловский;Самолетная ул.;д.33,район Чкаловский,Самолетная ул.,д.33,"56.783954,60.634449",49.3,3890000,78904
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.66,район Орджоникидзевский,ул. Индустрии,д.66,"56.903936,60.606413",33.0,2500000,75757
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Ульяновская;д.11,Эльмаш мкр,ул. Ульяновская,д.11,"56.901562,60.629329",36.9,2650000,71815
Свердловская область;Екатеринбург;район Ленинский;ул. Анатолия Мехренцева;д.38,район Ленинский,ул. Анатолия Мехренцева,д.38,"56.787277,60.527181",40.0,2890000,72250
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.78,район Кировский,Комсомольская ул.,д.78,"56.833964,60.661461",36.5,3500000,95890
Свердловская область;Екатеринбург;район Чкаловский;ул. Академика Шварца;д.10к1,район Чкаловский,ул. Академика Шварца,д.10к1,"56.795540,60.619591",51.4,4899999,95330
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Таганская;д.6,Эльмаш мкр,ул. Таганская,д.6,"56.896607,60.642148",23.0,1650000,71739
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.56,район Октябрьский,Латвийская ул.,д.56,"56.798906,60.764929",35.0,1880000,53714
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к1,район Чкаловский,ул. Патриотов,д.6к1,"56.782494,60.674981",33.0,2490000,75454
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Карасьевская;д.26,район Верх-Исетский,ул. Карасьевская,д.26,"56.788061,60.467776",37.0,2750000,74324
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Вилонова;д.14А,Пионерский мкр,ул. Вилонова,д.14А,"56.865766,60.642381",34.0,3000000,88235
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Разливная ул.;д.50/2,район Ленинский,Разливная ул.,д.50/2,"56.765567,60.544860",43.0,3250000,75581
