address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.49,район Верх-Исетский,ул. Татищева,д.49,"56.834796,60.565593",65.0,6570000,101076
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.67,район Кировский,Комсомольская ул.,д.67,"56.837022,60.661857",81.9,6579000,80378
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.,Екатеринбург,район Чкаловский,Миасская ул.,"56.785682,60.651716",96.1,6563630,68300
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Громова;д.28,Юго-Западный мкр,ул. Громова,д.28,"56.810226,60.571989",87.0,6590000,75747
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.,Екатеринбург,район Чкаловский,Миасская ул.,"56.785682,60.651716",94.8,6579120,69400
Свердловская область;Екатеринбург;район Октябрьский;Восточная ул.;д.31,район Октябрьский,Восточная ул.,д.31,"56.822862,60.640685",84.0,6600000,78571
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",88.7,6635383,74807
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Ирбитская,район Кировский,Пионерский мкр,ул. Ирбитская,"56.861891,60.656715",103.9,6660000,64087
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.,Екатеринбург,район Чкаловский,Миасская ул.,"56.785682,60.651716",98.7,6741210,68300
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.,Екатеринбург,район Чкаловский,Миасская ул.,"56.785682,60.651716",98.3,6713890,68300
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",92.9,6810300,73315
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",104.8,6909000,65957
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",100.7,6909000,68630
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",103.6,6990000,67471
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.67,район Кировский,Комсомольская ул.,д.67,"56.837022,60.661857",92.9,7057000,75938
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.67,район Кировский,Комсомольская ул.,д.67,"56.837022,60.661857",84.2,7081000,84107
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Библиотечная;д.50А,Втузгородок мкр,ул. Библиотечная,д.50А,"56.831792,60.653143",92.2,7000000,75921
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Соболева;д.19,Широкая Речка мкр,ул. Соболева,д.19,"56.810507,60.514713",109.0,7100000,65137
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",98.7,7238000,73303
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",108.5,7207920,66450
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",99.7,7238000,72575
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",94.4,7237000,76663
Свердловская область;Екатеринбург;район Орджоникидзевский;Кировградская ул.,Екатеринбург,район Орджоникидзевский,Кировградская ул.,"56.888918,60.603093",97.1,7170000,73841
Свердловская область;Екатеринбург;район Октябрьский;Машинная ул.;д.44к1,район Октябрьский,Машинная ул.,д.44к1,"56.804988,60.629284",75.0,7300000,97333
Свердловская область;Екатеринбург;район Ленинский;ул. Степана Разина;д.2,район Ленинский,ул. Степана Разина,д.2,"56.824815,60.606564",79.0,7301525,92424
