address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",40.9,2910000,71149
Свердловская область;Екатеринбург;район Верх-Исетский;Московская ул.;д.78,район Верх-Исетский,Московская ул.,д.78,"56.820159,60.586740",32.0,2950000,92187
Свердловская область;Екатеринбург;район Чкаловский;ул. Щербакова;д.77к1,район Чкаловский,ул. Щербакова,д.77к1,"56.777416,60.663718",39.0,2964000,76000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля,Екатеринбург,район Верх-Исетский,ул. Крауля,"56.834138,60.523987",41.6,2998080,72000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",38.5,2992500,77727
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",36.1,2962660,82000
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к2,район Железнодорожный,просп. Космонавтов,д.11к2,"56.866859,60.609503",36.9,2988900,81000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",38.4,2992500,77929
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822203,60.550899",39.3,2967150,75500
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Софьи Перовской;д.115,Новая Сортировка мкр,ул. Софьи Перовской,д.115,"56.863911,60.555272",42.3,2987000,70614
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к4,район Чкаловский,ул. Патриотов,д.6к4,"56.781006,60.673269",47.2,2972524,63043
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",36.4,2959320,81300
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к4,район Чкаловский,ул. Патриотов,д.6к4,"56.781006,60.673269",49.8,3047438,61168
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",40.6,3004400,74000
Свердловская область;Екатеринбург;район Железнодорожный;ул. Челюскинцев;д.25,район Железнодорожный,ул. Челюскинцев,д.25,"56.857234,60.604481",30.8,3000000,97402
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",49.9,3030000,60721
Свердловская область;Екатеринбург;район Ленинский;ул. 8 Марта;д.127,район Ленинский,ул. 8 Марта,д.127,"56.810014,60.609925",30.0,3000000,100000
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",43.6,3049200,70000
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к4,район Чкаловский,ул. Патриотов,д.6к4,"56.781006,60.673269",49.4,3022037,61150
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822018,60.551685",43.3,3031000,70000
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",43.0,3007900,70000
Свердловская область;Екатеринбург;район Чкаловский;ул. Лучистая;д.4,район Чкаловский,ул. Лучистая,д.4,"56.744461,60.567992",37.0,3000000,81081
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.,Екатеринбург,район Октябрьский,Луганская ул.,"56.807962,60.638341",35.6,3033268,85300
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",39.5,3018600,76420
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Шейнкмана;д.4,район Верх-Исетский,ул. Шейнкмана,д.4,"56.840395,60.582832",35.6,3000000,84269
