address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Старых Большевиков;д.34,Эльмаш мкр,ул. Старых Большевиков,д.34,"56.895246,60.626508",69.0,2850000,41304
Свердловская область;Екатеринбург;район Железнодорожный;Тагильская ул.;д.23,район Железнодорожный,Тагильская ул.,д.23,"56.861259,60.586524",58.0,2920000,50344
Свердловская область;Екатеринбург;район Железнодорожный;Ангарская ул.;д.60,район Железнодорожный,Ангарская ул.,д.60,"56.884684,60.517578",62.0,3000000,48387
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Симферопольская;д.17,Вторчермет мкр,ул. Симферопольская,д.17,"56.773050,60.583631",73.5,3000000,40816
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Предельная ул.;д.10А,район Ленинский,Предельная ул.,д.10А,"56.761561,60.571100",61.8,3100000,50161
Свердловская область;Екатеринбург;район Железнодорожный;просп. Седова;д.44,район Железнодорожный,просп. Седова,д.44,"56.869043,60.533928",62.0,3199990,51612
Свердловская область;Екатеринбург;район Октябрьский;Трактовая ул.;д.9,район Октябрьский,Трактовая ул.,д.9,"56.779096,60.799847",80.0,3200000,40000
Свердловская область;Екатеринбург;район Железнодорожный;Ангарская ул.;д.52к2,район Железнодорожный,Ангарская ул.,д.52к2,"56.886681,60.513644",68.1,3399999,49926
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Симферопольская;д.18А,Вторчермет мкр,ул. Симферопольская,д.18А,"56.772946,60.585194",79.8,3380000,42355
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.60к2,район Верх-Исетский,ул. Токарей,д.60к2,"56.827818,60.558056",57.6,3440000,59722
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Академическая;д.8,Втузгородок мкр,ул. Академическая,д.8,"56.850260,60.645534",62.3,3400000,54574
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.94,район Орджоникидзевский,просп. Космонавтов,д.94,"56.909692,60.614758",58.0,3400000,58620
Свердловская область;Екатеринбург;район Верх-Исетский;Посадская ул.;д.52,район Верх-Исетский,Посадская ул.,д.52,"56.817375,60.582958",58.0,3450000,59482
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Академическая;д.8,Втузгородок мкр,ул. Академическая,д.8,"56.850260,60.645534",62.3,3500000,56179
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.89,район Орджоникидзевский,просп. Космонавтов,д.89,"56.921391,60.611479",64.0,3500000,54687
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Аптекарская;д.44,Вторчермет мкр,ул. Аптекарская,д.44,"56.764990,60.611174",73.3,3600000,49113
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Предельная ул.;д.7,район Ленинский,Предельная ул.,д.7,"56.763194,60.570911",79.0,3600000,45569
Свердловская область;Екатеринбург;район Чкаловский;Елизавет мкр;ул. Бисертская;д.4В,Елизавет мкр,ул. Бисертская,д.4В,"56.739836,60.609880",77.1,3680000,47730
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля;д.81,район Верх-Исетский,ул. Крауля,д.81,"56.830724,60.539102",63.0,3680000,58412
Свердловская область;Екатеринбург;район Железнодорожный;Автомагистральная ул.;д.11,район Железнодорожный,Автомагистральная ул.,д.11,"56.869407,60.562665",64.0,3650000,57031
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.52,район Орджоникидзевский,ул. Индустрии,д.52,"56.899586,60.600313",74.0,3700000,50000
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.43,Химмаш мкр,ул. Инженерная,д.43,"56.756839,60.706719",64.0,3740000,58437
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Начдива Онуфриева;д.28,Юго-Западный мкр,ул. Начдива Онуфриева,д.28,"56.801085,60.551562",63.4,3749000,59132
Свердловская область;Екатеринбург;район Верх-Исетский;Посадская ул.;д.59,район Верх-Исетский,Посадская ул.,д.59,"56.819971,60.580299",74.0,3730000,50405
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Кунарская;д.63,Старая Сортировка мкр,ул. Кунарская,д.63,"56.884532,60.500941",78.0,3700000,47435
