address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.66,район Орджоникидзевский,ул. Индустрии,д.66,"56.903936,60.606413",50.0,4190000,83800
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",64.2,4174950,64999
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.9,Ботанический мкр,ул. Родонитовая,д.9,"56.793173,60.620732",52.0,4180000,80384
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822018,60.551685",58.7,4167700,71000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",64.9,4243200,65380
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",65.3,4243200,65000
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792363,60.609288",51.1,4242130,83000
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",64.4,4205700,65305
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",66.8,4228440,63300
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",59.6,4281600,71838
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",71.6,4290000,59916
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.37,Академический мкр,просп. Академика Сахарова,д.37,"56.778135,60.527720",65.2,4262400,65374
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.37,Академический мкр,просп. Академика Сахарова,д.37,"56.778135,60.527720",67.4,4265600,63287
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",65.5,4281600,65367
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова,район Ленинский,Академический мкр,просп. Академика Сахарова,"56.780513,60.523399",65.5,4281600,65367
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",66.8,4272640,63999
Свердловская область;Екатеринбург;район Верх-Исетский;Опалихинская ул.,Екатеринбург,район Верх-Исетский,Опалихинская ул.,"56.852402,60.562387",56.8,4270000,75242
Свердловская область;Екатеринбург;район Ленинский;ул. Степана Разина;д.2,район Ленинский,ул. Степана Разина,д.2,"56.824815,60.606564",49.0,4255988,86856
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",60.2,4324200,71830
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.37,Академический мкр,просп. Академика Сахарова,д.37,"56.778135,60.527720",67.5,4340700,64306
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;ул. Павла Шаманова;д.60,Академический мкр,ул. Павла Шаманова,д.60,"56.794519,60.507823",58.9,4300000,73005
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",66.4,4335920,65299
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Разливная ул.;д.50,район Ленинский,Разливная ул.,д.50,"56.766105,60.544384",69.0,4349999,63043
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792054,60.610382",59.1,4370440,74000
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",61.1,4388100,71818
