address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;ул. Павла Шаманова,район Ленинский,Академический мкр,ул. Павла Шаманова,"56.784827,60.522172",74.6,4200000,56300
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к2,район Железнодорожный,просп. Космонавтов,д.11к2,"56.866859,60.609503",71.8,4286460,59700
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.788043,60.503804",72.2,4334400,60000
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.2,район Кировский,ул. Владимира Высоцкого,д.2,"56.840542,60.672223",63.7,4300000,67503
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",81.2,4480000,55172
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Репина;д.84,район Верх-Исетский,ул. Репина,д.84,"56.819627,60.543396",63.4,4490000,70820
Свердловская область;Екатеринбург;район Октябрьский;Онежская ул.;д.12,район Октябрьский,Онежская ул.,д.12,"56.799296,60.639345",60.4,4450000,73675
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;бул. Сиреневый;д.4к1,ЖБИ мкр,бул. Сиреневый,д.4к1,"56.833821,60.683371",67.3,4500000,66864
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",70.9,4523400,63799
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Готвальда;д.15,район Верх-Исетский,ул. Готвальда,д.15,"56.851239,60.568180",63.6,4500000,70754
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.859832,60.650756",61.8,4613264,74600
Свердловская область;Екатеринбург;район Железнодорожный;ул. Якова Свердлова;д.30,район Железнодорожный,ул. Якова Свердлова,д.30,"56.850924,60.606745",75.0,4798000,63973
Свердловская область;Екатеринбург;район Орджоникидзевский;Симбирский пер.,Екатеринбург,район Орджоникидзевский,Симбирский пер.,"56.897178,60.583181",60.0,4803560,80099
Свердловская область;Екатеринбург;район Верх-Исетский;Ухтомская ул.;д.47,район Верх-Исетский,Ухтомская ул.,д.47,"56.817528,60.543567",69.0,4870000,70579
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Ульяновская;д.11,Эльмаш мкр,ул. Ульяновская,д.11,"56.901562,60.629329",73.0,4900000,67123
Свердловская область;Екатеринбург;район Железнодорожный;Красный пер.;д.12,район Железнодорожный,Красный пер.,д.12,"56.848517,60.598948",58.0,4900000,84482
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",79.3,4990000,62925
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822203,60.550899",77.0,5082000,66000
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова;д.231,район Ленинский,ул. Чкалова,д.231,"56.786232,60.547366",83.0,5150000,62048
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Шефская;д.108,Эльмаш мкр,ул. Шефская,д.108,"56.906900,60.621666",85.0,5190000,61058
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья,Екатеринбург,район Ленинский,ул. Краснолесья,"56.784661,60.538231",84.5,5361300,63417
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;пер. Сызранский;д.17,Вторчермет мкр,пер. Сызранский,д.17,"56.771018,60.607149",75.1,5350000,71238
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.;д.22,район Чкаловский,Миасская ул.,д.22,"56.786289,60.651010",82.7,5440000,65787
Свердловская область;Екатеринбург;район Верх-Исетский;Опалихинская ул.,Екатеринбург,район Верх-Исетский,Опалихинская ул.,"56.852402,60.562387",74.9,5456565,72900
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Ирбитская,район Кировский,Пионерский мкр,ул. Ирбитская,"56.861891,60.656715",100.4,5670000,56485
