address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Палисадная;д.12,Вторчермет мкр,ул. Палисадная,д.12,"56.773494,60.593127",43.6,150000,3440
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.127,район Орджоникидзевский,ул. Бакинских Комиссаров,д.127,"56.909102,60.591950",60.0,480000,8000
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Боровая;д.22,Пионерский мкр,ул. Боровая,д.22,"56.862037,60.649568",52.0,600000,11538
Свердловская область;Екатеринбург;район Верх-Исетский;Чердынская ул.;д.2,район Верх-Исетский,Чердынская ул.,д.2,"56.819523,60.554409",58.0,700000,12068
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Ляпустина;д.8,Вторчермет мкр,ул. Ляпустина,д.8,"56.769306,60.599217",44.0,900000,20454
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.23,район Орджоникидзевский,ул. Бакинских Комиссаров,д.23,"56.897099,60.576732",82.0,1000000,12195
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Радищева;д.63,район Верх-Исетский,ул. Радищева,д.63,"56.826449,60.577595",50.0,1000000,20000
Свердловская область;Екатеринбург;район Железнодорожный;Ангарская ул.;д.46,район Железнодорожный,Ангарская ул.,д.46,"56.887836,60.510589",69.0,1100000,15942
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. 22-го Партсъезда;д.16А,район Орджоникидзевский,ул. 22-го Партсъезда,д.16А,"56.889405,60.575502",44.0,1100000,25000
Свердловская область;Екатеринбург;район Октябрьский;ул. Карла Маркса;д.52,район Октябрьский,ул. Карла Маркса,д.52,"56.831083,60.626688",50.0,1150000,23000
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Восстания;д.108,район Орджоникидзевский,ул. Восстания,д.108,"56.906541,60.594438",58.0,1250000,21551
Свердловская область;Екатеринбург;район Кировский;просп. Ленина;д.79А,район Кировский,просп. Ленина,д.79А,"56.841473,60.628269",60.0,1580000,26333
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Братская;д.13,Вторчермет мкр,ул. Братская,д.13,"56.777656,60.602128",45.0,1600000,35555
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.13,Старая Сортировка мкр,ул. Расточная,д.13,"56.875344,60.509053",64.3,1700000,26438
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Новаторов,Екатеринбург,район Орджоникидзевский,ул. Новаторов,"56.906060,60.604032",61.6,1899999,30844
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина;д.13к2,Юго-Западный мкр,ул. Академика Бардина,д.13к2,"56.805367,60.553951",58.0,1890000,32586
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Ясная;д.35,Юго-Западный мкр,ул. Ясная,д.35,"56.810502,60.566240",70.0,2300000,32857
Свердловская область;Екатеринбург;район Октябрьский;просп. Ленина;д.52к3,район Октябрьский,просп. Ленина,д.52к3,"56.840198,60.625152",35.8,2595000,72486
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Кунарская;д.36,Старая Сортировка мкр,ул. Кунарская,д.36,"56.885432,60.501786",82.0,2550000,31097
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.4,район Чкаловский,Селькоровская ул.,д.4,"56.767343,60.614057",44.7,2900000,64876
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.26,район Ленинский,ул. Краснолесья,д.26,"56.783870,60.544815",105.8,7050000,66635
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Электриков;д.20А,Эльмаш мкр,ул. Электриков,д.20А,"56.883229,60.619851",58.0,2570000,44310
Свердловская область;Екатеринбург;район Железнодорожный;Таватуйская ул.;д.1,район Железнодорожный,Таватуйская ул.,д.1,"56.870558,60.536075",43.0,250000,5813
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;пер. Замятина;д.43,Эльмаш мкр,пер. Замятина,д.43,"56.901027,60.648562",36.0,700000,19444
Свердловская область;Екатеринбург;район Верх-Исетский;Гурзуфская ул.;д.34,район Верх-Исетский,Гурзуфская ул.,д.34,"56.825705,60.575762",33.0,950000,28787
