address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к4,район Чкаловский,ул. Патриотов,д.6к4,"56.781006,60.673269",83.5,4641943,55598
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта;д.185к4,район Чкаловский,ул. 8 Марта,д.185к4,"56.794948,60.610949",64.0,4600000,71875
Свердловская область;Екатеринбург;район Октябрьский;ул. Карла Маркса;д.60,район Октябрьский,ул. Карла Маркса,д.60,"56.831881,60.627766",57.0,4600000,80701
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.48/2,район Октябрьский,Латвийская ул.,д.48/2,"56.798571,60.766466",81.3,4634100,57000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.31,Академический мкр,просп. Академика Сахарова,д.31,"56.773504,60.536362",77.4,4600000,59431
Свердловская область;Екатеринбург;район Ленинский;ул. Большакова;д.153а,район Ленинский,ул. Большакова,д.153а,"56.815143,60.592058",64.0,4690000,73281
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11,район Железнодорожный,просп. Космонавтов,д.11,"56.867523,60.609503",89.9,4656820,51800
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.787446,60.504808",77.5,4651200,60000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",91.8,4680270,51000
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",77.0,4650000,60389
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;бул. Сиреневый;д.19,ЖБИ мкр,бул. Сиреневый,д.19,"56.829586,60.685087",76.9,4690000,60988
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Ильича;д.3,район Орджоникидзевский,ул. Ильича,д.3,"56.887231,60.593962",60.7,4700000,77429
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.97,район Кировский,ул. Блюхера,д.97,"56.865080,60.666497",91.4,4727869,51727
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",78.0,4776000,61230
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",82.1,4750000,57856
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",89.8,4786340,53300
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.3,район Верх-Исетский,ул. Евгения Савкова,д.3,"56.795466,60.494510",88.6,4750000,53611
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.787446,60.504808",76.0,4789260,63000
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",83.3,4800000,57623
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.10к3,район Ленинский,ул. Краснолесья,д.10к3,"56.779121,60.550699",79.3,4803000,60567
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",69.6,4830240,69400
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",70.2,4812300,68551
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Машиностроителей;д.12,район Орджоникидзевский,ул. Машиностроителей,д.12,"56.885063,60.577487",80.0,4800000,60000
Свердловская область;Екатеринбург;район Кировский;ул. Гагарина;д.27,район Кировский,ул. Гагарина,д.27,"56.846135,60.644807",77.0,4800000,62337
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",87.8,4855340,55300
