address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к1,район Железнодорожный,просп. Космонавтов,д.11к1,"56.866854,60.608111",85.0,5176500,60900
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822203,60.550899",76.2,5181600,68000
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",80.5,5176800,64308
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.45,район Ленинский,ул. Шейнкмана,д.45,"56.833462,60.586946",60.0,5200000,86666
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",80.2,5204700,64896
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева;д.7В,Пионерский мкр,ул. Данилы Зверева,д.7В,"56.859099,60.650403",78.6,5225570,66500
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.97,район Кировский,ул. Блюхера,д.97,"56.865080,60.666497",98.1,5238725,53401
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;пер. Цветочный;д.15,Эльмаш мкр,пер. Цветочный,д.15,"56.899478,60.624814",69.2,5259960,76000
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",86.7,5250000,60553
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748454,60.567727",87.1,5276442,60600
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822203,60.550899",74.0,5254000,71000
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.859249,60.660851",89.1,5345400,60000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.47,Академический мкр,просп. Академика Сахарова,д.47,"56.783106,60.518692",82.0,5337600,65092
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.859832,60.650756",75.5,5332418,70600
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.859832,60.650756",75.5,5328182,70600
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822203,60.550899",74.9,5317900,71000
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822018,60.551685",79.0,5372000,68000
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.30,район Ленинский,ул. Краснолесья,д.30,"56.784550,60.543342",80.8,5350000,66212
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.99,район Кировский,ул. Блюхера,д.99,"56.865235,60.667920",83.3,5370966,64477
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.749057,60.567153",85.0,5436800,64000
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",86.0,5400000,62790
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",71.3,5424200,76075
Свердловская область;Екатеринбург;район Чкаловский;Якутская ул.;д.10,район Чкаловский,Якутская ул.,д.10,"56.782578,60.680434",77.2,5400000,69948
Свердловская область;Екатеринбург;район Орджоникидзевский;Симбирский пер.,Екатеринбург,район Орджоникидзевский,Симбирский пер.,"56.896561,60.582612",68.0,5427900,79845
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",87.6,5490000,62671
