address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792054,60.610382",40.2,3220000,80079
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",47.0,3240240,69000
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.2,район Чкаловский,ул. Крестинского,д.2,"56.792404,60.608290",36.5,3245830,89000
Свердловская область;Екатеринбург;район Орджоникидзевский;Республиканская ул.;д.5,район Орджоникидзевский,Республиканская ул.,д.5,"56.904895,60.569950",45.0,3200000,71111
Свердловская область;Екатеринбург;район Верх-Исетский;Заводская ул.,Екатеринбург,район Верх-Исетский,Заводская ул.,"56.822018,60.551685",42.4,3222400,76000
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",44.2,3239860,73300
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.123,район Ленинский,ул. Краснолесья,д.123,"56.791266,60.524154",39.6,3200000,80808
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.859832,60.650756",39.3,3209328,81600
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",43.4,3243600,74737
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",50.2,3211520,64000
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",44.6,3226000,72331
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",46.5,3270000,70322
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",40.2,3266000,81243
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",49.1,3250000,66191
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.13,ЖБИ мкр,ул. Новгородцевой,д.13,"56.833570,60.674945",42.6,3250000,76380
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",40.9,3272000,80000
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",49.6,3288600,66302
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Соболева;д.19,Широкая Речка мкр,ул. Соболева,д.19,"56.810507,60.514713",49.0,3290000,67142
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.56А,Пионерский мкр,ул. Уральская,д.56А,"56.857470,60.627532",33.7,3250000,96439
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",52.3,3270000,62523
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",55.3,3262500,59017
Свердловская область;Екатеринбург;район Ленинский;ул. Куйбышева;д.32,район Ленинский,ул. Куйбышева,д.32,"56.826399,60.600789",31.0,3250000,104838
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",49.9,3330000,66733
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля;д.87к1,район Верх-Исетский,ул. Крауля,д.87к1,"56.830841,60.534399",34.4,3300000,96069
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792054,60.610382",44.0,3342480,76000
