address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Октябрьский;ул. Большакова;д.25,район Октябрьский,ул. Большакова,д.25,"56.819498,60.624074",94.7,12800000,135163
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Папанина;д.18,район Верх-Исетский,ул. Папанина,д.18,"56.844382,60.578448",108.2,14000000,129390
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.37,район Чкаловский,ул. Крестинского,д.37,"56.790506,60.620597",87.5,7900000,90285
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Учителей;д.8к2,Пионерский мкр,ул. Учителей,д.8к2,"56.863739,60.633820",82.0,6200000,75609
Свердловская область;Екатеринбург;район Чкаловский;Авиационная ул.;д.69,район Чкаловский,Авиационная ул.,д.69,"56.803534,60.620588",58.0,3390000,58448
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. 40-летия Комсомола;д.32Б,ЖБИ мкр,ул. 40-летия Комсомола,д.32Б,"56.824582,60.697205",71.0,3599000,50690
Свердловская область;Екатеринбург;район Октябрьский;ул. Мичурина;д.237Ак5,район Октябрьский,ул. Мичурина,д.237Ак5,"56.819996,60.638878",74.0,3600000,48648
Свердловская область;Екатеринбург;район Кировский;Изоплитная ул.;д.23,район Кировский,Изоплитная ул.,д.23,"56.866081,60.731072",67.0,3800000,56716
Свердловская область;Екатеринбург;район Кировский;просп. Ленина;д.68Б,район Кировский,просп. Ленина,д.68Б,"56.840641,60.644367",52.6,3900000,74144
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;бул. Денисова-Уральского;д.6А,Юго-Западный мкр,бул. Денисова-Уральского,д.6А,"56.796121,60.589192",64.0,3950000,61718
Свердловская область;Екатеринбург;район Железнодорожный;ул. Колмогорова;д.54а,район Железнодорожный,ул. Колмогорова,д.54а,"56.849108,60.570345",65.0,4040000,62153
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.14к7,район Ленинский,ул. Чапаева,д.14к7,"56.818804,60.609665",72.0,4490000,62361
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;пер. Шадринский;д.19,Пионерский мкр,пер. Шадринский,д.19,"56.850279,60.637899",84.0,4600000,54761
Свердловская область;Екатеринбург;район Ленинский;ул. Пушкина;д.9,район Ленинский,ул. Пушкина,д.9,"56.837248,60.608290",70.0,4980000,71142
Свердловская область;Екатеринбург;район Кировский;Восточная ул.;д.46,район Кировский,Восточная ул.,д.46,"56.844948,60.630272",76.0,5290000,69605
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.58,район Ленинский,ул. Сакко и Ванцетти,д.58,"56.833742,60.588384",77.0,5700000,74025
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;бул. Сиреневый;д.19А,ЖБИ мкр,бул. Сиреневый,д.19А,"56.829867,60.686596",109.0,7900000,72477
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля;д.80к3,район Верх-Исетский,ул. Крауля,д.80к3,"56.833728,60.539955",103.0,7990000,77572
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.75,Пионерский мкр,ул. Уральская,д.75,"56.853749,60.638069",101.0,8700000,86138
Свердловская область;Екатеринбург;район Ленинский;ул. Вайнера;д.60,район Ленинский,ул. Вайнера,д.60,"56.828365,60.596801",120.0,11900000,99166
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.31,район Ленинский,ул. Радищева,д.31,"56.829231,60.591501",142.0,14900000,104929
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.43к2,Старая Сортировка мкр,ул. Расточная,д.43к2,"56.883327,60.518692",59.0,2600000,44067
Свердловская область;Екатеринбург;район Железнодорожный;Билимбаевская ул.;д.31к2,район Железнодорожный,Билимбаевская ул.,д.31к2,"56.883317,60.508811",58.6,2799999,47781
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Крупской;д.6,Старая Сортировка мкр,ул. Крупской,д.6,"56.871576,60.517794",70.0,3000000,42857
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Симферопольская;д.36,Вторчермет мкр,ул. Симферопольская,д.36,"56.768907,60.586686",58.4,3200000,54794
