address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;Посадская ул.;д.54,район Верх-Исетский,Посадская ул.,д.54,"56.817119,60.583694",57.7,4099000,71039
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Пионеров;д.8,Пионерский мкр,ул. Пионеров,д.8,"56.854931,60.626095",73.3,4300000,58663
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Агрономическая;д.7,Вторчермет мкр,ул. Агрономическая,д.7,"56.783756,60.605416",78.5,4400000,56050
Свердловская область;Екатеринбург;район Верх-Исетский;Суходольская ул.,Екатеринбург,район Верх-Исетский,Суходольская ул.,"56.791054,60.486782",69.7,4490000,64418
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;пер. Асбестовский;д.7,Пионерский мкр,пер. Асбестовский,д.7,"56.850092,60.632778",93.0,4700000,50537
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.749057,60.567153",40.1,5135360,128223
Свердловская область;Екатеринбург;район Верх-Исетский;просп. Ленина;д.13А,район Верх-Исетский,просп. Ленина,д.13А,"56.837302,60.589282",86.0,6800000,79069
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",104.5,6997500,66961
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.144,район Верх-Исетский,ул. Татищева,д.144,"56.837125,60.533928",94.7,7294980,77000
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",107.4,7550220,70300
Свердловская область;Екатеринбург;район Ленинский;ул. Сурикова;д.48,район Ленинский,ул. Сурикова,д.48,"56.809364,60.600439",138.0,9000000,65217
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",153.3,9387780,61221
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская,район Ленинский,Юго-Западный мкр,ул. Волгоградская,"56.800320,60.591347",127.2,9538500,75000
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.90,район Ленинский,ул. Шейнкмана,д.90,"56.826237,60.588231",134.0,9600000,71641
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Шаумяна;д.87,Юго-Западный мкр,ул. Шаумяна,д.87,"56.812966,60.571953",122.5,9700000,79157
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",149.7,11690000,78089
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Мельникова;д.20,район Верх-Исетский,ул. Мельникова,д.20,"56.833895,60.566788",154.0,11900000,77272
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.96,район Верх-Исетский,ул. Татищева,д.96,"56.837056,60.543216",120.0,12000000,100000
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.815892,60.634174",148.8,12420000,83490
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Шаумяна,район Ленинский,Юго-Западный мкр,ул. Шаумяна,"56.808243,60.588460",145.7,12500000,85792
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Урицкого;д.7,район Верх-Исетский,ул. Урицкого,д.7,"56.839336,60.595022",142.4,13500000,94830
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",223.6,15137600,67699
Свердловская область;Екатеринбург;район Кировский;ул. Бажова;д.53,район Кировский,ул. Бажова,д.53,"56.846839,60.624622",158.0,15650000,99050
Свердловская область;Екатеринбург;район Верх-Исетский;Гурзуфская ул.;д.9,район Верх-Исетский,Гурзуфская ул.,д.9,"56.824680,60.581785",226.0,22483000,99482
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.93,Юго-Западный мкр,ул. Шаумяна,д.93,"56.814754,60.566258",91.0,5100000,56043
