address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",44.9,3582000,79777
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",47.3,3555000,75158
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева;д.7В,Пионерский мкр,ул. Данилы Зверева,д.7В,"56.859099,60.650403",47.6,3571500,75000
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",56.4,3640000,64539
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",46.2,3606720,78000
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.2,район Чкаловский,ул. Крестинского,д.2,"56.792404,60.608290",40.4,3631500,90000
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.2,район Чкаловский,ул. Крестинского,д.2,"56.792404,60.608290",40.5,3606280,89000
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",50.1,3689500,73598
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",52.8,3690000,69886
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",60.1,3660000,60898
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.198,район Ленинский,Московская ул.,д.198,"56.800636,60.593549",41.8,3670000,87799
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.198,район Ленинский,Московская ул.,д.198,"56.800636,60.593549",41.8,3670000,87799
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",46.0,3708300,80615
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",50.8,3755300,73952
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",46.8,3794000,81068
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",46.5,3770000,81075
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",52.6,3807000,72431
Свердловская область;Екатеринбург;район Железнодорожный;ул. Героев России;д.35,район Железнодорожный,ул. Героев России,д.35,"56.854808,60.579113",46.9,3802000,81066
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.67,район Кировский,Комсомольская ул.,д.67,"56.837022,60.661857",44.3,3833000,86543
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",62.2,3810000,61254
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",54.1,3820000,70609
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.790936,60.504540",40.5,3834000,94666
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.128,район Ленинский,ул. Шейнкмана,д.128,"56.818272,60.590800",40.0,3800000,95000
Свердловская область;Екатеринбург;район Орджоникидзевский;Кировградская ул.,Екатеринбург,район Орджоникидзевский,Кировградская ул.,"56.888574,60.604362",50.5,3850000,76237
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля,Екатеринбург,район Верх-Исетский,ул. Крауля,"56.834138,60.523987",55.7,3897600,70000
