address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.6,район Кировский,ул. Владимира Высоцкого,д.6,"56.838834,60.674451",79.0,4280000,54177
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.58,район Кировский,Советская ул.,д.58,"56.857190,60.643666",79.3,4250000,53593
Свердловская область;Екатеринбург;район Чкаловский;Шишимская ул.;д.21,район Чкаловский,Шишимская ул.,д.21,"56.781143,60.641348",80.0,4290000,53625
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.58,район Кировский,Советская ул.,д.58,"56.857190,60.643666",80.0,4280000,53500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Серафимы Дерябиной;д.21,район Верх-Исетский,ул. Серафимы Дерябиной,д.21,"56.819799,60.559386",62.6,4250000,67891
Свердловская область;Екатеринбург;район Железнодорожный;ул. Минометчиков;д.58,район Железнодорожный,ул. Минометчиков,д.58,"56.869933,60.519896",96.0,4290000,44687
Свердловская область;Екатеринбург;район Октябрьский;Синие Камни мкр;бул. Есенина;д.3,Синие Камни мкр,бул. Есенина,д.3,"56.826892,60.676427",79.0,4300000,54430
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.12,Старая Сортировка мкр,ул. Маневровая,д.12,"56.871576,60.515494",87.2,4300000,49311
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.17,ЖБИ мкр,ул. Новгородцевой,д.17,"56.832423,60.676652",78.0,4300000,55128
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Пионеров;д.8,Пионерский мкр,ул. Пионеров,д.8,"56.854931,60.626095",73.3,4300000,58663
Свердловская область;Екатеринбург;район Железнодорожный;ул. Минометчиков;д.44,район Железнодорожный,ул. Минометчиков,д.44,"56.867198,60.525681",80.0,4300000,53750
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Белореченская;д.29,Юго-Западный мкр,ул. Белореченская,д.29,"56.812892,60.559422",62.8,4300000,68471
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.47,район Орджоникидзевский,ул. Индустрии,д.47,"56.900284,60.599262",72.5,4300000,59310
Свердловская область;Екатеринбург;район Верх-Исетский;Посадская ул.;д.59,район Верх-Исетский,Посадская ул.,д.59,"56.819971,60.580299",74.0,4300000,58108
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр,Екатеринбург,район Железнодорожный,Новая Сортировка мкр,"56.869461,60.546310",75.7,4399000,58110
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Боровая;д.23,Пионерский мкр,ул. Боровая,д.23,"56.863626,60.647124",64.0,4350000,67968
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Викулова;д.65,район Верх-Исетский,ул. Викулова,д.65,"56.820587,60.538356",83.0,4350000,52409
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.47,район Орджоникидзевский,ул. Индустрии,д.47,"56.900284,60.599262",72.3,4350000,60165
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Лукиных;д.18,район Орджоникидзевский,ул. Лукиных,д.18,"56.881837,60.566060",78.7,4400000,55908
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.7,ЖБИ мкр,ул. Новгородцевой,д.7,"56.836288,60.670858",79.0,4400000,55696
Свердловская область;Екатеринбург;район Октябрьский;Машинная ул.;д.40,район Октябрьский,Машинная ул.,д.40,"56.806683,60.630011",77.0,4400000,57142
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Фрезеровщиков;д.37,Эльмаш мкр,ул. Фрезеровщиков,д.37,"56.904050,60.626939",63.4,4499000,70962
Свердловская область;Екатеринбург;район Верх-Исетский;Красноуральская ул.;д.25,район Верх-Исетский,Красноуральская ул.,д.25,"56.832984,60.557778",76.0,4450000,58552
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.214к1,район Ленинский,Московская ул.,д.214к1,"56.797092,60.593854",77.3,4450000,57567
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.6,район Кировский,ул. Владимира Высоцкого,д.6,"56.838834,60.674451",79.0,4499000,56949
