address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Краснолесья;д.135,район Верх-Исетский,ул. Краснолесья,д.135,"56.794425,60.518441",82.0,4700000,57317
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.32,Ботанический мкр,ул. Родонитовая,д.32,"56.790452,60.629526",64.0,4780000,74687
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Викулова;д.57,район Верх-Исетский,ул. Викулова,д.57,"56.823548,60.543234",78.1,4790000,61331
Свердловская область;Екатеринбург;район Чкаловский;Рощинская ул.;д.72а,район Чкаловский,Рощинская ул.,д.72а,"56.779309,60.678314",75.4,4770000,63262
Свердловская область;Екатеринбург;район Орджоникидзевский;Республиканская ул.;д.5,район Орджоникидзевский,Республиканская ул.,д.5,"56.904895,60.569950",104.0,4800000,46153
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.34,ЖБИ мкр,ул. Сыромолотова,д.34,"56.834481,60.691780",75.9,4990000,65744
Свердловская область;Екатеринбург;район Чкаловский;пер. Трактористов;д.19,район Чкаловский,пер. Трактористов,д.19,"56.801957,60.624011",60.6,5000000,82508
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.3,район Верх-Исетский,ул. Евгения Савкова,д.3,"56.795466,60.494510",92.0,5100000,55434
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.,Екатеринбург,район Октябрьский,Луганская ул.,"56.807962,60.638341",71.2,5100000,71679
Свердловская область;Екатеринбург;район Ленинский;ул. Вильгельма де Геннина;д.41,район Ленинский,ул. Вильгельма де Геннина,д.41,"56.789570,60.518692",83.0,5194000,62578
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая;д.4,район Чкаловский,ул. Счастливая,д.4,"56.746273,60.567255",76.6,5200000,67885
Свердловская область;Екатеринбург;район Октябрьский;ул. Энгельса;д.11,район Октябрьский,ул. Энгельса,д.11,"56.833388,60.613482",61.1,5250000,85924
Свердловская область;Екатеринбург;район Орджоникидзевский;Ярославская ул.;д.19,район Орджоникидзевский,Ярославская ул.,д.19,"56.909348,60.603134",82.6,5500000,66585
Свердловская область;Екатеринбург;район Железнодорожный;ул. Короленко;д.14,район Железнодорожный,ул. Короленко,д.14,"56.851471,60.620004",66.0,5699997,86363
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья,Екатеринбург,район Ленинский,ул. Краснолесья,"56.784661,60.538231",84.5,5660000,66950
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья,Екатеринбург,район Ленинский,ул. Краснолесья,"56.784661,60.538231",84.0,5750000,68484
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Новаторов;д.8В,район Орджоникидзевский,ул. Новаторов,д.8В,"56.908989,60.600601",72.0,5800000,80555
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Уральская;д.1,Пионерский мкр,ул. Уральская,д.1,"56.863159,60.622852",81.0,5850000,72222
Свердловская область;Екатеринбург;район Кировский;Первомайская ул.;д.69,район Кировский,Первомайская ул.,д.69,"56.844776,60.635195",72.9,5950000,81618
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Ирбитская;д.68,Пионерский мкр,ул. Ирбитская,д.68,"56.864438,60.641797",90.0,6400000,71111
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;бул. Сиреневый;д.19А,ЖБИ мкр,бул. Сиреневый,д.19А,"56.829867,60.686596",80.0,6600000,82500
Свердловская область;Екатеринбург;район Железнодорожный;ул. Луначарского;д.57,район Железнодорожный,ул. Луначарского,д.57,"56.849339,60.617669",74.0,6699996,90540
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Вилонова;д.18,Пионерский мкр,ул. Вилонова,д.18,"56.865643,60.644438",88.8,6650000,74887
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.18,район Железнодорожный,Техническая ул.,д.18,"56.863749,60.544716",118.9,7900000,66442
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина;д.48А,Юго-Западный мкр,ул. Академика Бардина,д.48А,"56.800385,60.577828",84.0,8000000,95238
