address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Ленинский;ул. Попова;д.27,район Ленинский,ул. Попова,д.27,"56.834077,60.584018",400.0,60000000,150000
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.68,район Железнодорожный,Техническая ул.,д.68,"56.874444,60.519626",147.0,5300000,36054
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.68,район Железнодорожный,Техническая ул.,д.68,"56.874444,60.519626",147.0,6200000,42176
Свердловская область;Екатеринбург;район Верх-Исетский;Гурзуфская ул.;д.16,район Верх-Исетский,Гурзуфская ул.,д.16,"56.825469,60.583964",201.0,15000000,74626
Свердловская область;Екатеринбург;район Ленинский;ул. Вайнера;д.15,район Ленинский,ул. Вайнера,д.15,"56.832467,60.596828",202.0,16400000,81188
Свердловская область;Екатеринбург;район Ленинский;ул. Вайнера;д.15,район Ленинский,ул. Вайнера,д.15,"56.832467,60.596828",202.0,16400000,81188
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Ясная;д.20Д,Юго-Западный мкр,ул. Ясная,д.20Д,"56.817740,60.574792",337.0,32600000,96735
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.10,район Ленинский,ул. Радищева,д.10,"56.830886,60.598058",222.0,35000000,157657
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.77,район Ленинский,Московская ул.,д.77,"56.826419,60.586587",330.0,42500000,128787
Свердловская область;Екатеринбург;район Железнодорожный;ул. Николая Никонова;д.21,район Железнодорожный,ул. Николая Никонова,д.21,"56.847710,60.595732",347.0,72000000,207492
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова;д.248,район Ленинский,ул. Чкалова,д.248,"56.782430,60.536793",140.3,8950000,63791
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.112,район Ленинский,ул. Шейнкмана,д.112,"56.821868,60.589372",112.4,10500000,93416
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Малышева;д.3,район Верх-Исетский,ул. Малышева,д.3,"56.832477,60.581035",228.0,25000000,109649
Свердловская область;Екатеринбург;район Октябрьский;ул. Тверитина;д.46,район Октябрьский,ул. Тверитина,д.46,"56.821868,60.620094",277.2,27000000,97402
Свердловская область;Екатеринбург;район Железнодорожный;ул. Николая Никонова;д.21,район Железнодорожный,ул. Николая Никонова,д.21,"56.847710,60.595732",347.0,72000000,207492
Свердловская область;Екатеринбург;район Верх-Исетский;Московская ул.;д.66,район Верх-Исетский,Московская ул.,д.66,"56.822548,60.586093",510.0,60500000,118627
