address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",90.0,6297900,70000
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",84.3,6298000,74673
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского,Екатеринбург,район Чкаловский,ул. Крестинского,"56.789841,60.617988",92.4,6283200,68000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",102.3,6250000,61094
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",89.4,6243300,69835
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова,Екатеринбург,район Ленинский,ул. Чкалова,"56.810832,60.577397",89.3,6340000,70996
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;пер. Ремесленный;д.6,Вторчермет мкр,пер. Ремесленный,д.6,"56.771506,60.611758",92.0,6349000,69010
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",89.8,6333720,70500
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",93.7,6306010,67300
Свердловская область;Екатеринбург;район Орджоникидзевский;Симбирский пер.,Екатеринбург,район Орджоникидзевский,Симбирский пер.,"56.896561,60.582612",84.0,6364820,75735
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.790936,60.504540",85.2,6372900,74799
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева;д.5А,Пионерский мкр,ул. Данилы Зверева,д.5А,"56.858341,60.650915",79.2,6378820,80500
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",85.6,6454040,75424
Свердловская область;Екатеринбург;район Октябрьский;ул. Куйбышева;д.80к1,район Октябрьский,ул. Куйбышева,д.80к1,"56.830349,60.640378",88.0,6400000,72727
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Пальмиро Тольятти;д.28А,район Верх-Исетский,ул. Пальмиро Тольятти,д.28А,"56.822060,60.577065",97.0,6490000,66907
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского,Екатеринбург,район Чкаловский,ул. Крестинского,"56.789841,60.617988",94.6,6434160,68000
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского,Екатеринбург,район Чкаловский,ул. Крестинского,"56.789841,60.617988",95.5,6494680,68000
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792363,60.609288",85.2,6473680,76000
Свердловская область;Екатеринбург;район Чкаловский;ул. Счастливая,Екатеринбург,район Чкаловский,ул. Счастливая,"56.749519,60.564728",87.9,6404400,72860
Свердловская область;Екатеринбург;район Верх-Исетский;Опалихинская ул.,Екатеринбург,район Верх-Исетский,Опалихинская ул.,"56.852402,60.562387",88.6,6475000,73081
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.,Екатеринбург,район Чкаловский,Миасская ул.,"56.785682,60.651716",92.5,6419500,69400
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.790211,60.504598",88.0,6548100,74410
Свердловская область;Екатеринбург;район Железнодорожный;Вокзальный мкр;пер. Выездной;д.2,Вокзальный мкр,пер. Выездной,д.2,"56.856043,60.582185",106.3,6514040,61279
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",86.8,6570600,75672
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Соболева;д.19,Широкая Речка мкр,ул. Соболева,д.19,"56.810507,60.514713",94.4,6550000,69385
