address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.68,район Железнодорожный,Техническая ул.,д.68,"56.874444,60.519626",84.5,4480000,53017
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Инженерная;д.27,Химмаш мкр,ул. Инженерная,д.27,"56.752239,60.708362",82.0,4500000,54878
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Боровая;д.25,Пионерский мкр,ул. Боровая,д.25,"56.864059,60.645364",88.0,4500000,51136
Свердловская область;Екатеринбург;район Октябрьский;Центральный кв-л,Екатеринбург,район Октябрьский,Центральный кв-л,"56.826458,60.613934",71.8,4540000,63231
Свердловская область;Екатеринбург;район Ленинский;ул. Амундсена;д.73,район Ленинский,ул. Амундсена,д.73,"56.792715,60.575439",77.0,4590000,59610
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Победы;д.31,район Орджоникидзевский,ул. Победы,д.31,"56.896632,60.603718",80.0,4590000,57375
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Старых Большевиков;д.54А,Эльмаш мкр,ул. Старых Большевиков,д.54А,"56.900137,60.622861",78.0,4590000,58846
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Исетская;д.10,Химмаш мкр,ул. Исетская,д.10,"56.755649,60.692849",78.0,4590000,58846
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр,Екатеринбург,район Железнодорожный,Новая Сортировка мкр,"56.869461,60.546310",75.7,4699000,62073
Свердловская область;Екатеринбург;район Ленинский;ул. Фурманова;д.112,район Ленинский,ул. Фурманова,д.112,"56.815015,60.594411",72.4,4650000,64226
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.121,район Чкаловский,ул. Прониной,д.121,"56.772788,60.663932",114.3,4650000,40682
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.35,ЖБИ мкр,ул. Новгородцевой,д.35,"56.827375,60.686057",78.0,4650000,59615
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.38,район Орджоникидзевский,ул. Индустрии,д.38,"56.897886,60.598013",74.0,4690000,63378
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.44а,район Верх-Исетский,ул. Металлургов,д.44а,"56.829231,60.532418",76.0,4650000,61184
Свердловская область;Екатеринбург;район Ленинский;ул. Серафимы Дерябиной;д.49к1,район Ленинский,ул. Серафимы Дерябиной,д.49к1,"56.807028,60.545094",73.0,4650000,63698
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.53,район Чкаловский,ул. Крестинского,д.53,"56.791364,60.635249",80.0,4650000,58125
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.35,ЖБИ мкр,ул. Новгородцевой,д.35,"56.827375,60.686057",78.0,4745000,60833
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.14к4,район Ленинский,ул. Краснолесья,д.14к4,"56.781025,60.549909",77.6,4700000,60567
Свердловская область;Екатеринбург;район Ленинский;ул. Фурманова;д.59,район Ленинский,ул. Фурманова,д.59,"56.814932,60.604347",60.0,4700000,78333
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.55,Эльмаш мкр,ул. Стачек,д.55,"56.894602,60.619582",77.2,4700000,60880
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.14к6,район Ленинский,ул. Чапаева,д.14к6,"56.818602,60.610293",73.4,4700000,64032
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.12,район Железнодорожный,Техническая ул.,д.12,"56.863473,60.546935",97.0,4700000,48453
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.121,район Чкаловский,ул. Прониной,д.121,"56.772788,60.663932",113.0,4749000,42026
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.10,район Кировский,ул. Владимира Высоцкого,д.10,"56.840266,60.677739",77.2,4790000,62046
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.70,Эльмаш мкр,ул. Стачек,д.70,"56.898874,60.616932",77.0,4800000,62337
