address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;Мурзинская ул.;д.30,район Кировский,Мурзинская ул.,д.30,"56.904295,60.722457",60.5,3500000,57851
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина,район Ленинский,Юго-Западный мкр,ул. Академика Бардина,"56.803766,60.563249",73.5,4300000,58503
Свердловская область;Екатеринбург;район Октябрьский;Машинная ул.;д.40,район Октябрьский,Машинная ул.,д.40,"56.806683,60.630011",77.0,4500000,58441
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Санаторная;д.8,Вторчермет мкр,ул. Санаторная,д.8,"56.769148,60.612351",81.4,4800000,58968
Свердловская область;Екатеринбург;район Октябрьский;Переходный пер.;д.7,район Октябрьский,Переходный пер.,д.7,"56.803628,60.629607",76.2,5100000,66929
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Разливная ул.,пос. Совхозный,район Ленинский,Разливная ул.,"56.765390,60.544236",85.0,6200000,72941
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.14к1,район Ленинский,ул. Краснолесья,д.14к1,"56.780053,60.546226",102.4,7520000,73437
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Ясная;д.34к1,Юго-Западный мкр,ул. Ясная,д.34к1,"56.812961,60.566536",117.5,8500000,72340
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.23,район Ленинский,ул. Чапаева,д.23,"56.815030,60.615171",158.0,10500000,66455
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Репина;д.107,район Верх-Исетский,ул. Репина,д.107,"56.819794,60.537853",167.0,10900000,65269
Свердловская область;Екатеринбург;район Верх-Исетский;Ключевская ул.;д.15,район Верх-Исетский,Ключевская ул.,д.15,"56.832368,60.566779",131.1,12000000,91533
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.24,Ботанический мкр,ул. Родонитовая,д.24,"56.791418,60.626769",153.0,12600000,82352
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.14,район Верх-Исетский,ул. Маршала Жукова,д.14,"56.840966,60.588473",170.0,21000000,123529
Свердловская область;Екатеринбург;район Октябрьский;ул. Малышева;д.71а,район Октябрьский,ул. Малышева,д.71а,"56.837672,60.623490",308.0,28000000,90909
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.119,район Ленинский,ул. Шейнкмана,д.119,"56.820114,60.591590",198.0,28300000,142929
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.121,район Ленинский,ул. Шейнкмана,д.121,"56.819449,60.591932",202.0,35500000,175742
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Новгородцевой;д.3,ЖБИ мкр,ул. Новгородцевой,д.3,"56.838676,60.670283",78.0,3850000,49358
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Ватутина;д.11,Старая Сортировка мкр,ул. Ватутина,д.11,"56.873077,60.521854",75.0,4600000,61333
Свердловская область;Екатеринбург;район Ленинский;ул. Хохрякова;д.72,район Ленинский,ул. Хохрякова,д.72,"56.828020,60.594007",151.3,13600000,89887
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.13,район Верх-Исетский,ул. Маршала Жукова,д.13,"56.841970,60.583946",172.0,16500000,95930
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.13,район Верх-Исетский,ул. Маршала Жукова,д.13,"56.841970,60.583946",183.0,19000000,103825
Свердловская область;Екатеринбург;район Железнодорожный;Центральный кв-л;Макаровский ЖК,район Железнодорожный,Центральный кв-л,Макаровский ЖК,"56.848562,60.593270",154.0,28500000,185064
