address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.788986,60.500455",49.9,3290760,66000
Свердловская область;Екатеринбург;район Железнодорожный;ул. Азина;д.20к2,район Железнодорожный,ул. Азина,д.20к2,"56.854773,60.608766",43.0,3290000,76511
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.18,Рудный мкр,ул. Круговая,д.18,"56.723457,60.635786",67.7,3257100,48124
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",55.5,3299400,59470
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.789156,60.489504",58.9,3258829,55300
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля;д.82,район Верх-Исетский,ул. Крауля,д.82,"56.831866,60.537656",44.0,3270000,74318
Свердловская область;Екатеринбург;район Чкаловский;ул. Патриотов;д.6к4,район Чкаловский,ул. Патриотов,д.6к4,"56.781006,60.673269",58.3,3275852,56199
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.788986,60.500455",52.2,3339520,64000
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.749057,60.567153",48.7,3314320,68000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",61.4,3347100,54504
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.97,район Кировский,ул. Блюхера,д.97,"56.865080,60.666497",49.2,3340099,67888
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Юмашева;д.16,район Верх-Исетский,ул. Юмашева,д.16,"56.845165,60.573633",43.0,3300000,76744
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11,район Железнодорожный,просп. Космонавтов,д.11,"56.867523,60.609503",51.2,3384320,66100
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794280,60.473254",60.4,3352200,55500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",57.6,3381300,58692
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",61.5,3352500,54503
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748317,60.566596",55.6,3449680,62000
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.27,район Чкаловский,ул. Прониной,д.27,"56.776621,60.658551",61.0,3400000,55737
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.4,район Верх-Исетский,ул. Евгения Савкова,д.4,"56.797122,60.493539",65.2,3451500,52969
Свердловская область;Екатеринбург;район Орджоникидзевский;бул. Культуры;д.19,район Орджоникидзевский,бул. Культуры,д.19,"56.889547,60.580775",56.0,3490000,62321
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",61.5,3520000,57235
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.36,район Чкаловский,Селькоровская ул.,д.36,"56.763135,60.612207",55.0,3500000,63636
Свердловская область;Екатеринбург;район Октябрьский;ул. Малышева;д.87,район Октябрьский,ул. Малышева,д.87,"56.837726,60.630002",41.7,3530000,84652
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11,район Железнодорожный,просп. Космонавтов,д.11,"56.867523,60.609503",57.6,3565440,61900
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",67.0,3586105,53500
