address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Библиотечная;д.25,Втузгородок мкр,ул. Библиотечная,д.25,"56.833796,60.649649",48.0,3600000,75000
Свердловская область;Екатеринбург;район Кировский;Мурзинская ул.;д.26,район Кировский,Мурзинская ул.,д.26,"56.905332,60.723355",27.0,1550000,57407
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.27,район Чкаловский,ул. Прониной,д.27,"56.778004,60.657344",29.8,1650000,55313
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Таганская,район Орджоникидзевский,Эльмаш мкр,ул. Таганская,"56.902428,60.635096",21.1,1680000,79620
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Аптекарская;д.35,Вторчермет мкр,ул. Аптекарская,д.35,"56.764028,60.611695",35.0,1750000,50000
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.,Екатеринбург,район Октябрьский,Латвийская ул.,"56.799838,60.764208",34.8,1782675,51300
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская;д.58к1,район Верх-Исетский,ул. Широкореченская,д.58к1,"56.792542,60.474845",24.5,1777000,72530
Свердловская область;Екатеринбург;район Железнодорожный;Майкопская ул.;д.5Б,район Железнодорожный,Майкопская ул.,д.5Б,"56.863006,60.583398",29.5,1790000,60677
Свердловская область;Екатеринбург;район Октябрьский;Птицефабрика мкр;ул. Варшавская;д.38,Птицефабрика мкр,ул. Варшавская,д.38,"56.783209,60.740890",32.3,1830000,56656
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",30.1,1897560,63000
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.,Екатеринбург,район Октябрьский,Латвийская ул.,"56.799838,60.764208",32.5,1892418,58300
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",30.6,1869040,61000
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина,район Октябрьский,Компрессорный мкр,ул. Яскина,"56.796737,60.760116",36.3,1943000,53496
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.,Екатеринбург,район Октябрьский,Латвийская ул.,"56.799823,60.765257",35.7,1921736,53800
Свердловская область;Екатеринбург;район Чкаловский;Просторная ул.;д.85,район Чкаловский,Просторная ул.,д.85,"56.795707,60.649244",36.2,1949000,53839
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина,район Октябрьский,Компрессорный мкр,ул. Яскина,"56.796737,60.760116",37.7,1981000,52490
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794471,60.471996",31.5,1955529,62100
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",32.0,1952610,61000
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794280,60.473254",33.5,1976500,59000
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794280,60.473254",33.1,1952900,59000
Свердловская область;Екатеринбург;район Железнодорожный;Надеждинская ул.;д.9,район Железнодорожный,Надеждинская ул.,д.9,"56.867380,60.532625",31.2,1950000,62500
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Студенческая;д.48,Втузгородок мкр,ул. Студенческая,д.48,"56.844422,60.663411",19.4,2000000,103092
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.789953,60.488517",34.3,2049346,59799
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.787558,60.507216",34.7,2044350,59000
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.18,Рудный мкр,ул. Круговая,д.18,"56.723457,60.635786",44.9,2097788,46773
