address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Светлый мкр;д.4,район Чкаловский,Светлый мкр,д.4,"56.777928,60.704015",28.0,2290000,81785
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794280,60.473254",39.6,2296800,58000
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Ферганская;д.10,Вторчермет мкр,ул. Ферганская,д.10,"56.772655,60.609611",33.0,2250000,68181
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов;д.3,район Чкаловский,ул. Чемпионов,д.3,"56.748015,60.569779",40.2,2295000,57089
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.51,район Орджоникидзевский,просп. Космонавтов,д.51,"56.905470,60.613087",31.3,2270000,72523
Свердловская область;Екатеринбург;район Октябрьский;ул. Декабристов;д.4,район Октябрьский,ул. Декабристов,д.4,"56.826212,60.636488",26.0,2290000,88076
Свердловская область;Екатеринбург;район Верх-Исетский;Хрустальногорская ул.;д.77,район Верх-Исетский,Хрустальногорская ул.,д.77,"56.799734,60.490449",35.0,2340000,66857
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",39.8,2390000,60050
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Братская;д.27к2,Вторчермет мкр,ул. Братская,д.27к2,"56.776488,60.596675",40.0,2370000,59250
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",42.6,2385600,56000
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Братская;д.27к3,Вторчермет мкр,ул. Братская,д.27к3,"56.776083,60.596289",43.0,2385000,55465
Свердловская область;Екатеринбург;район Чкаловский;Рудный мкр;ул. Круговая;д.18,Рудный мкр,ул. Круговая,д.18,"56.723457,60.635786",47.6,2363837,49650
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Машиностроителей;д.49,район Орджоникидзевский,ул. Машиностроителей,д.49,"56.884320,60.575780",31.1,2380000,76527
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",43.8,2430000,55479
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792054,60.610382",29.3,2434390,83000
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.787558,60.507216",41.8,2423820,58000
Свердловская область;Екатеринбург;район Чкаловский;Елизавет мкр;ул. Бисертская;д.26,Елизавет мкр,ул. Бисертская,д.26,"56.745068,60.615099",33.7,2400000,71216
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",37.3,2420000,64879
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Таежная;д.11,Старая Сортировка мкр,ул. Таежная,д.11,"56.874233,60.520821",35.8,2400000,67039
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина,район Октябрьский,Компрессорный мкр,ул. Яскина,"56.795517,60.762536",42.0,2438000,58006
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.90,район Орджоникидзевский,просп. Космонавтов,д.90,"56.907706,60.613851",30.9,2420000,78317
Свердловская область;Екатеринбург;район Железнодорожный;Таватуйская ул.;д.1Г,район Железнодорожный,Таватуйская ул.,д.1Г,"56.867562,60.540809",37.1,2400000,64690
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",38.9,2450000,62982
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Авиаторов;д.1А,Кольцово мкр,ул. Авиаторов,д.1А,"56.761931,60.814723",40.0,2490000,62250
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Смазчиков;д.4,Пионерский мкр,ул. Смазчиков,д.4,"56.858838,60.621954",28.3,2460000,86925
