address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. 22-го Партсъезда;д.3,район Орджоникидзевский,ул. 22-го Партсъезда,д.3,"56.886046,60.581008",65.0,2890000,44461
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Альпинистов;д.24А,Химмаш мкр,ул. Альпинистов,д.24А,"56.757140,60.705515",56.0,2850000,50892
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Софьи Перовской;д.113,Новая Сортировка мкр,ул. Софьи Перовской,д.113,"56.863818,60.553897",64.4,2850000,44254
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. 22-го Партсъезда;д.3,район Орджоникидзевский,ул. 22-го Партсъезда,д.3,"56.886046,60.581008",65.1,2890000,44393
Свердловская область;Екатеринбург;район Железнодорожный;Артинская ул.;д.36А,район Железнодорожный,Артинская ул.,д.36А,"56.865894,60.583164",57.1,2850000,49912
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Косарева;д.19,Химмаш мкр,ул. Косарева,д.19,"56.749772,60.707985",57.0,2850000,50000
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.44,район Октябрьский,Латвийская ул.,д.44,"56.795776,60.770481",59.0,2890000,48983
Свердловская область;Екатеринбург;район Железнодорожный;Конотопская ул.;д.2А,район Железнодорожный,Конотопская ул.,д.2А,"56.867287,60.575816",70.0,2850000,40714
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Панельная;д.11,ЖБИ мкр,ул. Панельная,д.11,"56.833540,60.690306",54.0,2850000,52777
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Грибоедова;д.15,Химмаш мкр,ул. Грибоедова,д.15,"56.753666,60.696882",55.0,2850000,51818
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;пер. Загородный;д.5,Лечебный мкр,пер. Загородный,д.5,"56.809931,60.708848",62.5,2900000,46400
Свердловская область;Екатеринбург;пос. Совхозный;район Ленинский;Предельная ул.;д.10Б,район Ленинский,Предельная ул.,д.10Б,"56.761506,60.569815",62.0,2900000,46774
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.81,район Орджоникидзевский,просп. Космонавтов,д.81,"56.917563,60.610257",58.3,2900000,49742
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Софьи Перовской;д.117,Новая Сортировка мкр,ул. Софьи Перовской,д.117,"56.864054,60.556826",59.0,2900000,49152
Свердловская область;Екатеринбург;район Чкаловский;Елизавет мкр;ул. Колхозников;д.78,Елизавет мкр,ул. Колхозников,д.78,"56.753503,60.620184",57.2,2900000,50699
Свердловская область;Екатеринбург;район Железнодорожный;Автомагистральная ул.;д.23,район Железнодорожный,Автомагистральная ул.,д.23,"56.870647,60.558110",59.0,2990000,50677
Свердловская область;Екатеринбург;район Верх-Исетский;Ухтомская ул.;д.22,район Верх-Исетский,Ухтомская ул.,д.22,"56.817996,60.546711",56.0,2999000,53553
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.102к1,район Чкаловский,Селькоровская ул.,д.102к1,"56.748494,60.606709",58.2,2950000,50687
Свердловская область;Екатеринбург;район Железнодорожный;Конотопская ул.;д.5,район Железнодорожный,Конотопская ул.,д.5,"56.866298,60.575951",56.8,2990000,52640
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.35/2,район Верх-Исетский,ул. Евгения Савкова,д.35/2,"56.788505,60.488392",45.0,2950000,65555
Свердловская область;Екатеринбург;район Верх-Исетский;Ухтомская ул.;д.22,район Верх-Исетский,Ухтомская ул.,д.22,"56.817996,60.546711",55.0,2950000,53636
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Палисадная;д.12,Вторчермет мкр,ул. Палисадная,д.12,"56.773494,60.593127",59.0,2950000,50000
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Белоярская;д.22,Компрессорный мкр,ул. Белоярская,д.22,"56.793578,60.775134",57.9,2970000,51295
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр,Екатеринбург,район Железнодорожный,Новая Сортировка мкр,"56.864342,60.556740",64.0,2990000,46718
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.12,Старая Сортировка мкр,ул. Маневровая,д.12,"56.871576,60.515494",58.0,2980000,51379
