address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.51,район Чкаловский,ул. Крестинского,д.51,"56.790363,60.634287",95.0,5500000,57894
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.68,район Железнодорожный,Техническая ул.,д.68,"56.874444,60.519626",161.1,5600000,34761
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Металлургов;д.44,район Верх-Исетский,ул. Металлургов,д.44,"56.828626,60.532005",97.1,5600000,57672
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина;д.31,Юго-Западный мкр,ул. Академика Бардина,д.31,"56.803633,60.562584",86.4,5870000,67939
Свердловская область;Екатеринбург;район Ленинский;Университетский пер.;д.11,район Ленинский,Университетский пер.,д.11,"56.823636,60.600592",104.0,6300000,60576
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.21,район Чкаловский,ул. Крестинского,д.21,"56.792394,60.612333",117.0,6400000,54700
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Лодыгина;д.8,Втузгородок мкр,ул. Лодыгина,д.8,"56.843531,60.662809",95.0,6500000,68421
Свердловская область;Екатеринбург;район Чкаловский;Ботанический мкр;ул. Родонитовая;д.30,Ботанический мкр,ул. Родонитовая,д.30,"56.789969,60.627469",97.0,6500000,67010
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.44к3,район Верх-Исетский,ул. Токарей,д.44к3,"56.833787,60.559395",105.0,6900000,65708
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;ул. Павла Шаманова;д.58,Академический мкр,ул. Павла Шаманова,д.58,"56.794159,60.509323",123.0,7800000,63414
Свердловская область;Екатеринбург;район Ленинский;Европейский мкр;ул. Кольцевая;д.30,Европейский мкр,ул. Кольцевая,д.30,"56.783628,60.534970",144.0,7900000,54861
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Боровая;д.19А,Пионерский мкр,ул. Боровая,д.19А,"56.862086,60.646424",114.0,8100000,71052
Свердловская область;Екатеринбург;район Октябрьский;Базовый пер.;д.52,район Октябрьский,Базовый пер.,д.52,"56.805456,60.647232",156.0,8340000,53461
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Фонвизина;д.9,Втузгородок мкр,ул. Фонвизина,д.9,"56.838578,60.659530",114.5,8500000,74235
Свердловская область;Екатеринбург;район Кировский;просп. Ленина;д.97,район Кировский,просп. Ленина,д.97,"56.842940,60.640827",144.0,8650000,60069
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. 40-летия Октября;д.42к1,район Орджоникидзевский,ул. 40-летия Октября,д.42к1,"56.894729,60.587656",169.0,9000000,53254
Свердловская область;Екатеринбург;район Ленинский;ул. Большакова;д.111,район Ленинский,ул. Большакова,д.111,"56.816365,60.596909",130.7,9900000,75745
Свердловская область;Екатеринбург;район Ленинский;ул. Куйбышева;д.2,район Ленинский,ул. Куйбышева,д.2,"56.825065,60.588572",139.3,10800000,77530
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова;д.124,район Ленинский,ул. Чкалова,д.124,"56.804584,60.567929",150.6,10900000,72377
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Февральской революции;д.15,район Верх-Исетский,ул. Февральской революции,д.15,"56.841374,60.591393",168.0,11000000,65476
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",214.0,11090000,51822
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.88,район Верх-Исетский,ул. Татищева,д.88,"56.837440,60.546441",150.0,11450000,76333
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.62,район Орджоникидзевский,просп. Космонавтов,д.62,"56.895806,60.615351",135.0,11890000,88074
Свердловская область;Екатеринбург;район Чкаловский;ул. Академика Шварца;д.20к2,район Чкаловский,ул. Академика Шварца,д.20к2,"56.795924,60.629823",147.5,11950000,81016
Свердловская область;Екатеринбург;район Чкаловский;ул. Академика Шварца;д.20к2,район Чкаловский,ул. Академика Шварца,д.20к2,"56.795924,60.629823",147.5,11950000,81016
