address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Железнодорожный;ул. Бебеля;д.138,район Железнодорожный,ул. Бебеля,д.138,"56.861914,60.551642",42.0,3300000,78571
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",39.6,3308800,83597
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",42.4,3348020,79000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.37,Академический мкр,просп. Академика Сахарова,д.37,"56.778135,60.527720",36.2,3308800,91403
Свердловская область;Екатеринбург;район Кировский;ул. Раевского,Екатеринбург,район Кировский,ул. Раевского,"56.860038,60.660604",48.2,3325110,69000
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.99,район Кировский,ул. Блюхера,д.99,"56.865235,60.667920",45.6,3315393,72705
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Омская,район Кировский,Пионерский мкр,ул. Омская,"56.860437,60.629041",39.0,3300000,84615
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.,Екатеринбург,район Октябрьский,Луганская ул.,"56.807962,60.638341",40.0,3346508,83600
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",48.2,3370000,69917
Свердловская область;Екатеринбург;район Чкаловский;ул. 8 Марта,Екатеринбург,район Чкаловский,ул. 8 Марта,"56.792054,60.610382",45.0,3378000,75000
Свердловская область;Екатеринбург;район Октябрьский;Луганская ул.;д.6,район Октябрьский,Луганская ул.,д.6,"56.802125,60.635455",44.0,3362000,76409
Свердловская область;Екатеринбург;район Железнодорожный;просп. Космонавтов;д.11к2,район Железнодорожный,просп. Космонавтов,д.11к2,"56.866859,60.609503",44.5,3368650,75700
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.790936,60.504540",36.0,3393000,94250
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",42.6,3367770,79000
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.2,район Чкаловский,ул. Крестинского,д.2,"56.792404,60.608290",36.9,3391120,92000
Свердловская область;Екатеринбург;район Чкаловский;Миасская ул.,Екатеринбург,район Чкаловский,Миасская ул.,"56.785682,60.651716",44.5,3399800,76400
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова,район Кировский,Пионерский мкр,ул. Сулимова,"56.860303,60.650125",47.3,3372490,71300
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Аптекарская;д.48,Вторчермет мкр,ул. Аптекарская,д.48,"56.766336,60.608093",57.4,3350000,58362
Свердловская область;Екатеринбург;район Орджоникидзевский;Симбирский пер.,Екатеринбург,район Орджоникидзевский,Симбирский пер.,"56.896561,60.582612",43.0,3407920,79327
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева;д.5А,Пионерский мкр,ул. Данилы Зверева,д.5А,"56.858341,60.650915",37.0,3400000,91891
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",43.3,3402000,78568
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;просп. Академика Сахарова;д.39,Академический мкр,просп. Академика Сахарова,д.39,"56.779318,60.525573",36.5,3411000,93452
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского,Екатеринбург,район Чкаловский,ул. Крестинского,"56.789841,60.617988",47.2,3448520,73000
Свердловская область;Екатеринбург;район Чкаловский;Светлый мкр;д.4,район Чкаловский,Светлый мкр,д.4,"56.777928,60.704015",50.0,3400000,68000
Свердловская область;Екатеринбург;район Кировский;Комсомольская ул.;д.67,район Кировский,Комсомольская ул.,д.67,"56.837022,60.661857",40.6,3474000,85566
