address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.49,район Верх-Исетский,ул. Татищева,д.49,"56.834796,60.565593",108.2,9950000,91959
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Уральских Рабочих;д.28,район Орджоникидзевский,ул. Уральских Рабочих,д.28,"56.895246,60.601427",131.0,10000000,76335
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Радищева;д.61,район Верх-Исетский,ул. Радищева,д.61,"56.826897,60.579616",134.0,9990000,74552
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Уральских Рабочих;д.4,район Орджоникидзевский,ул. Уральских Рабочих,д.4,"56.891770,60.610716",130.0,10200000,78461
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Белореченская;д.4,Юго-Западный мкр,ул. Белореченская,д.4,"56.824552,60.572124",120.0,10500000,87500
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.49,район Верх-Исетский,ул. Татищева,д.49,"56.834796,60.565593",110.0,10500000,95454
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.100,район Верх-Исетский,ул. Татищева,д.100,"56.837938,60.540961",107.0,10500000,98130
Свердловская область;Екатеринбург;район Чкаловский;ул. Белинского;д.180,район Чкаловский,ул. Белинского,д.180,"56.808644,60.622807",127.1,10500000,82612
Свердловская область;Екатеринбург;район Верх-Исетский;Карасьеозерский-2 кп;ул. Малогородская;д.4,Карасьеозерский-2 кп,ул. Малогородская,д.4,"56.827109,60.407139",121.1,10490000,86622
Свердловская область;Екатеринбург;район Чкаловский;ул. Белинского;д.180,район Чкаловский,ул. Белинского,д.180,"56.808644,60.622807",127.0,10500000,82677
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Радищева;д.53к1,район Верх-Исетский,ул. Радищева,д.53к1,"56.828596,60.583739",141.5,10590000,74840
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Анри Барбюса;д.6,район Верх-Исетский,ул. Анри Барбюса,д.6,"56.831640,60.565252",126.0,10750000,85317
Свердловская область;Екатеринбург;район Железнодорожный;Центральный кв-л;Екатерининский Парк ЖК,район Железнодорожный,Центральный кв-л,Екатерининский Парк ЖК,"56.852831,60.608275",144.0,10801500,75000
Свердловская область;Екатеринбург;район Железнодорожный;ул. Луначарского;д.57,район Железнодорожный,ул. Луначарского,д.57,"56.849339,60.617669",112.0,10800000,96428
Свердловская область;Екатеринбург;район Ленинский;ул. Чайковского;д.19,район Ленинский,ул. Чайковского,д.19,"56.816232,60.617444",125.0,10949000,87592
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.21,район Ленинский,ул. Чапаева,д.21,"56.815873,60.615261",159.3,10900000,68424
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Уральских Рабочих;д.4,район Орджоникидзевский,ул. Уральских Рабочих,д.4,"56.891770,60.610716",144.9,10990000,75845
Свердловская область;Екатеринбург;район Верх-Исетский;Карасьеозерский-2 кп;ул. Малогородская;д.4,Карасьеозерский-2 кп,ул. Малогородская,д.4,"56.827109,60.407139",121.0,10990000,90826
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.21,район Ленинский,ул. Чапаева,д.21,"56.815873,60.615261",152.0,10900000,71710
Свердловская область;Екатеринбург;район Чкаловский;ул. Белинского;д.180,район Чкаловский,ул. Белинского,д.180,"56.808644,60.622807",127.0,11000000,86614
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская;д.178,Юго-Западный мкр,ул. Волгоградская,д.178,"56.809862,60.566303",166.4,11200000,67307
Свердловская область;Екатеринбург;район Октябрьский;ул. Большакова;д.25,район Октябрьский,ул. Большакова,д.25,"56.819498,60.624074",139.0,11300000,81294
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская;д.178,Юго-Западный мкр,ул. Волгоградская,д.178,"56.809862,60.566303",166.0,11500000,69277
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.33,район Ленинский,ул. Радищева,д.33,"56.828483,60.588608",115.0,11500000,100000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Малышева;д.4б,район Верх-Исетский,ул. Малышева,д.4б,"56.831172,60.581907",127.0,11590000,91259
