address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",214.9,12601200,58637
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей,Екатеринбург,район Октябрьский,ул. Ткачей,"56.816496,60.633040",174.1,15300000,87900
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.14,район Верх-Исетский,ул. Маршала Жукова,д.14,"56.840966,60.588473",191.5,29800000,155613
Свердловская область;Екатеринбург;район Октябрьский;Переходный пер.;д.2,район Октябрьский,Переходный пер.,д.2,"56.803026,60.628799",86.5,4000000,46242
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Татищева;д.6,район Верх-Исетский,ул. Татищева,д.6,"56.835663,60.571190",128.0,9200000,71875
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Малышева;д.3,район Верх-Исетский,ул. Малышева,д.3,"56.832477,60.581035",176.0,15200000,86363
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.99,район Ленинский,ул. Сакко и Ванцетти,д.99,"56.830443,60.590926",161.6,25000000,154702
Свердловская область;Екатеринбург;район Октябрьский;ул. Тверитина;д.34,район Октябрьский,ул. Тверитина,д.34,"56.822961,60.626445",210.0,14500000,69047
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Урицкого;д.7,район Верх-Исетский,ул. Урицкого,д.7,"56.839336,60.595022",175.2,20000000,114155
Свердловская область;Екатеринбург;район Октябрьский;Красноармейская ул.;д.78,район Октябрьский,Красноармейская ул.,д.78,"56.829207,60.618720",293.0,25900000,88395
Свердловская область;Екатеринбург;район Железнодорожный;Ангарская ул.;д.52к1,район Железнодорожный,Ангарская ул.,д.52к1,"56.887074,60.512449",86.0,3600000,41860
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;пер. Утренний;д.1Б,Кольцово мкр,пер. Утренний,д.1Б,"56.755205,60.809791",106.0,3900000,36792
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.13,Старая Сортировка мкр,ул. Расточная,д.13,"56.875344,60.509053",94.6,4099000,43329
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Железнодорожников;д.4,Пионерский мкр,ул. Железнодорожников,д.4,"56.861318,60.618091",112.0,4200000,37500
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Химмашевская;д.9,Химмаш мкр,ул. Химмашевская,д.9,"56.769064,60.707006",91.0,4450000,48901
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.17,ЖБИ мкр,ул. Сыромолотова,д.17,"56.836263,60.682069",89.9,4700000,52280
Свердловская область;Екатеринбург;район Октябрьский;пер. Буторина;д.26,район Октябрьский,пер. Буторина,д.26,"56.824759,60.641142",95.9,4700000,49009
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская;д.39,Юго-Западный мкр,ул. Волгоградская,д.39,"56.802977,60.580523",87.0,4900000,56321
Свердловская область;Екатеринбург;район Ленинский;ул. Фурманова;д.112,район Ленинский,ул. Фурманова,д.112,"56.815015,60.594411",86.0,5099000,59290
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Сыромолотова;д.20,ЖБИ мкр,ул. Сыромолотова,д.20,"56.834363,60.679886",96.0,5200000,54166
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.;д.68,район Железнодорожный,Техническая ул.,д.68,"56.874444,60.519626",161.1,5250000,32588
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Волгоградская;д.35,Юго-Западный мкр,ул. Волгоградская,д.35,"56.802036,60.583056",85.6,5300000,61915
Свердловская область;Екатеринбург;район Железнодорожный;ул. Минометчиков;д.40,район Железнодорожный,ул. Минометчиков,д.40,"56.865958,60.527657",104.0,5300000,50961
Свердловская область;Екатеринбург;район Ленинский;ул. Серафимы Дерябиной;д.43А,район Ленинский,ул. Серафимы Дерябиной,д.43А,"56.807797,60.544950",95.9,5390000,56204
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Шефская;д.62,Эльмаш мкр,ул. Шефская,д.62,"56.901341,60.627308",90.0,5400000,60000
