address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Железнодорожный;ул. Челюскинцев,Екатеринбург,район Железнодорожный,ул. Челюскинцев,"56.848933,60.592442",135.6,16000000,117959
Свердловская область;Екатеринбург;район Кировский;Кузнечная ул.;д.83,район Кировский,Кузнечная ул.,д.83,"56.846420,60.621459",183.0,16800000,91803
Свердловская область;Екатеринбург;район Кировский;ул. Шевченко;д.18,район Кировский,ул. Шевченко,д.18,"56.848759,60.620480",254.0,16700000,65748
Свердловская область;Екатеринбург;район Октябрьский;ул. Мамина-Сибиряка;д.132,район Октябрьский,ул. Мамина-Сибиряка,д.132,"56.829808,60.620067",148.0,16900000,114189
Свердловская область;Екатеринбург;район Кировский;ул. Шевченко;д.18,район Кировский,ул. Шевченко,д.18,"56.848759,60.620480",138.0,17400000,126086
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.31,район Ленинский,ул. Радищева,д.31,"56.829231,60.591501",148.7,18000000,121049
Свердловская область;Екатеринбург;район Октябрьский;ул. Тверитина;д.46,район Октябрьский,ул. Тверитина,д.46,"56.821868,60.620094",156.0,18100000,116025
Свердловская область;Екатеринбург;район Октябрьский;ул. Белинского;д.86,район Октябрьский,ул. Белинского,д.86,"56.822631,60.617830",164.0,18500000,112804
Свердловская область;Екатеринбург;район Ленинский;ул. Шейнкмана;д.75,район Ленинский,ул. Шейнкмана,д.75,"56.827601,60.589938",166.0,18750000,112951
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.13,район Верх-Исетский,ул. Маршала Жукова,д.13,"56.841970,60.583946",176.0,19400000,110227
Свердловская область;Екатеринбург;район Октябрьский;ул. Белинского;д.61,район Октябрьский,ул. Белинского,д.61,"56.830088,60.617148",170.0,19690000,115823
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Фролова;д.31,район Верх-Исетский,ул. Фролова,д.31,"56.839016,60.542273",120.0,20000000,166666
Свердловская область;Екатеринбург;район Железнодорожный;ул. Николая Никонова;д.6,район Железнодорожный,ул. Николая Никонова,д.6,"56.847420,60.604005",140.0,22000000,157142
Свердловская область;Екатеринбург;район Кировский;ул. Шевченко;д.18,район Кировский,ул. Шевченко,д.18,"56.848759,60.620480",136.0,22900000,168382
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Юмашева;д.13,район Верх-Исетский,ул. Юмашева,д.13,"56.844269,60.571729",132.5,25000000,188679
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.99,район Ленинский,ул. Сакко и Ванцетти,д.99,"56.830443,60.590926",155.0,25000000,161290
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.99,район Ленинский,ул. Сакко и Ванцетти,д.99,"56.830443,60.590926",160.0,25000000,156250
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.13,район Верх-Исетский,ул. Маршала Жукова,д.13,"56.841970,60.583946",190.0,25000000,131578
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Юмашева;д.11,район Верх-Исетский,ул. Юмашева,д.11,"56.843777,60.571513",166.0,25900000,156024
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Маршала Жукова;д.13,район Верх-Исетский,ул. Маршала Жукова,д.13,"56.841970,60.583946",130.0,27000000,207692
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Юмашева;д.11,район Верх-Исетский,ул. Юмашева,д.11,"56.843777,60.571513",200.0,35000000,175000
Свердловская область;Екатеринбург;район Ленинский;ул. Горького;д.69/1,район Ленинский,ул. Горького,д.69/1,"56.828517,60.609943",229.3,55000000,239860
Свердловская область;Екатеринбург;район Ленинский;ул. Горького;д.63,район Ленинский,ул. Горького,д.63,"56.830620,60.608955",229.3,57325000,250000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.60к2,район Верх-Исетский,ул. Токарей,д.60к2,"56.827818,60.558056",58.0,3440000,59310
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;бул. Сиреневый;д.17А,ЖБИ мкр,бул. Сиреневый,д.17А,"56.829389,60.684000",64.8,3500000,54012
