address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Водоемная ул.,Екатеринбург,район Чкаловский,Водоемная ул.,"56.796275,60.647279",46.0,2470000,53695
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",42.4,2459200,58000
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.788986,60.500455",37.9,2537290,67000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля,Екатеринбург,район Верх-Исетский,ул. Крауля,"56.834138,60.523987",33.4,2507250,75000
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.749057,60.567153",37.7,2508380,66500
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.788668,60.499765",39.1,2502400,64000
Свердловская область;Екатеринбург;район Ленинский;Академический мкр;ул. Павла Шаманова,район Ленинский,Академический мкр,ул. Павла Шаманова,"56.784827,60.522172",38.8,2500000,64432
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова;д.33А,район Верх-Исетский,ул. Евгения Савкова,д.33А,"56.788934,60.486766",42.0,2530000,60238
Свердловская область;Екатеринбург;район Кировский;Втузгородок мкр;ул. Студенческая;д.80,Втузгородок мкр,ул. Студенческая,д.80,"56.837583,60.663572",27.9,2516000,90179
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.,Екатеринбург,район Железнодорожный,Техническая ул.,"56.880923,60.503423",38.8,2532746,65276
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина;д.12,Компрессорный мкр,ул. Яскина,д.12,"56.795628,60.761228",38.4,2590000,67447
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.10к3,район Ленинский,ул. Краснолесья,д.10к3,"56.779121,60.550699",39.1,2580000,65984
Свердловская область;Екатеринбург;район Железнодорожный;Ереванская ул.;д.28,район Железнодорожный,Ереванская ул.,д.28,"56.865402,60.577029",41.2,2550000,61893
Свердловская область;Екатеринбург;пос. Мичуринский;район Верх-Исетский;ул. Широкореченская,пос. Мичуринский,район Верх-Исетский,ул. Широкореченская,"56.794471,60.471996",41.5,2557016,61600
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;пер. Дизельный;д.40,Вторчермет мкр,пер. Дизельный,д.40,"56.763643,60.598930",44.0,2570000,58409
Свердловская область;Екатеринбург;район Железнодорожный;Техническая ул.,Екатеринбург,район Железнодорожный,Техническая ул.,"56.880923,60.503423",39.8,2571594,64612
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",47.2,2596550,55000
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.14к1,район Ленинский,ул. Краснолесья,д.14к1,"56.780053,60.546226",35.1,2580000,73504
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина,район Октябрьский,Компрессорный мкр,ул. Яскина,"56.796737,60.760116",56.9,2600000,45726
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.790369,60.487700",42.0,2610000,62142
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Крауля,Екатеринбург,район Верх-Исетский,ул. Крауля,"56.834138,60.523987",35.1,2634000,75000
Свердловская область;Екатеринбург;район Чкаловский;ул. Чемпионов,Екатеринбург,район Чкаловский,ул. Чемпионов,"56.748317,60.566596",42.0,2646000,63000
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Евгения Савкова,Екатеринбург,район Верх-Исетский,ул. Евгения Савкова,"56.794223,60.498068",48.0,2641100,55000
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.787446,60.504808",39.5,2607000,66000
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Рассветная;д.8к3,ЖБИ мкр,ул. Рассветная,д.8к3,"56.839720,60.691564",27.5,2600000,94545
