address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Октябрьский;ул. Белинского;д.167,район Октябрьский,ул. Белинского,д.167,"56.802455,60.628924",54.0,3280000,60740
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.13,Старая Сортировка мкр,ул. Расточная,д.13,"56.875344,60.509053",63.0,3290000,52222
Свердловская область;Екатеринбург;район Верх-Исетский;Гурзуфская ул.;д.23,район Верх-Исетский,Гурзуфская ул.,д.23,"56.824621,60.577729",56.0,3270000,58392
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Агрономическая;д.26Б,Вторчермет мкр,ул. Агрономическая,д.26Б,"56.775679,60.603628",61.1,3290000,53846
Свердловская область;Екатеринбург;район Октябрьский;Синие Камни мкр;бул. Есенина;д.6,Синие Камни мкр,бул. Есенина,д.6,"56.826286,60.674110",72.0,3250000,45138
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Вали Котика;д.11А,Эльмаш мкр,ул. Вали Котика,д.11А,"56.890118,60.616636",55.0,3250000,59090
Свердловская область;Екатеринбург;район Октябрьский;Птицефабрика мкр;ул. Ялунинская;д.4,Птицефабрика мкр,ул. Ялунинская,д.4,"56.784476,60.734279",58.0,3250000,56034
Свердловская область;Екатеринбург;район Октябрьский;ул. Белинского;д.165А,район Октябрьский,ул. Белинского,д.165А,"56.804707,60.627882",59.4,3290000,55387
Свердловская область;Екатеринбург;район Чкаловский;Военная ул.;д.10,район Чкаловский,Военная ул.,д.10,"56.782686,60.604427",57.5,3299000,57373
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Ползунова;д.34Ж,Эльмаш мкр,ул. Ползунова,д.34Ж,"56.901395,60.645966",57.0,3299000,57877
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Ломоносова;д.24,район Орджоникидзевский,ул. Ломоносова,д.24,"56.901346,60.590692",57.1,3250000,56917
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.12,Старая Сортировка мкр,ул. Маневровая,д.12,"56.871576,60.515494",58.4,3250000,55650
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Банникова;д.6,район Орджоникидзевский,ул. Банникова,д.6,"56.890944,60.585006",55.4,3250000,58664
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Шефская;д.97,Эльмаш мкр,ул. Шефская,д.97,"56.908340,60.619160",53.4,3250000,60861
Свердловская область;Екатеринбург;район Ленинский;ул. Отто Шмидта;д.72,район Ленинский,ул. Отто Шмидта,д.72,"56.810665,60.604697",55.3,3250000,58770
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Камчатская;д.45,Пионерский мкр,ул. Камчатская,д.45,"56.870209,60.656170",61.2,3280000,53594
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.1Б,Кольцово мкр,ул. Бахчиванджи,д.1Б,"56.759301,60.820436",64.0,3250000,50781
Свердловская область;Екатеринбург;район Октябрьский;ул. Белинского;д.165А,район Октябрьский,ул. Белинского,д.165А,"56.804707,60.627882",59.0,3250000,55084
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.43,район Орджоникидзевский,просп. Космонавтов,д.43,"56.901100,60.613051",55.9,3289000,58837
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Бакинских Комиссаров;д.64,район Орджоникидзевский,ул. Бакинских Комиссаров,д.64,"56.906084,60.589659",58.0,3250000,56034
Свердловская область;Екатеринбург;район Октябрьский;Синие Камни мкр;ул. Анны Бычковой;д.22,Синие Камни мкр,ул. Анны Бычковой,д.22,"56.826872,60.679320",67.6,3340000,49408
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Софьи Перовской;д.115,Новая Сортировка мкр,ул. Софьи Перовской,д.115,"56.863911,60.555272",58.6,3320000,56655
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Пехотинцев;д.12,Новая Сортировка мкр,ул. Пехотинцев,д.12,"56.867223,60.556691",58.2,3300000,56701
Свердловская область;Екатеринбург;район Чкаловский;Самолетная ул.;д.29,район Чкаловский,Самолетная ул.,д.29,"56.785882,60.636425",58.8,3349000,56955
Свердловская область;Екатеринбург;район Верх-Исетский;Юго-Западный мкр;ул. Шаумяна;д.94,Юго-Западный мкр,ул. Шаумяна,д.94,"56.816828,60.565701",58.6,3300000,56313
