address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей;д.13,район Октябрьский,ул. Ткачей,д.13,"56.815809,60.633037",154.0,13470000,87456
Свердловская область;Екатеринбург;район Ленинский;ул. Чапаева;д.23,район Ленинский,ул. Чапаева,д.23,"56.815030,60.615171",160.0,13500000,84375
Свердловская область;Екатеринбург;район Октябрьский;ул. Большакова;д.25,район Октябрьский,ул. Большакова,д.25,"56.819498,60.624074",168.0,13440000,80000
Свердловская область;Екатеринбург;район Октябрьский;ул. Мичурина;д.99,район Октябрьский,ул. Мичурина,д.99,"56.835840,60.632149",126.3,13490000,106809
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей;д.13,район Октябрьский,ул. Ткачей,д.13,"56.815809,60.633037",161.2,13630000,84579
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.18,район Ленинский,ул. Радищева,д.18,"56.831088,60.594842",139.0,13700000,98561
Свердловская область;Екатеринбург;район Верх-Исетский;просп. Ленина;д.29,район Верх-Исетский,просп. Ленина,д.29,"56.838573,60.597376",159.6,14000000,87719
Свердловская область;Екатеринбург;район Октябрьский;ул. Большакова;д.25,район Октябрьский,ул. Большакова,д.25,"56.819498,60.624074",167.8,13950000,83134
Свердловская область;Екатеринбург;район Чкаловский;ул. Юлиуса Фучика;д.3,район Чкаловский,ул. Юлиуса Фучика,д.3,"56.798177,60.617462",134.6,13950000,103640
Свердловская область;Екатеринбург;район Октябрьский;ул. Белинского;д.54,район Октябрьский,ул. Белинского,д.54,"56.830280,60.615558",160.0,14000000,87500
Свердловская область;Екатеринбург;район Ленинский;ул. Радищева;д.18,район Ленинский,ул. Радищева,д.18,"56.831088,60.594842",138.6,13998000,100995
Свердловская область;Екатеринбург;район Октябрьский;ул. Карла Маркса;д.22,район Октябрьский,ул. Карла Маркса,д.22,"56.830886,60.616689",187.8,14300000,76144
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Малышева;д.3,район Верх-Исетский,ул. Малышева,д.3,"56.832477,60.581035",178.1,14300000,80291
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.105к1,район Ленинский,ул. Сакко и Ванцетти,д.105к1,"56.827650,60.591950",145.4,14500000,99724
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.47,район Ленинский,ул. Сакко и Ванцетти,д.47,"56.835451,60.589228",111.0,15000000,135135
Свердловская область;Екатеринбург;район Октябрьский;ул. Ткачей;д.13,район Октябрьский,ул. Ткачей,д.13,"56.815809,60.633037",178.1,15090000,84713
Свердловская область;Екатеринбург;район Верх-Исетский;Гурзуфская ул.;д.16,район Верх-Исетский,Гурзуфская ул.,д.16,"56.825469,60.583964",192.3,14999000,77997
Свердловская область;Екатеринбург;район Железнодорожный;Красный пер.;д.8Б,район Железнодорожный,Красный пер.,д.8Б,"56.847395,60.595319",115.0,15000000,130434
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Юмашева;д.11,район Верх-Исетский,ул. Юмашева,д.11,"56.843777,60.571513",118.0,15000000,127118
Свердловская область;Екатеринбург;район Ленинский;ул. Сакко и Ванцетти;д.47,район Ленинский,ул. Сакко и Ванцетти,д.47,"56.835451,60.589228",110.0,15000000,136363
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.;д.3а,район Ленинский,Машинная ул.,д.3а,"56.812660,60.631368",224.0,15000000,66964
Свердловская область;Екатеринбург;район Октябрьский;Центральный кв-л,Екатеринбург,район Октябрьский,Центральный кв-л,"56.821814,60.616528",152.6,15200000,99606
Свердловская область;Екатеринбург;район Ленинский;ул. Хохрякова;д.72,район Ленинский,ул. Хохрякова,д.72,"56.828020,60.594007",137.0,15500000,113138
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Малышева;д.3,район Верх-Исетский,ул. Малышева,д.3,"56.832477,60.581035",184.8,15800000,85497
Свердловская область;Екатеринбург;район Ленинский;ул. Декабристов;д.75,район Ленинский,ул. Декабристов,д.75,"56.822597,60.607230",165.0,16000000,96969
