address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Санаторная;д.53,Вторчермет мкр,ул. Санаторная,д.53,"56.768615,60.597807",17.7,850000,48022
Свердловская область;Екатеринбург;пос. Медный;район Верх-Исетский;д.14,пос. Медный,район Верх-Исетский,д.14,"56.771758,60.378726",22.2,850000,38288
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Хвойная;д.76к1,Компрессорный мкр,ул. Хвойная,д.76к1,"56.793208,60.772862",18.0,900000,50000
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Ильича;д.7,район Орджоникидзевский,ул. Ильича,д.7,"56.888121,60.594465",19.7,980000,49746
Свердловская область;Екатеринбург;пос. Медный;район Верх-Исетский;д.11,пос. Медный,район Верх-Исетский,д.11,"56.772946,60.379642",28.0,950000,33928
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Машиностроителей;д.33,район Орджоникидзевский,ул. Машиностроителей,д.33,"56.884473,60.582023",18.0,1010000,56111
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Таганская;д.6,Эльмаш мкр,ул. Таганская,д.6,"56.896607,60.642148",12.3,1100000,89430
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Таганская;д.6,Эльмаш мкр,ул. Таганская,д.6,"56.896607,60.642148",14.8,1149000,77635
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Хвойная;д.76к2,Компрессорный мкр,ул. Хвойная,д.76к2,"56.792759,60.771676",18.0,1199000,66611
Свердловская область;Екатеринбург;район Кировский;ЖБИ мкр;ул. Бетонщиков;д.4,ЖБИ мкр,ул. Бетонщиков,д.4,"56.833580,60.695633",18.0,1180000,65555
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.76к1,район Чкаловский,Селькоровская ул.,д.76к1,"56.756252,60.609341",17.7,1150000,64971
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Ильича;д.7,район Орджоникидзевский,ул. Ильича,д.7,"56.888121,60.594465",20.0,1150000,57500
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Баумана;д.56,Эльмаш мкр,ул. Баумана,д.56,"56.895880,60.639381",17.4,1198000,68850
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Хвойная;д.76к2,Компрессорный мкр,ул. Хвойная,д.76к2,"56.792759,60.771676",18.5,1150000,62162
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;пер. Замятина;д.38к2,Эльмаш мкр,пер. Замятина,д.38к2,"56.900815,60.651068",13.6,1230000,90441
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Сулимова;д.38,Пионерский мкр,ул. Сулимова,д.38,"56.862504,60.639354",17.2,1200000,69767
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Стачек;д.34А,Эльмаш мкр,ул. Стачек,д.34А,"56.892089,60.624154",18.4,1250000,67934
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.52А,район Орджоникидзевский,просп. Космонавтов,д.52А,"56.891278,60.615360",21.0,1250000,59523
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;пер. Замятина;д.38к2,Эльмаш мкр,пер. Замятина,д.38к2,"56.900815,60.651068",13.0,1250000,96153
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.76к1,район Чкаловский,Селькоровская ул.,д.76к1,"56.756252,60.609341",18.0,1280000,71111
Свердловская область;Екатеринбург;район Чкаловский;Химмаш мкр;ул. Альпинистов;д.20к2,Химмаш мкр,ул. Альпинистов,д.20к2,"56.756414,60.703565",18.0,1250000,69444
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.,Екатеринбург,район Октябрьский,Латвийская ул.,"56.798339,60.765415",21.0,1266000,60285
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Умельцев;д.11,Вторчермет мкр,ул. Умельцев,д.11,"56.759858,60.583820",17.0,1290000,75882
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.52,район Орджоникидзевский,просп. Космонавтов,д.52,"56.891303,60.614605",18.2,1300000,71428
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Хвойная;д.76к2,Компрессорный мкр,ул. Хвойная,д.76к2,"56.792759,60.771676",18.0,1300000,72222
