address,district,street,house_number,coords,area,full_price,weighted_price
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Солнечная,район Кировский,Пионерский мкр,ул. Солнечная,"56.853828,60.624094",48.7,3440000,70593
Свердловская область;Екатеринбург;район Ленинский;ул. Краснолесья;д.30,район Ленинский,ул. Краснолесья,д.30,"56.784550,60.543342",47.0,3470000,73829
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",55.0,3575000,65000
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",55.0,3575000,65000
Свердловская область;Екатеринбург;район Верх-Исетский;Широкая Речка мкр;ул. Соболева;д.10А,Широкая Речка мкр,ул. Соболева,д.10А,"56.808635,60.501229",65.0,3582082,55108
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Викулова;д.63к2,район Верх-Исетский,ул. Викулова,д.63к2,"56.820794,60.540135",32.1,3600000,112149
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",55.0,3601000,65472
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",57.0,3698000,64877
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",54.0,3656000,67703
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",56.0,3749000,66946
Свердловская область;Екатеринбург;район Чкаловский;ул. Щербакова;д.20,район Чкаловский,ул. Щербакова,д.20,"56.782612,60.655182",40.9,3700000,90464
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",56.0,3806000,67964
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.,Екатеринбург,район Ленинский,Машинная ул.,"56.813210,60.631647",50.6,3850000,76162
Свердловская область;Екатеринбург;район Октябрьский;Переходный пер.;д.6,район Октябрьский,Переходный пер.,д.6,"56.803588,60.630621",46.5,4092000,88000
Свердловская область;Екатеринбург;район Орджоникидзевский;просп. Космонавтов;д.46А,район Орджоникидзевский,просп. Космонавтов,д.46А,"56.888854,60.615315",46.0,4150000,90217
Свердловская область;Екатеринбург;район Ленинский;Машинная ул.,Екатеринбург,район Ленинский,Машинная ул.,"56.813210,60.631647",46.3,4150000,89632
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.198,район Ленинский,Московская ул.,д.198,"56.800636,60.593549",42.5,4499999,105882
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",73.0,4589000,62863
Свердловская область;Екатеринбург;район Ленинский;Московская ул.;д.198,район Ленинский,Московская ул.,д.198,"56.800636,60.593549",42.5,4600000,108235
Свердловская область;Екатеринбург;район Чкаловский;Широкий пер.;д.2А,район Чкаловский,Широкий пер.,д.2А,"56.783041,60.651293",72.8,4657000,63996
Свердловская область;Екатеринбург;район Кировский;ул. Шевченко;д.18,район Кировский,ул. Шевченко,д.18,"56.848759,60.620480",61.0,5150000,84426
Свердловская область;Екатеринбург;район Ленинский;Юго-Западный мкр;ул. Академика Бардина;д.48А,Юго-Западный мкр,ул. Академика Бардина,д.48А,"56.800385,60.577828",126.0,11800000,93650
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.3,район Кировский,Советская ул.,д.3,"56.851141,60.627263",32.0,800000,25000
Свердловская область;Екатеринбург;район Кировский;Советская ул.;д.3,район Кировский,Советская ул.,д.3,"56.851141,60.627263",32.0,800000,25000
Свердловская область;Екатеринбург;район Орджоникидзевский;Эльмаш мкр;ул. Краснофлотцев;д.23А,Эльмаш мкр,ул. Краснофлотцев,д.23А,"56.891342,60.633084",15.7,840000,53503
