address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Приморский;Комендантский просп.;д.11А,район Приморский,Комендантский просп.,д.11А,"60.006507,30.262293",250.0,19990000,79960
Санкт-Петербург;район Адмиралтейский;Малая Морская ул.;д.16,район Адмиралтейский,Малая Морская ул.,д.16,"59.934610,30.310640",127.0,19900000,156692
Санкт-Петербург;район Центральный;Литейный просп.;д.46,район Центральный,Литейный просп.,д.46,"59.937634,30.348594",166.2,19990000,120276
Санкт-Петербург;район Центральный;Моховая ул.;д.14,район Центральный,Моховая ул.,д.14,"59.944377,30.345477",180.0,20000000,111111
Санкт-Петербург;район Московский;Московский просп.;д.183-185,район Московский,Московский просп.,д.183-185,"59.855331,30.319839",155.0,20000000,129032
Санкт-Петербург;Колпино;район Колпинский;ул. Тазаева;д.1,район Колпинский,ул. Тазаева,д.1,"59.741214,30.604730",207.0,20000000,96618
Санкт-Петербург;район Василеостровский;ул. Одоевского;д.28,район Василеостровский,ул. Одоевского,д.28,"59.947649,30.241272",154.0,20000000,129870
Санкт-Петербург;район Выборгский;Шувалово тер.;ул. Первомайская;д.11,Шувалово тер.,ул. Первомайская,д.11,"60.049325,30.306193",262.0,20000000,76335
Санкт-Петербург;район Приморский;Комендантский просп.;д.51к1,район Приморский,Комендантский просп.,д.51к1,"60.031000,30.238577",141.8,20000000,141043
Санкт-Петербург;район Центральный;Миллионная ул.;д.29,район Центральный,Миллионная ул.,д.29,"59.942300,30.320072",99.0,20000000,202020
Санкт-Петербург;район Петроградский;просп. Большой Петроградской стороны;д.90,район Петроградский,просп. Большой Петроградской стороны,д.90,"59.964890,30.310002",196.0,20000000,102040
Санкт-Петербург;Петергоф;район Петродворцовый;Разводная ул.;д.12,район Петродворцовый,Разводная ул.,д.12,"59.878084,29.902984",314.7,20100000,63870
Санкт-Петербург;Колпино;район Колпинский;ул. Тазаева;д.1,район Колпинский,ул. Тазаева,д.1,"59.741214,30.604730",207.0,20000000,96618
Санкт-Петербург;район Красногвардейский;просп. Энтузиастов;д.38,район Красногвардейский,просп. Энтузиастов,д.38,"59.950281,30.483269",211.0,20000000,94786
Санкт-Петербург;район Петроградский;Петровский просп.;д.5,район Петроградский,Петровский просп.,д.5,"59.959233,30.272210",130.0,20500000,157692
Санкт-Петербург;район Фрунзенский;Бухарестская ул.;д.59,район Фрунзенский,Бухарестская ул.,д.59,"59.856289,30.393959",180.0,20460000,113666
Санкт-Петербург;район Василеостровский;ул. Одоевского;д.28,район Василеостровский,ул. Одоевского,д.28,"59.947649,30.241272",160.0,20400000,127500
Санкт-Петербург;район Приморский;аллея Поликарпова;д.2,район Приморский,аллея Поликарпова,д.2,"60.006309,30.294362",165.2,20500000,124092
Санкт-Петербург;район Петроградский;Петровский просп.;д.5,район Петроградский,Петровский просп.,д.5,"59.959233,30.272210",130.0,20500000,157692
Санкт-Петербург;район Фрунзенский;Бухарестская ул.;д.59,район Фрунзенский,Бухарестская ул.,д.59,"59.856289,30.393959",180.0,20470000,113722
Санкт-Петербург;район Центральный;ул. Жуковского;д.31,район Центральный,ул. Жуковского,д.31,"59.935719,30.356059",185.8,20800000,111948
Санкт-Петербург;район Центральный;ул. Достоевского;д.36,район Центральный,ул. Достоевского,д.36,"59.922945,30.346528",223.5,20870000,93378
Санкт-Петербург;район Василеостровский;ул. Одоевского;д.28,район Василеостровский,ул. Одоевского,д.28,"59.947649,30.241272",150.7,21000000,139349
Санкт-Петербург;район Приморский;Торжковская ул.;д.1к2,район Приморский,Торжковская ул.,д.1к2,"59.986808,30.305762",166.8,21000000,125899
Санкт-Петербург;район Петроградский;просп. Большой Петроградской стороны;д.57/1,район Петроградский,просп. Большой Петроградской стороны,д.57/1,"59.962620,30.307406",163.6,21000000,128361
