address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Невский;Октябрьская наб.,unknown,unknown,unknown,"59.899217,30.447226",98.4,14120400,143500
Санкт-Петербург;район Невский;Октябрьская наб.,unknown,unknown,unknown,"59.899217,30.447226",98.4,14120400,143500
Санкт-Петербург;район Красногвардейский;Магнитогорская ул.,unknown,unknown,unknown,"59.935427,30.419272",113.5,14370594,126646
Санкт-Петербург;район Московский;Малая Митрофаньевская ул.,unknown,unknown,unknown,"59.895253,30.312687",128.3,14324915,111651
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.5,14293897,134214
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.5,14429685,135490
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.5,14520210,136340
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.900651,30.453165",103.3,14530556,140704
Санкт-Петербург;район Приморский;Коломяжский просп.,unknown,unknown,unknown,"59.999020,30.309043",132.4,14571000,110027
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к3,район Невский,ул. Дыбенко,д.8к3,"59.900859,30.456383",110.6,14644127,132394
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.5,14565472,136764
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.4,14595644,137189
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.4,14640859,137614
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к3,район Невский,ул. Дыбенко,д.8к3,"59.900859,30.456383",108.0,14746759,136607
Санкт-Петербург;район Выборгский;просп. Просвещения,unknown,unknown,unknown,"60.043674,30.362515",131.3,14721497,112103
Санкт-Петербург;район Красногвардейский;Большеохтинский просп.;д.31,район Красногвардейский,Большеохтинский просп.,д.31,"59.955277,30.410847",144.0,14770000,102569
Санкт-Петербург;район Невский;просп. Обуховской обороны,unknown,unknown,unknown,"59.901516,30.430606",110.0,14886135,135328
Санкт-Петербург;район Василеостровский;Уральская ул.;д.6,район Василеостровский,Уральская ул.,д.6,"59.951101,30.265248",134.5,14805208,110075
Санкт-Петербург;район Центральный;Днепропетровская ул.,unknown,unknown,unknown,"59.916345,30.361120",118.1,14800000,125317
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.901351,30.454766",106.4,14821722,139314
Санкт-Петербург;район Московский;Варшавская ул.;д.63К1,район Московский,Варшавская ул.,д.63К1,"59.849153,30.314116",140.7,14900000,105899
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.900651,30.453165",117.9,14973356,127011
Санкт-Петербург;Сестрорецк;район Курортный;Рыбацкая ул.;д.13,район Курортный,Рыбацкая ул.,д.13,"60.055618,30.007045",135.0,14950000,110740
Санкт-Петербург;район Московский;ул. Типанова,unknown,unknown,unknown,"59.853442,30.344816",104.9,15214850,145000
Санкт-Петербург;район Петродворцовый;Сергиево тер.;ш. Красносельское,район Петродворцовый,Сергиево тер.,ш. Красносельское,"59.848449,30.071511",159.0,15163808,95369
