address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,unknown,unknown,"59.941586,30.190898",94.8,11320463,119464
Санкт-Петербург;район Центральный;наб. Канала Грибоедова;д.12,район Центральный,наб. Канала Грибоедова,д.12,"59.936350,30.327331",90.0,11500000,127777
Санкт-Петербург;район Приморский;Комендантский просп.;д.60к1,район Приморский,Комендантский просп.,д.60к1,"60.034689,30.226195",95.4,11775202,123429
Санкт-Петербург;район Адмиралтейский;Московский просп.;д.35,район Адмиралтейский,Московский просп.,д.35,"59.913577,30.317773",129.2,11700000,90557
Санкт-Петербург;район Приморский;Дибуновская ул.;д.30,район Приморский,Дибуновская ул.,д.30,"59.985165,30.273207",107.2,13688000,127686
Санкт-Петербург;район Московский;ул. Типанова,unknown,unknown,unknown,"59.853442,30.344816",104.3,14084550,135000
Санкт-Петербург;район Выборгский;Большой Сампсониевский просп.,unknown,unknown,unknown,"59.987545,30.335778",113.3,14967488,132093
Санкт-Петербург;район Московский;Пулковская ул.;д.2к1,район Московский,Пулковская ул.,д.2к1,"59.841844,30.349366",168.0,15700000,93452
Санкт-Петербург;район Приморский;Студенческая ул.,unknown,unknown,unknown,"59.994556,30.324814",106.2,16145415,152100
Санкт-Петербург;район Василеостровский;Уральская ул.;д.6,район Василеостровский,Уральская ул.,д.6,"59.951101,30.265248",134.0,16350000,122014
Санкт-Петербург;район Красногвардейский;ул. Маршала Тухачевского;д.23,район Красногвардейский,ул. Маршала Тухачевского,д.23,"59.968525,30.428050",163.0,16878000,103546
Санкт-Петербург;район Центральный;ул. Маяковского;д.25,район Центральный,ул. Маяковского,д.25,"59.940069,30.355619",134.9,17000000,126019
Санкт-Петербург;район Петроградский;Ропшинская ул.;д.19,район Петроградский,Ропшинская ул.,д.19,"59.959012,30.294704",116.0,17200000,148275
Санкт-Петербург;район Выборгский;Оренбургская ул.;д.2,район Выборгский,Оренбургская ул.,д.2,"59.958417,30.340608",87.1,17500000,200918
Санкт-Петербург;район Выборгский;ул. Грибалевой,unknown,unknown,unknown,"59.981843,30.355617",111.7,17679764,158278
Санкт-Петербург;район Василеостровский;ул. Беринга;д.23к2,район Василеостровский,ул. Беринга,д.23к2,"59.945562,30.240239",110.6,17990000,162658
Санкт-Петербург;район Приморский;Серебристый бул.;д.19к2,район Приморский,Серебристый бул.,д.19к2,"60.006206,30.282882",121.2,18483704,152505
Санкт-Петербург;район Приморский;Приморский просп.;д.52К1,район Приморский,Приморский просп.,д.52К1,"59.983620,30.238253",114.9,18937818,164820
Санкт-Петербург;район Адмиралтейский;11-я Красноармейская ул.,unknown,unknown,unknown,"59.912506,30.302089",133.7,19210560,143684
Санкт-Петербург;район Василеостровский;ул. Шкиперский проток;д.20,район Василеостровский,ул. Шкиперский проток,д.20,"59.936544,30.219739",150.0,19900000,132666
Санкт-Петербург;район Приморский;Серебристый бул.;д.19к2,район Приморский,Серебристый бул.,д.19к2,"60.006206,30.282882",121.1,21200000,175061
Санкт-Петербург;район Василеостровский;наб. Макарова;д.22,район Василеостровский,наб. Макарова,д.22,"59.947311,30.284939",149.0,21900000,146979
Санкт-Петербург;район Красногвардейский;Пискаревский просп.;д.1,район Красногвардейский,Пискаревский просп.,д.1,"59.957620,30.405475",147.5,21900000,148474
Санкт-Петербург;район Василеостровский;наб. Реки Смоленки;д.3к1,район Василеостровский,наб. Реки Смоленки,д.3к1,"59.949521,30.264070",166.0,22000000,132530
Санкт-Петербург;район Фрунзенский;Прилукская ул.;д.20,район Фрунзенский,Прилукская ул.,д.20,"59.909847,30.349214",129.2,22611750,175000
