address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036644,30.458725",36.9,3487050,94500
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.033730,30.461586",39.8,3479875,87434
Санкт-Петербург;район Красносельский;просп. Ветеранов,unknown,unknown,unknown,"59.840064,30.105071",33.3,3450096,103606
Санкт-Петербург;район Красносельский;просп. Ветеранов,unknown,unknown,unknown,"59.840064,30.105071",34.2,3450043,100937
Санкт-Петербург;район Красносельский;просп. Ветеранов,unknown,unknown,unknown,"59.840064,30.105071",34.5,3450086,100002
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036644,30.458725",36.2,3457100,95499
Санкт-Петербург;район Московский;Пулковское ш.,unknown,unknown,unknown,"59.761666,30.323749",36.4,3450193,94681
Санкт-Петербург;Колпино;район Колпинский;Понтонная ул.,Колпино,район Колпинский,Понтонная ул.,"59.756197,30.625699",41.1,3485994,84900
Санкт-Петербург;район Приморский;просп. Гладышевский,unknown,unknown,unknown,"60.033791,30.137849",35.0,3480000,99428
Санкт-Петербург;район Выборгский;ул. Ивана Фомина;д.13К1,район Выборгский,ул. Ивана Фомина,д.13К1,"60.052425,30.349600",33.3,3465000,104054
Санкт-Петербург;пос. Стрельна;район Петродворцовый;Львовская ул.;д.17,район Петродворцовый,Львовская ул.,д.17,"59.851598,30.029746",42.9,3490000,81351
Санкт-Петербург;район Невский;Усть-Славянка тер.;ул. Славянская,район Невский,Усть-Славянка тер.,ул. Славянская,"59.830736,30.541704",34.2,3499000,102399
Санкт-Петербург;район Московский;Пулковское ш.;д.30,район Московский,Пулковское ш.,д.30,"59.814262,30.341409",39.7,3531766,89051
Санкт-Петербург;район Московский;Пулковское ш.;д.30,район Московский,Пулковское ш.,д.30,"59.814262,30.341409",40.5,3548107,87585
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.055400,30.268367",37.4,3541780,94700
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",37.9,3532605,93134
Санкт-Петербург;район Приморский;Комендантский просп.;д.57к1,район Приморский,Комендантский просп.,д.57к1,"60.032627,30.232127",34.1,3547440,104000
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.033046,30.462219",39.1,3519000,90000
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",40.0,3548543,88735
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",38.4,3539978,92259
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",38.8,3515416,90533
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.033730,30.461586",40.5,3524370,87021
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.001560,30.453826",36.7,3537690,96394
Санкт-Петербург;район Приморский;Глухарская ул.;д.16к2,район Приморский,Глухарская ул.,д.16к2,"60.035581,30.211978",37.2,3543583,95257
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Брюлловская,пос. Парголово,район Выборгский,ул. Брюлловская,"60.068282,30.315614",35.5,3539784,99600
