address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Адмиралтейский;Садовая ул.;д.73,район Адмиралтейский,Садовая ул.,д.73,"59.920073,30.295656",66.5,8400000,126315
Санкт-Петербург;район Центральный;Лиговский просп.;д.3/9,район Центральный,Лиговский просп.,д.3/9,"59.937734,30.364584",63.9,8502767,133063
Санкт-Петербург;район Центральный;Саперный пер.;д.16/36,район Центральный,Саперный пер.,д.16/36,"59.941114,30.359805",66.0,8600000,130303
Санкт-Петербург;район Центральный;Греческий просп.;д.12,район Центральный,Греческий просп.,д.12,"59.939374,30.369920",86.5,8600000,99421
Санкт-Петербург;район Петроградский;ул. Воскова;д.4,район Петроградский,ул. Воскова,д.4,"59.957593,30.303220",62.2,8700000,139871
Санкт-Петербург;район Красногвардейский;Свердловская наб.;д.58,район Красногвардейский,Свердловская наб.,д.58,"59.956214,30.406823",70.7,8755000,123833
Санкт-Петербург;район Невский;Общественный пер.;д.5,район Невский,Общественный пер.,д.5,"59.902885,30.426796",60.4,8945843,148109
Санкт-Петербург;район Приморский;Серебристый бул.;д.19к2,район Приморский,Серебристый бул.,д.19к2,"60.006206,30.282882",59.2,8941495,151038
Санкт-Петербург;район Московский;просп. Космонавтов;д.23к3,район Московский,просп. Космонавтов,д.23к3,"59.859768,30.345243",52.0,8999000,173057
Санкт-Петербург;район Василеостровский;наб. Макарова,unknown,unknown,unknown,"59.956567,30.246882",64.0,9124275,142500
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.4к2,Пулковское тер.,ул. Переведенская,д.4к2,"59.753174,30.374447",75.3,9105000,120916
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.4к2,Пулковское тер.,ул. Переведенская,д.4к2,"59.753580,30.375593",75.3,9105000,120916
Санкт-Петербург;район Василеостровский;24-я Васильевского острова линия;д.25В,район Василеостровский,24-я Васильевского острова линия,д.25В,"59.936974,30.255820",57.5,9200000,160000
Санкт-Петербург;район Невский;Общественный пер.;д.5,район Невский,Общественный пер.,д.5,"59.902885,30.426796",57.9,9200000,158894
Санкт-Петербург;район Московский;просп. Космонавтов,unknown,unknown,unknown,"59.831072,30.362889",60.8,9316656,153259
Санкт-Петербург;район Центральный;Таврическая ул.;д.5,район Центральный,Таврическая ул.,д.5,"59.941475,30.378768",60.3,9299000,154212
Санкт-Петербург;район Красносельский;бул. Балтийский;д.4,район Красносельский,бул. Балтийский,д.4,"59.868984,30.155707",77.3,9400000,121604
Санкт-Петербург;район Московский;просп. Космонавтов;д.65к2,район Московский,просп. Космонавтов,д.65к2,"59.836685,30.358017",67.9,9400000,138438
Санкт-Петербург;район Красносельский;Ленинский просп.;д.72к1,район Красносельский,Ленинский просп.,д.72к1,"59.861498,30.182289",67.0,9350000,139552
Санкт-Петербург;район Московский;просп. Юрия Гагарина;д.14к6,район Московский,просп. Юрия Гагарина,д.14к6,"59.861512,30.342827",56.5,9350000,165486
Санкт-Петербург;район Выборгский;ул. Есенина;д.1к1,район Выборгский,ул. Есенина,д.1к1,"60.028959,30.330457",72.4,9400000,129834
Санкт-Петербург;район Адмиралтейский;наб. Реки Фонтанки;д.171,район Адмиралтейский,наб. Реки Фонтанки,д.171,"59.916505,30.292260",99.8,9600000,96192
Санкт-Петербург;район Приморский;Лыжный пер.;д.3,район Приморский,Лыжный пер.,д.3,"59.996726,30.203004",64.4,9850000,152950
Санкт-Петербург;район Центральный;Фурштатская ул.;д.47/11,район Центральный,Фурштатская ул.,д.47/11,"59.944837,30.366812",75.3,9900000,131474
Санкт-Петербург;район Московский;5-й Предпортовый проезд;д.2,район Московский,5-й Предпортовый проезд,д.2,"59.840757,30.311225",61.9,9999000,161534
