address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Московский;Московское ш.,unknown,unknown,unknown,"59.833545,30.332828",49.8,6324600,127000
Санкт-Петербург;район Василеостровский;Наличная ул.;д.36К4,район Василеостровский,Наличная ул.,д.36К4,"59.946243,30.224150",62.2,6350000,102090
Санкт-Петербург;район Фрунзенский;Бухарестская ул.;д.33К1,район Фрунзенский,Бухарестская ул.,д.33К1,"59.864674,30.385712",59.6,6400000,107382
Санкт-Петербург;пос. Шушары;район Пушкинский;Пушкинская ул.;д.44,район Пушкинский,Пушкинская ул.,д.44,"59.805061,30.376558",76.0,6490000,85394
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.056973,30.268407",76.5,6517800,85200
Санкт-Петербург;район Петроградский;ул. Большая Зеленина;д.16,район Петроградский,ул. Большая Зеленина,д.16,"59.962012,30.289637",62.7,6500000,103668
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",51.4,6585122,128165
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",75.5,6571701,87100
Санкт-Петербург;район Приморский;просп. Королева,unknown,unknown,unknown,"60.034699,30.220542",66.0,6743808,102178
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.37,район Выборгский,Заречная ул.,д.37,"60.082050,30.338425",77.4,6700000,86563
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",72.7,6786024,93329
Санкт-Петербург;район Невский;2-й Рабфаковский пер.;д.5К1,район Невский,2-й Рабфаковский пер.,д.5К1,"59.855679,30.470863",79.5,6750000,84905
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",69.1,6877763,99533
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",68.9,6859048,99550
Санкт-Петербург;район Красносельский;Ленинский просп.;д.64к1,район Красносельский,Ленинский просп.,д.64к1,"59.864096,30.170862",77.3,6899000,89249
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",69.4,6905835,99507
Санкт-Петербург;район Калининский;Тихорецкий просп.;д.27,район Калининский,Тихорецкий просп.,д.27,"60.025570,30.368446",65.4,6900000,105504
Санкт-Петербург;район Приморский;Планерная ул.;д.53К1,район Приморский,Планерная ул.,д.53К1,"60.019077,30.227079",72.0,6980000,96944
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,unknown,unknown,"59.941586,30.190898",67.7,7009141,103547
Санкт-Петербург;район Невский;Октябрьская наб.;д.98К3,район Невский,Октябрьская наб.,д.98К3,"59.872037,30.474762",70.7,7134439,100939
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.8,7227175,95345
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",76.0,7244738,95325
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.7,7180992,94861
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.9,7235956,95335
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.7,7189728,94976
