address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Выборгский;просп. Луначарского;д.7К2,район Выборгский,просп. Луначарского,д.7К2,"60.043044,30.323603",106.3,10000000,94073
Санкт-Петербург;район Приморский;наб. Черной речки;д.59К1,район Приморский,наб. Черной речки,д.59К1,"59.990728,30.300210",92.7,10000000,107874
Санкт-Петербург;район Василеостровский;1-я Васильевского острова линия;д.40,район Василеостровский,1-я Васильевского острова линия,д.40,"59.944512,30.286610",135.7,10000000,73691
Санкт-Петербург;район Кировский;Севастопольская ул.;д.46,район Кировский,Севастопольская ул.,д.46,"59.888871,30.264799",133.8,9999000,74730
Санкт-Петербург;район Василеостровский;1-я Васильевского острова линия;д.40,район Василеостровский,1-я Васильевского острова линия,д.40,"59.944512,30.286610",135.7,10000000,73691
Санкт-Петербург;район Центральный;ул. Марата;д.61,район Центральный,ул. Марата,д.61,"59.921980,30.346267",112.0,10000000,89285
Санкт-Петербург;район Василеостровский;1-я Васильевского острова линия;д.40,район Василеостровский,1-я Васильевского острова линия,д.40,"59.944512,30.286610",135.7,9990000,73618
Санкт-Петербург;район Василеостровский;17-я Васильевского острова линия;д.70,район Василеостровский,17-я Васильевского острова линия,д.70,"59.946347,30.257190",122.0,10000000,81967
Санкт-Петербург;район Василеостровский;12-я Васильевского острова линия;д.7,район Василеостровский,12-я Васильевского острова линия,д.7,"59.937662,30.275192",98.0,10170000,103775
Санкт-Петербург;район Центральный;ул. Пестеля;д.11,район Центральный,ул. Пестеля,д.11,"59.942426,30.342350",98.4,10200000,103658
Санкт-Петербург;район Василеостровский;Наличная ул.;д.30,район Василеостровский,Наличная ул.,д.30,"59.943422,30.229136",90.9,10150000,111661
Санкт-Петербург;район Петроградский;Ждановская наб.;д.7,район Петроградский,Ждановская наб.,д.7,"59.953475,30.288416",144.2,10300000,71428
Санкт-Петербург;район Фрунзенский;ул. Димитрова;д.10К4,район Фрунзенский,ул. Димитрова,д.10К4,"59.849740,30.376397",107.0,10300000,96261
Санкт-Петербург;район Василеостровский;6-я Васильевского острова линия;д.47,район Василеостровский,6-я Васильевского острова линия,д.47,"59.946324,30.275318",133.0,10300000,77443
Санкт-Петербург;район Центральный;Загородный просп.;д.21-23,район Центральный,Загородный просп.,д.21-23,"59.925002,30.339009",119.0,10300000,86554
Санкт-Петербург;район Центральный;Захарьевская ул.;д.3,район Центральный,Захарьевская ул.,д.3,"59.947613,30.350606",145.0,10400000,71724
Санкт-Петербург;район Центральный;Поварской пер.;д.7,район Центральный,Поварской пер.,д.7,"59.929907,30.351810",117.9,10400000,88210
Санкт-Петербург;район Адмиралтейский;Можайская ул.;д.11,район Адмиралтейский,Можайская ул.,д.11,"59.916960,30.326154",98.7,10400000,105369
Санкт-Петербург;район Петроградский;Гатчинская ул.;д.12,район Петроградский,Гатчинская ул.,д.12,"59.961363,30.300785",122.4,10450000,85375
Санкт-Петербург;район Центральный;Моховая ул.;д.30,район Центральный,Моховая ул.,д.30,"59.941276,30.345504",95.0,10500000,110526
Санкт-Петербург;район Невский;ул. Коллонтай;д.14К4,район Невский,ул. Коллонтай,д.14К4,"59.918882,30.457793",107.3,10500000,97856
Санкт-Петербург;Сестрорецк;район Курортный;ул. Токарева;д.15,район Курортный,ул. Токарева,д.15,"60.090872,29.956650",99.0,10500000,106060
Санкт-Петербург;район Адмиралтейский;Верейская ул.;д.31,район Адмиралтейский,Верейская ул.,д.31,"59.914245,30.327411",132.8,10500000,79066
Санкт-Петербург;район Василеостровский;просп. Средний Васильевского острова;д.50,район Василеостровский,просп. Средний Васильевского острова,д.50,"59.940623,30.270683",116.8,10500000,89897
Санкт-Петербург;район Выборгский;ул. Капитана Воронина;д.12,район Выборгский,ул. Капитана Воронина,д.12,"59.987744,30.347165",102.8,10500000,102140
