address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;Пискаревский просп.;д.1,район Красногвардейский,Пискаревский просп.,д.1,"59.957620,30.405475",99.9,25414560,254400
Санкт-Петербург;Красное Село;район Красносельский;просп. Ленина;д.37,район Красносельский,просп. Ленина,д.37,"59.743767,30.096706",73.8,4290000,58130
Санкт-Петербург;район Калининский;Гражданский просп.;д.124К2,район Калининский,Гражданский просп.,д.124К2,"60.038771,30.420351",55.6,4450000,80035
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,район Выборгский,ул. Тихоокеанская,"60.073929,30.242998",86.2,4503778,52248
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,район Выборгский,ул. Тихоокеанская,"60.073929,30.242998",86.2,4503778,52248
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,район Выборгский,ул. Тихоокеанская,"60.073929,30.242998",87.2,4556026,52248
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,район Выборгский,ул. Тихоокеанская,"60.073929,30.242998",87.2,4556026,52248
Санкт-Петербург;район Невский;ул. Тельмана;д.50К2,район Невский,ул. Тельмана,д.50К2,"59.894306,30.486287",54.3,4800000,88397
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.034806,30.214557",52.2,5157360,98800
Санкт-Петербург;район Калининский;ул. Вавиловых;д.9К1,район Калининский,ул. Вавиловых,д.9К1,"60.019981,30.391120",53.8,5150000,95724
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.034806,30.214557",52.8,5235776,99162
Санкт-Петербург;район Фрунзенский;ул. Турку;д.8К1,район Фрунзенский,ул. Турку,д.8К1,"59.868270,30.385568",60.3,5200000,86235
Санкт-Петербург;район Московский;Витебский просп.;д.55,район Московский,Витебский просп.,д.55,"59.847625,30.363191",60.4,5300000,87748
Санкт-Петербург;район Калининский;Тимуровская ул.;д.26К2,район Калининский,Тимуровская ул.,д.26К2,"60.043875,30.410281",62.5,5400000,86400
Санкт-Петербург;район Кировский;просп. Стачек;д.132,район Кировский,просп. Стачек,д.132,"59.856054,30.250893",57.0,5590000,98070
Санкт-Петербург;район Василеостровский;ул. Беринга;д.24К2,район Василеостровский,ул. Беринга,д.24К2,"59.941998,30.239143",55.0,5500000,100000
Санкт-Петербург;район Василеостровский;ул. Беринга;д.24К2,район Василеостровский,ул. Беринга,д.24К2,"59.941998,30.239143",55.0,5500000,100000
Санкт-Петербург;район Фрунзенский;ул. Ярослава Гашека;д.12/100,район Фрунзенский,ул. Ярослава Гашека,д.12/100,"59.835925,30.401927",65.5,5700000,87022
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,район Выборгский,Заречная ул.,"60.072495,30.315738",71.7,5810940,81000
Санкт-Петербург;Красное Село;район Красносельский;ул. Первого Мая,Красное Село,район Красносельский,ул. Первого Мая,"59.731991,30.099441",85.3,5886390,69000
Санкт-Петербург;район Приморский;ул. Ильюшина;д.11,район Приморский,ул. Ильюшина,д.11,"60.009710,30.241604",62.7,5850000,93301
Санкт-Петербург;район Калининский;просп. Науки;д.8К1,район Калининский,просп. Науки,д.8К1,"60.015417,30.388641",54.3,6080000,111970
Санкт-Петербург;район Кировский;ул. Солдата Корзуна;д.38,район Кировский,ул. Солдата Корзуна,д.38,"59.831793,30.220961",58.3,6109000,104785
Санкт-Петербург;район Калининский;Светлановский просп.;д.75,район Калининский,Светлановский просп.,д.75,"60.022477,30.377735",58.0,6100000,105172
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,unknown,unknown,"59.842993,30.114456",76.3,6263898,82074
