address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Кировский;просп. Ветеранов;д.108к1,район Кировский,просп. Ветеранов,д.108к1,"59.832819,30.206031",158.0,18900000,119620
Санкт-Петербург;район Центральный;ул. Некрасова;д.60,район Центральный,ул. Некрасова,д.60,"59.938450,30.368420",173.0,18900000,109248
Санкт-Петербург;район Центральный;Греческий просп.;д.10,район Центральный,Греческий просп.,д.10,"59.938581,30.369444",173.0,18900000,109248
Санкт-Петербург;район Петроградский;наб. Реки Карповки;д.32,район Петроградский,наб. Реки Карповки,д.32,"59.969821,30.300354",145.1,18850000,129910
Санкт-Петербург;район Приморский;аллея Поликарпова;д.2,район Приморский,аллея Поликарпова,д.2,"60.006309,30.294362",154.0,18900000,122727
Санкт-Петербург;район Выборгский;просп. Тореза;д.96,район Выборгский,просп. Тореза,д.96,"60.018286,30.333574",150.0,18900000,126000
Санкт-Петербург;район Василеостровский;6-я Васильевского острова линия;д.41,район Василеостровский,6-я Васильевского острова линия,д.41,"59.945418,30.276324",188.0,19000000,101063
Санкт-Петербург;район Центральный;ул. Чайковского;д.65-67,район Центральный,ул. Чайковского,д.65-67,"59.946220,30.362554",150.0,19000000,126666
Санкт-Петербург;район Приморский;ул. Маршала Новикова;д.23к1,район Приморский,ул. Маршала Новикова,д.23к1,"60.019842,30.273926",201.0,19000000,94527
Санкт-Петербург;район Центральный;ул. Рубинштейна;д.23,район Центральный,ул. Рубинштейна,д.23,"59.928023,30.342979",158.0,18900000,119620
Санкт-Петербург;район Центральный;Херсонская ул.;д.1/7,район Центральный,Херсонская ул.,д.1/7,"59.929840,30.376163",170.0,19000000,111764
Санкт-Петербург;район Адмиралтейский;ул. Декабристов;д.12,район Адмиралтейский,ул. Декабристов,д.12,"59.928604,30.305520",136.0,18900000,138970
Санкт-Петербург;район Петроградский;просп. Большой Петроградской стороны;д.90,район Петроградский,просп. Большой Петроградской стороны,д.90,"59.964890,30.310002",196.0,19100000,97448
Санкт-Петербург;район Выборгский;Енотаевская ул.;д.4к2,район Выборгский,Енотаевская ул.,д.4к2,"60.016303,30.321042",160.0,19200000,120000
Санкт-Петербург;район Центральный;Невский просп.;д.130,район Центральный,Невский просп.,д.130,"59.930516,30.366856",116.0,19200000,165517
Санкт-Петербург;район Адмиралтейский;ул. Ефимова;д.5,район Адмиралтейский,ул. Ефимова,д.5,"59.924645,30.322309",178.0,19200000,107865
Санкт-Петербург;район Петроградский;Большая Пушкарская ул.;д.34,район Петроградский,Большая Пушкарская ул.,д.34,"59.960025,30.305187",160.0,19500000,121875
Санкт-Петербург;район Приморский;Лахта тер.;ул. Новая;д.51к1,Лахта тер.,ул. Новая,д.51к1,"60.005212,30.151189",120.0,19650000,163750
Санкт-Петербург;район Петроградский;ул. Мира;д.36,район Петроградский,ул. Мира,д.36,"59.962431,30.328364",130.0,19600000,150769
Санкт-Петербург;район Центральный;ул. Рылеева;д.20/51,район Центральный,ул. Рылеева,д.20/51,"59.942561,30.361467",155.0,19600000,126451
Санкт-Петербург;район Фрунзенский;просп. Славы;д.52к1,район Фрунзенский,просп. Славы,д.52к1,"59.864837,30.410218",160.4,19970000,124501
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к2,район Невский,Дальневосточный просп.,д.12к2,"59.913726,30.438479",136.8,19838000,144993
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к2,район Невский,Дальневосточный просп.,д.12к2,"59.913726,30.438479",136.8,19838000,144993
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к2,район Невский,Дальневосточный просп.,д.12к2,"59.913726,30.438479",136.8,19852000,145095
Санкт-Петербург;район Выборгский;Ярославский просп.;д.67,район Выборгский,Ярославский просп.,д.67,"60.021843,30.318078",158.1,19990000,126438
