address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Центральный;Невский просп.;д.88,район Центральный,Невский просп.,д.88,"59.932464,30.351801",206.0,37000000,179611
Санкт-Петербург;район Центральный;Невский просп.;д.95,район Центральный,Невский просп.,д.95,"59.930187,30.366479",253.5,37000000,145956
Санкт-Петербург;район Выборгский;Петровская ул.;д.13,район Выборгский,Петровская ул.,д.13,"60.050093,30.303921",380.0,38000000,100000
Санкт-Петербург;район Центральный;Суворовский просп.;д.20,район Центральный,Суворовский просп.,д.20,"59.935922,30.371707",180.0,37900000,210555
Санкт-Петербург;район Центральный;Кирочная ул.;д.24,район Центральный,Кирочная ул.,д.24,"59.944179,30.357918",373.0,38800000,104021
Санкт-Петербург;район Выборгский;просп. Энгельса;д.97,район Выборгский,просп. Энгельса,д.97,"60.026024,30.320279",283.7,39000000,137469
Санкт-Петербург;район Московский;Варшавская ул.;д.16,район Московский,Варшавская ул.,д.16,"59.876703,30.313685",245.0,38700000,157959
Санкт-Петербург;район Центральный;Кирочная ул.;д.24,район Центральный,Кирочная ул.,д.24,"59.944179,30.357918",371.0,39200000,105660
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.26-28,район Петроградский,Каменноостровский просп.,д.26-28,"59.962845,30.313901",261.0,39500000,151340
Санкт-Петербург;район Петроградский;наб. Реки Карповки;д.19,район Петроградский,наб. Реки Карповки,д.19,"59.969903,30.310254",230.0,39500000,171739
Санкт-Петербург;район Кировский;Дачный просп.;д.17к3,район Кировский,Дачный просп.,д.17к3,"59.843878,30.249393",250.0,39900000,159600
Санкт-Петербург;район Центральный;Кирилловская ул.;д.6,район Центральный,Кирилловская ул.,д.6,"59.933600,30.380107",400.0,40000000,100000
Санкт-Петербург;район Адмиралтейский;Большой Казачий пер.;д.4,район Адмиралтейский,Большой Казачий пер.,д.4,"59.923311,30.328265",200.0,40000000,200000
Санкт-Петербург;район Центральный;Кирочная ул.;д.19,район Центральный,Кирочная ул.,д.19,"59.943701,30.360101",203.0,39900000,196551
Санкт-Петербург;район Центральный;наб. Реки Мойки;д.40,район Центральный,наб. Реки Мойки,д.40,"59.937202,30.320396",410.6,39900000,97174
Санкт-Петербург;район Петроградский;Аптекарская наб.;д.6,район Петроградский,Аптекарская наб.,д.6,"59.972811,30.327546",200.0,42000000,210000
Санкт-Петербург;район Приморский;2-я Никитинская ул.;д.59,район Приморский,2-я Никитинская ул.,д.59,"60.020835,30.275372",194.0,42500000,219072
Санкт-Петербург;район Центральный;Невский просп.;д.45/2,район Центральный,Невский просп.,д.45/2,"59.932586,30.346734",266.0,42500000,159774
Санкт-Петербург;Сестрорецк;район Курортный;ул. Коробицына;д.2З,район Курортный,ул. Коробицына,д.2З,"60.060577,29.990058",290.1,43000000,148224
Санкт-Петербург;район Центральный;ул. Рубинштейна;д.15-17,район Центральный,ул. Рубинштейна,д.15-17,"59.928952,30.343590",240.0,43000000,179166
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.44/16Б,район Петроградский,Каменноостровский просп.,д.44/16Б,"59.969205,30.307972",316.2,43000000,135989
Санкт-Петербург;район Адмиралтейский;ул. Глинки;д.3-5-7,район Адмиралтейский,ул. Глинки,д.3-5-7,"59.926959,30.295620",512.0,43200000,84375
Санкт-Петербург;район Василеостровский;Морская наб.;д.35К3,район Василеостровский,Морская наб.,д.35К3,"59.959692,30.221500",235.0,43500000,185106
Санкт-Петербург;район Адмиралтейский;Загородный просп.;д.45,район Адмиралтейский,Загородный просп.,д.45,"59.921389,30.329864",500.0,44000000,88000
Санкт-Петербург;район Адмиралтейский;Большой Казачий пер.;д.13,район Адмиралтейский,Большой Казачий пер.,д.13,"59.921628,30.329514",500.0,44000000,88000
