address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красносельский;Горелово тер.;ш. Красносельское;д.48,Горелово тер.,ш. Красносельское,д.48,"59.790023,30.146670",58.0,4990000,86034
Санкт-Петербург;район Кировский;просп. Маршала Жукова;д.48к1,район Кировский,просп. Маршала Жукова,д.48к1,"59.844235,30.212876",50.0,6140000,122800
Санкт-Петербург;район Центральный;Полтавский проезд;д.3,район Центральный,Полтавский проезд,д.3,"59.927116,30.367916",79.3,13652315,172160
Санкт-Петербург;район Приморский;просп. Королева;д.64к2,район Приморский,просп. Королева,д.64к2,"60.033153,30.236448",55.7,5790000,103949
Санкт-Петербург;район Центральный;4-я Советская ул.;д.9,район Центральный,4-я Советская ул.,д.9,"59.934010,30.367575",87.1,18400000,211251
Санкт-Петербург;район Невский;просп. Солидарности;д.8К4,район Невский,просп. Солидарности,д.8К4,"59.922575,30.495450",45.9,4650000,101307
Санкт-Петербург;район Калининский;ул. Брянцева;д.7к1,район Калининский,ул. Брянцева,д.7к1,"60.035149,30.404658",63.0,8800000,139682
Санкт-Петербург;район Центральный;Дегтярный пер.;д.26,район Центральный,Дегтярный пер.,д.26,"59.940339,30.382820",54.3,12850000,236648
Санкт-Петербург;район Петроградский;Ждановская ул.;д.43к2,район Петроградский,Ждановская ул.,д.43к2,"59.962372,30.269695",76.0,14800000,194736
Санкт-Петербург;район Петроградский;Петровский просп.;д.14,район Петроградский,Петровский просп.,д.14,"59.957935,30.273081",89.0,30000000,337078
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.960365,30.261692",96.4,16671965,172999
Санкт-Петербург;район Красносельский;ул. Маршала Казакова;д.50к1,район Красносельский,ул. Маршала Казакова,д.50к1,"59.861236,30.197497",55.3,6600000,119349
Санкт-Петербург;район Петроградский;Ремесленная ул.;д.21,район Петроградский,Ремесленная ул.,д.21,"59.957007,30.271339",95.8,14849000,155000
Санкт-Петербург;район Красносельский;ул. Партизана Германа;д.33,район Красносельский,ул. Партизана Германа,д.33,"59.830843,30.174545",46.7,4690000,100428
Санкт-Петербург;Пушкин;район Пушкинский;Малиновская ул.;д.11к2,район Пушкинский,Малиновская ул.,д.11к2,"59.697110,30.419417",77.3,7300000,94437
Санкт-Петербург;район Выборгский;Новолитовская ул.;д.16,район Выборгский,Новолитовская ул.,д.16,"59.983743,30.358727",79.7,9325387,117079
Санкт-Петербург;район Петроградский;ул. Мира;д.36,район Петроградский,ул. Мира,д.36,"59.962431,30.328364",82.2,13563000,165000
Санкт-Петербург;район Московский;Смоленская ул.;д.14,район Московский,Смоленская ул.,д.14,"59.904902,30.322956",79.7,14664800,184000
Санкт-Петербург;Павловск;район Пушкинский;Новая ул.;д.7,район Пушкинский,Новая ул.,д.7,"59.653608,30.400085",51.1,3500000,68493
Санкт-Петербург;Сестрорецк;район Курортный;Дубковское ш.;д.17,район Курортный,Дубковское ш.,д.17,"60.090230,29.948286",45.2,5200000,115044
Санкт-Петербург;район Московский;ул. Орджоникидзе;д.31К1,район Московский,ул. Орджоникидзе,д.31К1,"59.842960,30.340868",48.0,5490000,114375
Санкт-Петербург;район Кировский;просп. Народного ополчения;д.149,район Кировский,просп. Народного ополчения,д.149,"59.830933,30.246015",56.0,5579840,99640
Санкт-Петербург;район Кировский;просп. Народного ополчения;д.149,район Кировский,просп. Народного ополчения,д.149,"59.830933,30.246015",55.1,5593752,101520
Санкт-Петербург;район Красносельский;Ленинский просп.;д.75к1,район Красносельский,Ленинский просп.,д.75к1,"59.858611,30.189260",49.0,6150000,125510
Санкт-Петербург;район Центральный;ул. Константина Заслонова;д.17,район Центральный,ул. Константина Заслонова,д.17,"59.919473,30.348459",55.3,7500000,135623
