address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Московский;Московское ш.;д.3к4,район Московский,Московское ш.,д.3к4,"59.834190,30.332611",157.1,36674995,233450
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",124.6,36516590,293070
Санкт-Петербург;район Московский;Московский просп.;д.183-185Б,район Московский,Московский просп.,д.183-185Б,"59.857420,30.318376",238.8,36500676,152844
Санкт-Петербург;район Адмиралтейский;Малодетскосельский просп.;д.40,район Адмиралтейский,Малодетскосельский просп.,д.40,"59.911114,30.319957",137.1,37068193,270314
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.962949,30.244281",199.7,36843889,184459
Санкт-Петербург;район Московский;ул. Гастелло;д.9,район Московский,ул. Гастелло,д.9,"59.857902,30.324968",126.4,36832960,291400
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.962949,30.244281",170.6,37315624,218795
Санкт-Петербург;район Московский;Московский просп.;д.183-185Б,район Московский,Московский просп.,д.183-185Б,"59.857420,30.318376",238.2,37523830,157544
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",154.1,37443870,242984
Санкт-Петербург;район Петроградский;Барочная ул.,unknown,unknown,unknown,"59.965744,30.286091",154.8,37203465,240332
Санкт-Петербург;район Московский;ул. Гастелло;д.9,район Московский,ул. Гастелло,д.9,"59.857902,30.324968",154.1,37662040,244400
Санкт-Петербург;район Петроградский;Барочная ул.,unknown,unknown,unknown,"59.965744,30.286091",153.3,38278351,249695
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962974,30.260694",140.5,37924200,269923
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.961648,30.246005",189.5,38431338,202825
Санкт-Петербург;район Московский;Московское ш.;д.3к4,район Московский,Московское ш.,д.3к4,"59.834190,30.332611",172.9,38608570,223300
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",164.8,38734592,235039
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",164.5,38664080,235040
Санкт-Петербург;район Петроградский;Пионерская ул.;д.50,район Петроградский,Пионерская ул.,д.50,"59.963539,30.273171",196.0,38800000,197959
Санкт-Петербург;район Петроградский;Пионерская ул.;д.50,район Петроградский,Пионерская ул.,д.50,"59.963539,30.273171",140.0,39000000,278571
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",167.8,39439712,235039
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.961648,30.246005",217.6,39088595,179668
Санкт-Петербург;район Петроградский;Барочная ул.,unknown,unknown,unknown,"59.965744,30.286091",157.2,39415757,250736
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",140.1,39656790,283060
Санкт-Петербург;район Красногвардейский;Пискаревский просп.;д.1,район Красногвардейский,Пискаревский просп.,д.1,"59.957298,30.405572",156.8,39577848,252409
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",169.8,39909792,235039
