address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002284,30.449307",69.8,5476160,78455
Санкт-Петербург;район Калининский;ул. Карпинского;д.28К1,район Калининский,ул. Карпинского,д.28К1,"60.009908,30.425939",58.5,5475000,93589
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к1,район Пушкинский,просп. Старорусский,д.13к1,"59.804957,30.358511",64.4,5594879,86903
Санкт-Петербург;район Московский;Московское ш.,unknown,unknown,unknown,"59.822700,30.347748",63.6,5596800,88000
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",79.9,5555830,69500
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.744094,30.479477",77.4,5543272,71600
Санкт-Петербург;район Калининский;ул. Карпинского;д.22,район Калининский,ул. Карпинского,д.22,"60.008581,30.424115",58.3,5500000,94323
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.812649,30.375403",76.1,5609211,73737
Санкт-Петербург;район Красногвардейский;просп. Васнецовский;д.18,район Красногвардейский,просп. Васнецовский,д.18,"60.007509,30.481147",70.3,5600000,79658
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.744094,30.479477",77.6,5630130,72600
Санкт-Петербург;район Красногвардейский;просп. Васнецовский;д.18,район Красногвардейский,просп. Васнецовский,д.18,"60.007402,30.481158",70.3,5600000,79658
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.812649,30.375403",76.9,5636265,73312
Санкт-Петербург;район Выборгский;Суздальский просп.;д.9,район Выборгский,Суздальский просп.,д.9,"60.066194,30.310469",59.0,5600000,94915
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к1,район Пушкинский,просп. Старорусский,д.13к1,"59.804957,30.358511",63.3,5667104,89556
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к1,район Пушкинский,просп. Старорусский,д.13к1,"59.804957,30.358511",63.6,5699344,89556
Санкт-Петербург;район Василеостровский;Берег Невской Губы тер.,unknown,unknown,unknown,"59.932138,30.201868",52.7,5688360,107938
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749565,30.371349",70.6,5684000,80509
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749519,30.369489",70.4,5668000,80511
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.744094,30.479477",77.6,5707680,73600
Санкт-Петербург;район Кировский;ул. Васи Алексеева;д.17,район Кировский,ул. Васи Алексеева,д.17,"59.876513,30.273054",54.3,5700000,104972
Санкт-Петербург;район Московский;Московское ш.,unknown,unknown,unknown,"59.822905,30.346702",65.8,5790400,88000
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Образцовая,район Пушкинский,Пулковское тер.,ул. Образцовая,"59.750600,30.370984",70.0,5770000,82428
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",81.3,5757456,70800
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,район Выборгский,Заречная ул.,"60.072495,30.315738",71.7,5810940,81000
Санкт-Петербург;район Красносельский;ул. Маршала Захарова;д.60,район Красносельский,ул. Маршала Захарова,д.60,"59.850387,30.211924",61.0,5800000,95081
