address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Адмиралтейский;Малодетскосельский просп.;д.40,район Адмиралтейский,Малодетскосельский просп.,д.40,"59.911114,30.319957",137.1,31965602,233172
Санкт-Петербург;район Московский;Московский просп.;д.183-185,район Московский,Московский просп.,д.183-185,"59.855448,30.319868",189.6,31795541,167698
Санкт-Петербург;район Петроградский;Аптекарский просп.,unknown,unknown,unknown,"59.975452,30.320337",152.5,32136477,210730
Санкт-Петербург;район Василеостровский;18-я Васильевского острова линия;д.49,район Василеостровский,18-я Васильевского острова линия,д.49,"59.941236,30.260864",127.6,32043000,251120
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962974,30.260694",143.9,32386500,225062
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.962021,30.244503",185.1,32312189,174594
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.962949,30.244281",181.4,32582814,179668
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962974,30.260694",141.0,32432300,230016
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",142.4,32500000,228230
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962974,30.260694",140.9,33104450,234949
Санкт-Петербург;район Адмиралтейский;Малодетскосельский просп.;д.40,район Адмиралтейский,Малодетскосельский просп.,д.40,"59.911114,30.319957",137.1,33827567,246682
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962974,30.260694",140.6,33734400,239931
Санкт-Петербург;район Адмиралтейский;Малодетскосельский просп.;д.40,район Адмиралтейский,Малодетскосельский просп.,д.40,"59.911114,30.319957",136.5,33759174,247392
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",124.8,34064940,272956
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.961648,30.246005",190.1,34462128,181265
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",154.1,34366530,223014
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",141.2,34316460,243034
Санкт-Петербург;район Московский;ул. Гастелло;д.9,район Московский,ул. Гастелло,д.9,"59.857902,30.324968",154.2,34787520,225600
Санкт-Петербург;район Центральный;Таврическая ул.;д.31-33,район Центральный,Таврическая ул.,д.31-33,"59.946000,30.378436",184.0,34990000,190163
Санкт-Петербург;район Адмиралтейский;Малодетскосельский просп.;д.40,район Адмиралтейский,Малодетскосельский просп.,д.40,"59.911114,30.319957",132.3,35575620,268962
Санкт-Петербург;район Адмиралтейский;Московский просп.,unknown,unknown,unknown,"59.907359,30.315716",152.2,35994320,236493
Санкт-Петербург;район Приморский;Тбилисская ул.;д.39,район Приморский,Тбилисская ул.,д.39,"60.018538,30.297983",210.0,35900000,170952
Санкт-Петербург;район Петроградский;проезд Петровская коса,unknown,unknown,unknown,"59.962949,30.244281",170.4,36190008,212407
Санкт-Петербург;район Адмиралтейский;Московский просп.,unknown,unknown,unknown,"59.907359,30.315716",155.2,36701450,236478
Санкт-Петербург;район Адмиралтейский;Малодетскосельский просп.;д.40,район Адмиралтейский,Малодетскосельский просп.,д.40,"59.911114,30.319957",136.5,36693741,268897
